----  Field Name Andrology: 
----  Field Level 1.0: 
----  Field Papers Number 1786:
----  All time max citation paper: Sperm chromatin structure and male fertility: biological and clinical aspects., 2006, (139.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1983|5.0|5.0|The New England Journal of Medicine|Obstructive sleep apnea syndrome induced by testosterone administration.
1985|5.0|3.0|Urology|Pregnancy following in vitro fertilization using cryopreserved semen from a man with testicular teratoma
1987|0|0.0|The American Journal of Medicine|Treatment of stage D2 prostatic carcinoma with combined gonadal and adrenal suppression in a 60-year-old man
1989|13.0|13.0|Molecular and Cellular Endocrinology|Stimulation of Sertoli cell inhibin secretion by the testicular paracrine factor PModS
1991|5.0|5.0|International Journal of Andrology|Reversible azoospermia induced by an androgenprogestin combination regimen in Indonesian men
1994|1.0|1.0|International Journal of Andrology|Pentoxifylline acts synergistically with A23187 to increase the penetration of zonafree hamster oocytes by cryopreserved human spermatozoa
1995|3.0|2.0|International Journal of Andrology|Tight underpants and trousers and risk of dyspermia
1998|9.0|6.0|Fertility and Sterility|Antisperm antibodies: etiology, pathogenesis, diagnosis, and treatment
1999|4.0|2.0|Fertility and Sterility|Fecundability trends among sperm donors as a measure of donor performance
2000|13.0|7.0|Reproduction, Fertility and Development|Development of reconstituted pig embryos by nuclear transfer of cultured cumulus cells
2001|19.0|3.5|Reproduction, Fertility and Development|Influence of neonatal estrogens on rat prostate development
2002|16.0|4.0|Journal of the American Geriatrics Society|Preoperative supraphysiological testosterone in older men undergoing knee replacement surgery
2003|27.0|4.5|Reproduction, Fertility and Development|In vitro and in vivo assessment of functional capacity of flow cytometrically sorted ram spermatozoa after freezing and thawing.
2004|45.0|6.5|The Prostate|Immunotherapy (APC8015, Provenge) targeting prostatic acid phosphatase can induce durable remission of metastatic androgen-independent prostate cancer: A Phase 2 trial
2005|72.0|6.0|The Prostate|Increased Nox1 and hydrogen peroxide in prostate cancer
2006|92.0|6.0|Asian Journal of Andrology|Sperm chromatin structure and male fertility: biological and clinical aspects.
2007|44.0|5.0|European Journal of Obstetrics & Gynecology and Reproductive Biology|Management of placenta accreta: morbidity and outcome.
2008|70.0|7.0|Reproduction, Fertility and Development|Effect of increasing progesterone concentration from Day 3 of pregnancy on subsequent embryo survival and development in beef heifers
2009|45.0|7.0|The Prostate|Estimation of absolute risk for prostate cancer using genetic markers and family history
2010|56.0|7.0|Reproduction, Fertility and Development|Recent insights into oocytefollicle cell interactions provide opportunities for the development of new approaches to in vitro maturation
