----  Field Name Chromatography: 
----  Field Level 1.0: 
----  Field Papers Number 137783:
----  All time max citation paper: Precise Measurement of the G+C Content of Deoxyribonucleic Acid by High-Performance Liquid Chromatography, 1989, (2991.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1940|1.0|0.5|The Journal of Agricultural Science|Factors affecting the stability and estimation of carotene in artificially dried grass and hays.
1948|3.0|3.0|Journal of Dairy Science|Measurement of Fluorescent Materials in Milk and Milk Products1
1949|5.0|5.0|Archives of Ophthalmology|Studies of the eye with radiosodium autographs
1950|6.0|2.0|Nature|Elimination of Losses in the Quantitative Estimation of Amino-Acid by Paper Chromatography
1952|6.0|6.0|Journal of Pharmacy and Pharmacology|THE MICROBIOLOGICAL ASSAY OF VITAMIN B12 IN CRUDE LIVER EXTRACTS
1953|2.0|1.5|Journal of the Science of Food and Agriculture|The chemical estimation of vitaminE activity in cereal products. I.The tocopherol pattern of wheatgerm oil
1954|5.0|4.0|Journal of Dairy Science|The Unsaturated Fatty Acids of Milk Fat1 I. Methyl Ester Fractionation and Isolation of Monoethenoid Constituents
1955|19.0|2.0|Biochimica et Biophysica Acta|The amino-acid composition of human adult and foetal carbonmonoxyhaemoglobin estimated by ion exchange chromatography
1956|8.0|5.0|Journal of Chemical Physics|Distribution Coefficient of Boron in Germanium
1957|12.0|3.5|Journal of Physics and Chemistry of Solids|Variation of the distribution coefficient and solid solubility with temperature
1958|8.0|3.0|Journal of Physics and Chemistry of Solids|The low-temperature specific heat of graphite
1959|25.0|5.0|Biochimica et Biophysica Acta|Analysis of human plasma phosphatides by paper chromatography.
1960|22.0|2.5|Archives of Biochemistry and Biophysics|NEUTRON ACTIVATION PAPER CHROMATOGRAPHIC ANALYSIS OF PHOSPHATIDES IN MAMMALIAN CELL FRACTIONS
1961|21.0|3.0|Biochemical and Biophysical Research Communications|A comparison between thin-layer chromatography and paper chromatography of nucleic acid derivatives
1962|18.0|2.0|Journal of Applied Physics|Calcium Tungstate: Czochralski Growth, Perfection, and Substitution
