----  Field Name Geometry: 
----  Field Level 1.0: 
----  Field Papers Number 177048:
----  All time max citation paper: Accurate normalization of real-time quantitative RT-PCR data by geometric averaging of multiple internal control genes, 2002, (7031.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1930|5.0|0.5|JAMA Pediatrics|ASSOCIATION OF KERATOMALACIA WITH OTHER DEFICIENCY DISEASES
1931|2.0|2.0|JAMA Internal Medicine|CALCIUM AND PHOSPHORUS METABOLISM IN A CASE OF NONTROPICAL SPRUE WITH ASSOCIATED TETANY
1932|5.0|5.0|JAMA|Clinical features of vitamin A deficiency.
1933|5.0|3.0|JAMA|VITAMIN B DEFICIENCY AND THE ATROPHIC TONGUE
1934|6.0|4.0|JAMA Pediatrics|OSTEOPETROSIS (MARBLE BONES) IN AN INFANT: REVIEW OF THE LITERATURE AND REPORT OF A CASE
1935|7.0|2.0|Parasitology|A Description of a Necrotic Virus Disease affecting Tobacco and Other Plants.
1936|15.0|8.0|JAMA|THE ETIOLOGY OF POLYNEURITIS IN THE ALCOHOL ADDICT
1937|6.0|1.0|JAMA|THE PRESENT STATUS OF VITAMIN DEFICIENCIES IN PRACTICE
1938|8.0|3.5|Journal of Allergy|Vitamin C deficiency: Sensitivity to neoarsphenamine and anaphylactic shock
1939|1.0|0.5|JAMA Internal Medicine|EFFECT OF DIHYDROTACHYSTEROL IN TREATMENT OF PARATHYROID DEFICIENCY
1940|13.0|2.0|JAMA|Cutaneous manifestations of vitamin A deficiency in Children.
1941|4.0|1.0|Public Health Reports|Medical Evaluation of Nutritional Status: IV. The Ocular Manifestations of Avitaminosis A, with Especial Consideration of the Detection of Early Changes by Biomicroscopy
1942|1.0|1.0|Transactions of The Royal Society of Tropical Medicine and Hygiene|Tropical ulcer in Trinidad.
1943|1.0|1.0|JAMA Internal Medicine|COPPER AND IRON IN HUMAN BLOOD
1944|2.0|2.0|Journal of Dairy Science|Ammoniated Sugar Beet Pulp as a New Nitrogenous Feed for Ruminants
1945|4.0|3.0|Vitamins and Hormones Series|Sulfonamides and Vitamin Deficiencies
1946|6.0|1.0|JAMA|DERMATITIS FROM PENICILLIN
1947|3.0|1.0|British Journal of Nutrition|Formation of fluorescent pigment in vitamin E deficiency.
1948|1.0|0.0|Transactions of The British Mycological Society|Seed-borne diseases of clover
1949|4.0|2.0|JAMA Pediatrics|MEASLES ENCEPHALITIS: Study of Fifty Cases
