----  Field Name Mathematical analysis: 
----  Field Level 1.0: 
----  Field Papers Number 123495:
----  All time max citation paper: A theory for multiresolution signal decomposition: the wavelet representation, 1989, (6734.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1923|6.0|6.0|European Journal of Inorganic Chemistry|ber hydrierte polycyclische Ringsysteme, II. Mitteilung; ber die Stereoisomerie des Bicyclohexans
1925|0|0.0|European Journal of Inorganic Chemistry|Neues aus der ZuckerChemie (VIII. Mitteilung)
1928|10.0|7.0|European Journal of Inorganic Chemistry|Die Konstitution der Stickstoffwasserstoffsure und ihrer Ester
1930|3.0|3.0|European Journal of Inorganic Chemistry|ber UmlagerungsReaktionen in der KohlenhydratGruppe, IV. Mitteil.: Zur Kinetik der Umlagerung der 3Acetylmonoacetonglucose
1931|0|0.0|Acta Mathematica|On the characteristic values of linear integral equations
1933|5.0|3.0|European Journal of Inorganic Chemistry|ber die Abspaltung der Aldehydgruppe als Ameisensure aus aromatischen Aldehyden, I. Mitteil.: Polychlorbenzaldehyde
1934|2.0|2.0|Transactions of the American Mathematical Society|Sufficient conditions for the problem of Bolza in the calculus of variations
1935|2.0|1.0|Transactions of the American Mathematical Society|Distribution functions and the Riemann zeta function
1936|1.0|0.5|Journal of Chemical Physics|WaveMechanical Treatment of the LiH Molecule
1937|1.0|1.0|Mathematische Zeitschrift|On the absolute summability of the Allied series of a fourier series
1938|5.0|4.0|Journal of Chemical Physics|The Role of Attractive and Repulsive Forces in the Formation of Tactoids, Thixotropic Gels, Protein Crystals and Coacervates
1939|0|0.0|European Journal of Inorganic Chemistry|Umwandlung der Carbonsuren in Ketone mit Hilfe ihrer Bleisalze
1940|14.0|7.0|European Journal of Inorganic Chemistry|ber Invertseifen I; die Einwirkung von Invertseifen auf EiweiStoffe
1941|1.0|0.0|Journal of Chemical Physics|Statistical Mechanics of Imperfect Gases
1942|4.0|4.0|Bulletin of Mathematical Biology|A mathematical analysis of elongation and constriction in cell division
1945|6.0|6.0|Transactions of the American Mathematical Society|Certain classes of analytic functions of two real variables and their properties
1947|0|0.0|Transactions of the American Mathematical Society|Density theorems for power series and complete sets
1948|1.0|1.0|Transactions of the American Mathematical Society|Functions of extended class in the theory of functions of several complex variables
1949|5.0|1.5|Journal of Chemical Physics|The Asymmetric Rotor. VII. Extension of the Calculation of Energy Levels
1950|13.0|1.0|Journal of Chemical Physics|Radial Distribution Functions and the Equation of State of a Fluid Composed of Rigid Spherical Molecules
1951|1.0|0.0|Nature|Carbohydrate Primers for Q-Enzyme
1952|8.0|2.0|Journal of Chemical Physics|Radial Distribution Functions and the Equation of State of Fluids Composed of Molecules Interacting According to the LennardJones Potential
1953|20.0|2.0|Journal of Chemical Physics|FreeElectron Network Model for Conjugated Systems. I. Theory
1954|10.0|2.5|Bulletin of the American Mathematical Society|The theory of dynamic programming
1955|19.0|1.0|Journal of Chemical Physics|Calculation of Energy Levels for Internal Torsion and OverAll Rotation. I. CH3BF2 Type Molecules
1956|8.0|1.0|Journal of Chemical Physics|NonNewtonian Viscoelastic Properties of RodLike Macromolecules in Solution
1957|12.0|1.0|Journal of Applied Physics|Nuclear Magnetic Resonance Studies of Polyethylene
1958|17.0|1.0|Journal of Chemical Physics|Microwave Spectra of Molecules Exhibiting Internal Rotation. IV. Isobutane, Tertiary Butyl Fluoride, and Trimethylphospine
1959|15.0|0.5|Journal of Chemical Physics|PROTON MAGNETIC RESONANCE OF THE CH3 GROUP. V. TEMPERATURE DEPENDENCE OF T1 IN SEVERAL MOLECULAR CRYSTALS
1960|34.0|1.0|Physics of Fluids|Irreversible Processes in Ionized Gases
1961|53.0|1.0|Journal of Chemical Physics|THEORETICAL INTERPRETATION OF CARBON-13 HYPERFINE INTERACTIONS IN ELECTRON SPIN RESONANCE SPECTRA
1962|17.0|1.5|Journal of Chemical Physics|Theory of DoubleLayer Differential Capacitance in Electrolytes
1963|23.0|2.0|Journal of Chemical Physics|Pad Approximant Studies of the Lattice Gas and Ising Ferromagnet below the Critical Point
1964|22.0|2.0|Journal of Fluid Mechanics|Turbulent flow characteristics of viscoelastic fluids
1965|9.0|1.0|Journal of Chemical Physics|Molecular Motion in Infrared and Raman Spectra
1966|59.0|1.0|Nuclear Physics|A STUDY OF THE HARTREE-FOCK APPROXIMATION AS APPLIED TO FINITE NUCLEI
1967|17.0|1.0|Journal of Mathematical Psychology|Paired-associate learning with short-term retention: Mathematical analysis and data regarding identification of parameters
1968|53.0|1.0|Journal of Geophysical Research|Magnetospheric substorms observed at the synchronous orbit
1969|62.0|1.0|Journal of Geophysical Research|Fine structure of the upper mantle
1970|59.0|1.0|Journal of Molecular Biology|Position of branch points in replicating  DNA
1971|35.0|1.0|Journal of Fluid Mechanics|Orderly structure in jet turbulence
1972|18.0|1.0|Journal of Atmospheric and Solar-Terrestrial Physics|A theoretical model of the ionosphere dynamics with interhemispheric coupling
1973|53.0|1.0|Communications in Mathematical Physics|Axioms for Euclidean Green's functions
1974|34.0|1.0|Journal of Geophysical Research|A quantitative model of the magnetospheric magnetic field
1975|93.0|1.0|Journal of the ACM|Open, Closed, and Mixed Networks of Queues with Different Classes of Customers
1976|54.0|1.0|Geophysical Research Letters|Nonlinear equatorial spread F
1977|57.0|1.0|Journal of Magnetic Resonance|Double fourier transformation in high-resolution NMR
1978|46.0|1.0|Journal of Magnetic Resonance|Selective excitation in Fourier transform nuclear magnetic resonance
1979|60.0|1.0|Journal of Chemical Physics|NMR in rotating solids
1980|46.0|1.0|Vision Research|Computational anatomy and functional architecture of striate cortex: A spatial mapping approach to perceptual coding
1981|69.0|2.0|Communications of The ACM|The cube-connected cycles: a versatile network for parallel computation
1982|37.0|2.0|Contributions to Mineralogy and Petrology|Evolution of continental crust and mantle heterogeneity: Evidence from Hf isotopes
1983|87.0|2.0|Journal of Magnetic Resonance|Solvent suppression in fourier transform nuclear magnetic resonance
1984|49.0|2.0|Journal of Applied Physics|X-ray rocking curve analysis of superlattices
1985|80.0|2.0|Journal of The Optical Society of America A-optics Image Science and Vision|Model of human visual-motion sensing.
1986|69.0|2.0|Journal of Applied Physics|Optical properties of AlxGa1x As
1987|86.0|2.0|Journal of Chemical Physics|Dynamical effects in electron transfer reactions. II. Numerical solution
1988|50.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|The generalized Gabor scheme of image representation in biological and machine vision
1989|305.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A theory for multiresolution signal decomposition: the wavelet representation
1990|88.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Multichannel texture analysis using localized spatial filters
