----  Field Name Social psychology: 
----  Field Level 1.0: 
----  Field Papers Number 137004:
----  All time max citation paper: Culture and the self: Implications for cognition, emotion, and motivation, 1991, (5841.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1939|1.0|1.0|American Journal of Sociology|Field Theory and Experiment in Social Psychology: Concepts and Methods
1940|0|0.0|The Lancet|Simultaneous Immunisation against Whooping-Cough and Diphtheria.
1942|0|0.0|American Journal of Sociology|Recent Discussion Regarding Social Psychology
1947|1.0|1.0|The Journal of Psychology|The Place of Personality in Social Psychology
1948|1.0|1.0|American Journal of Public Health|International Trends in Health Care
1952|0|0.0|The Journal of Psychology|A Laboratory and Field Program for an Experimental Social Psychology Course
1954|6.0|6.0|Human Relations|A Theory of Social Comparison Processes
1955|4.0|1.0|Review of Educational Research|Social Influences on Children and Youth
1959|0|0.0|Management Science|The Systems Research Laboratory's Air Defense Experiments
1960|5.0|1.0|Journal of Dairy Science|Heritabilities of Some Type Appraisal Traits and Their Genetic and Phenotypic Correlations with Production
1961|0|0.0|Journal of Social Psychology|Some Comments upon Recent Trends in Social Psychology
1962|1.0|1.0|Journal of Social Psychology|Achievement Motivation, Affiliation Motivation, and Task Difficulty as Determinants of Social Conformity
1963|2.0|1.0|Psychopharmacology|SOME EFFECTS OF MORPHINE AND AMPHETAMINE ON INTELLECTUAL FUNCTIONS AND MOOD,
1964|4.0|1.0|Journal of Experimental Social Psychology|EFFECTS OF PERSONALITY AND OWN STAND ON JUDGMENT AND PRODUCTION OF STATEMENTS ABOUT A CENTRAL ISSUE.
1965|13.0|2.0|Journal of Personality|The learning of balanced and unbalanced social structures1
1966|37.0|3.0|Journal of Experimental Social Psychology|Components of group risk taking
1967|25.0|2.0|Physiology & Behavior|Physiological and behavioral effects of infantile stimulation
1968|17.0|2.0|Quarterly Journal of Experimental Psychology|Semantic distinctions and memory for complex sentences
1969|27.0|1.0|Journal of Experimental Social Psychology|The risky shift in group betting
1970|28.0|1.0|Journal of Consulting and Clinical Psychology|Sex-role stereotypes and clinical judgments of mental health.
1971|23.0|1.0|Physiology & Behavior|Effects of bilateral lesions of the olfactory bulbs of rats on measures of learning and motivation
1972|26.0|2.0|Organizational Behavior and Human Performance|The effects of contingent and noncontingent rewards and controls on intrinsic motivation
1973|63.0|1.0|Psychological Review|Situationism in psychology: an analysis and a critique.
1974|26.0|2.0|Physiology & Behavior|Effects of capture procedures on emotionality scores in rats with septal lesions
1975|48.0|2.0|Cognitive Psychology|What Does it Mean to be High Verbal?.
1976|65.0|2.0|Organizational Behavior and Human Performance|Motivation through the design of work: test of a theory
1977|123.0|2.0|American Psychologist|Toward an Experimental Ecology of Human Development.
1978|42.0|1.0|Journal of Personality and Social Psychology|Self-serving biases in the attribution process: A reexamination of the fact or fiction question.
1979|108.0|2.0|Behavioral and Brain Sciences|Brain mechanisms for offense, defense, and submission
1980|123.0|2.0|Reading Research Quarterly|Toward an Interactive-Compensatory Model of Individual Differences in the Development of Reading Fluency.
1981|146.0|2.0|Behavioral and Brain Sciences|Reticulo-cortical activity and behavior: A critique of the arousal theory and a new synthesis
1982|133.0|2.0|Behavioral and Brain Sciences|Prcis of The neuropsychology of anxiety: An enquiry into the functions of the septo-hippocampal system
1983|91.0|2.0|Psychological Review|Extensional versus Intuitive Reasoning: The Conjunction Fallacy in Probability Judgment.
1984|83.0|2.0|Behavioral and Brain Sciences|Toward a triarchic theory of human intelligence
1985|55.0|2.0|Personality and Individual Differences|A revised version of the psychoticism scale
1986|138.0|2.0|Psychological Review|An Attributional Theory of Achievement Motivation and Emotion
1987|170.0|2.0|Management Science|A foundation for the study of group decision support systems
1988|122.0|2.0|American Journal of Public Health|AIDS and behavioral change to reduce risk: a review.
1989|189.0|2.0|Ethology and Sociobiology|Evolutionary psychology and the generation of culture, part II: Case study: A computational theory of social exchange
1990|107.0|2.0|Journal of Personality|Evolution, traits, and the stages of human courtship : qualifying the parental investment model
1991|175.0|3.0|Psychological Review|Culture and the self: Implications for cognition, emotion, and motivation
1992|165.0|3.0|Cognition|Domain specificity in conceptual development: neuropsychological evidence from autism.
1993|110.0|2.0|Behavioral and Brain Sciences|Cultural and reproductive success in industrial societies: Testing the relationship at the proximate and ultimate levels
1994|145.0|2.0|Educational Researcher|Constructing Scientific Knowledge in the Classroom.
1995|105.0|3.0|Psychological Review|Implicit social cognition: Attitudes, self-esteem, and stereotypes
1996|120.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|Involvement of the amygdala in memory storage: Interaction with other brain systems
1997|252.0|3.0|Psychological Bulletin|Behavioral inhibition, sustained attention, and executive functions: constructing a unifying theory of ADHD.
1998|254.0|4.0|Trends in Neurosciences|Mechanisms of emotional arousal and lasting declarative memory
1999|236.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|Orexin A activates locus coeruleus cell firing and increases arousal in the rat
2000|320.0|5.0|American Psychologist|Self -Determination Theory and the Facilitation of Intrinsic Motivation, Social Development, and well-Being
2001|315.0|6.0|Nature Neuroscience|Abstract reward and punishment representations in the human orbitofrontal cortex
2002|236.0|7.0|The Lancet|Health consequences of intimate partner violence
2003|848.0|7.0|Management Information Systems Quarterly|User acceptance of information technology: toward a unified view
2004|696.0|8.0|Annual Review of Neuroscience|THE MIRROR-NEURON SYSTEM
2005|485.0|7.0|Behavioral and Brain Sciences|Understanding and sharing intentions: The origins of cultural cognition
2006|668.0|7.0|Nature Reviews Neuroscience|Meeting of minds: the medial frontal cortex and social cognition
2007|434.0|7.0|European Journal of Operational Research|The affect heuristic
2008|749.0|7.0|PLOS ONE|Individual Attachment Style Modulates Human Amygdala and Striatum Activation during Social Appraisal
2009|2309.0|8.0|Psychological Inquiry|The "What" and "Why" of Goal Pursuits: Human Needs and the Self-Determination of Behavior
2010|928.0|8.0|Educational Psychologist|Perceived Self-Efficacy in Cognitive Development and Functioning
