----  Field Name Computational chemistry: 
----  Field Level 1.0: 
----  Field Papers Number 23878:
----  All time max citation paper: Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources., 2009, (6860.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1954|23.0|14.5|Journal of Chemical Physics|The Electronic Spectra of CataCondensed Hydrocarbons
1957|7.0|7.0|Journal of Chemical Physics|New Approach to the QuantumMechanical Analysis of the Electronic Structures of Molecules. The Method of Deformed Atoms in Molecules
1958|7.0|7.0|Journal of Chemical Physics|Role of Atomic Valence States in Molecular Energy Calculations
1960|4.0|3.0|Journal of Chemical Physics|Electronic Structure of LiH. V. A Radially Correlated Wave Function
1963|3.0|3.0|Journal of Chemical Physics|Hyperfine Electron Spin Resonance Spectrum of the NH2 Free Radical
1965|4.0|2.0|Journal of Chemical Physics|Modified AtomsinMolecules Model for Predicting Diatomic Ground and ExcitedState PotentialEnergy Curves. I. LiH, BeH, and BH
1969|3.0|3.0|Chemical Physics Letters|ESCA: chemical shifts of K-shell electron binding energies for first-row atoms in molecules
1970|4.0|4.0|International Journal of Quantum Chemistry|Molecular modelling with spherical Gaussians
1972|1.0|0.0|Journal of the Physical Society of Japan|Heitler-London Calculation on the Bonding of Oxygen to Hemoglobin. I. Singlet States in the Case of OO Axis Parallel to Heme Plane
1973|3.0|1.0|Nature|Versatile Interactive Graphics Display System for Molecular Modelling by Computer
1974|2.0|2.0|Molecular Physics|On methods for converging open-shell Hartree-Fock wave-functions
1975|0|0.0|Theoretical Chemistry Accounts|Direct Minimization of the Energy Functional in LCAO-MO Density Matrix Formalism II. Multiconfiguration Self-Consistent-Field Theory for Ground and Excited States
1976|38.0|11.0|Journal of Molecular Biology|A simplified representation of protein conformations for rapid simulation of protein folding.
1977|4.0|3.0|Biological Cybernetics|Energy-optimal controls in the mammalian neuromuscular system
1978|42.0|9.0|Journal of Chemical Physics|Optimization of orbitals for multiconfigurational reference states
1979|31.0|3.0|Journal of Chemical Physics|Molecular properties of N2 and CO2 as functions of nuclear geometry: Polarizabilities, quadrupole moments, and dipole moments
1980|14.0|5.0|Journal of Chemical Physics|Relativistic scattered wave calculations on UF6
1981|10.0|0.0|Chemical Physics|Atoms-in-molecules calculations on diatomic fragments of polyatomic systems. HeH and HeH+
1982|15.0|2.0|national conference on artificial intelligence|A Nonclausal Connection-Graph Resolution Theorem-Proving Program
1983|82.0|2.0|Journal of Computational Chemistry|CHARMM: A program for macromolecular energy, minimization, and dynamics calculations
1984|80.0|3.0|ACM Transactions on Database Systems|The Grid File: An Adaptable, Symmetric Multikey File Structure
1985|77.0|2.0|Journal of Chemical Physics|Ab initio effective core potentials for molecular calculations. Potentials for main group elements Na to Bi
1986|50.0|4.0|Journal of Chemical Physics|Benchmark full configurationinteraction calculations on HF and NH2
1987|125.0|3.0|Artificial Intelligence|Three-dimensional object recognition from single two-dimensional images
1988|139.0|3.0|International Journal of Computer Vision|Snakes : Active contour models
1989|68.0|3.0|Journal of Chemical Physics|Near HartreeFock quality GTO basis sets for the first and thirdrow atoms
1990|36.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Using dynamic programming for solving variational problems in vision
1991|67.0|3.0|Cvgip: Image Understanding|On active contour models and balloons
1992|80.0|3.0|ACM Computing Surveys|A survey of image registration techniques
1993|61.0|2.0|computer vision and pattern recognition|Space-time gestures
1994|202.0|3.0|Journal of Intelligent Information Systems|Efficient and effective querying by image content
1995|116.0|2.0|Protein Science|Denaturant m values and heat capacity changes: Relation to changes in accessible surface areas of protein unfolding
1996|83.0|3.0|Journal of Molecular Biology|A Fast Flexible Docking Method using an Incremental Construction Algorithm
1997|184.0|2.0|International Journal of Computer Vision|Geodesic Active Contours
1998|158.0|3.0|international conference on management of data|Efficiently mining long patterns from databases
1999|132.0|3.0|very large data bases|Query Optimization for XML
2000|557.0|3.0|international conference on management of data|Mining frequent patterns without candidate generation
2001|185.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Fast approximate energy minimization via graph cuts
2002|416.0|5.0|IEEE Transactions on Evolutionary Computation|The particle swarm - explosion, stability, and convergence in a multidimensional complex space
2003|263.0|4.0|PLOS Biology|Identification of Drosophila MicroRNA Targets
2004|414.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|What energy functions can be minimized via graph cuts?
2005|682.0|4.0|Journal of Computational Chemistry|The Amber biomolecular simulation programs.
2006|335.0|4.0|Nature Protocols|In-gel digestion for mass spectrometric characterization of proteins and proteomes
2007|1029.0|5.0|Nature Protocols|Locating proteins in the cell using TargetP, SignalP and related tools.
2008|2058.0|5.0|Nature Protocols|Analyzing real-time PCR data by the comparative CT method
2009|5660.0|5.0|Nature Protocols|Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources.
2010|1756.0|6.0|Journal of Computational Chemistry|AutoDock Vina: Improving the speed and accuracy of docking with a new scoring function, efficient optimization, and multithreading
