----  Field Name Economic growth: 
----  Field Level 1.0: 
----  Field Papers Number 19849:
----  All time max citation paper: On the mechanics of economic development, 1989, (3385.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1953|0|0.0|Review of Educational Research|Chapter V: Adult Education and Community Development
1958|0|0.0|Kyklos|PUBLIC BUREAUCRACY, RESOURCE STRUCTURE, AND ECONOMIC DEVELOPMENT: A NOTEa
1960|1.0|1.0|Diseases of The Colon & Rectum|Parasitic Diseases of the Colon, Rectum and Anal Canal: Clinical Considerations and Pathologic Manifestations*
1961|0|0.0||Wstp do badania problemw krajw niedorozwinitych
1964|2.0|1.0|Papers in Regional Science|INDUSTRIAL DEVELOPMENT PLANNING MODELS WITH ECONOMIES OF SCALE AND INDIVISIBILITIES
1967|3.0|1.5|Acta Medica Scandinavica|Coronary Heart Disease and the Living Standard
1969|3.0|3.0|Demography|Demographic Responses And Population Change
1970|3.0|1.0|Demography|Family planning and population control in developing countries.
1971|3.0|1.0|Demography|Industrialization, family and fertility: A structural-psychological analysis of the Brazilian case
1972|8.0|1.5|Nature|Changes in the Fibre Content of the British Diet
1973|4.0|1.0|World Development|Economic development and labor use: a review
1974|3.0|1.0|Economica|The Optimal Utilization of Capital Stock and the Level of Economic Development
1975|16.0|1.0||Economic analysis of projects
1976|20.0|0.5|Journal of Development Economics|Inequality, poverty and development.
1977|3.0|0.0|Journal of Cross-Cultural Psychology|A Social-Psychological Analysis of Modernization in the Philippines.
1978|20.0|1.0|World Development|Demographic determinants of the distribution of income
1979|13.0|1.0|Social Indicators Research|The Structure of Subjective Well-Being in Nine Western Societies
1980|7.0|0.0|World Development|Migration from rural areas of poor countries: The impact on rural productivity and income distribution
1981|6.0|0.0|Annals of The Association of American Geographers|THE CULTURAL ECOLOGY OF ECONOMIC DEVELOPMENT*
1982|16.0|1.0|Social Science & Medicine|Economic change and sex-specific cardiovascular mortality in Britain 19551976
1983|8.0|1.0|Journal of Regional Science|LINKED POPULATION AND ECONOMIC MODELS: SOME METHODOLOGICAL ISSUES IN FORECASTING, ANALYSIS, AND POLICY OPTIMIZATION
1984|42.0|1.0|Ethology and Sociobiology|Prestige and reproductive success in man
1985|9.0|1.0|New Phytologist|FUNGAL POPULATION AND COMMUNITY DEVELOPMENT IN CUT BEECH LOGS
1986|20.0|1.0|World Development|Common property and collective action in economic development
1987|68.0|2.0|Developmental Psychology|Development of Early Expressive and Communicative Action: Reinterpreting the Evidence from a Dynamic Systems Perspective.
1988|22.0|1.0|Demography|Educational attainment of children from single-parent families: differences by exposure gender and race.
1989|120.0|2.0|Journal of Monetary Economics|On the mechanics of economic development
1990|59.0|1.0|Quarterly Journal of Economics|A Contribution to the Empirics of Economic Growth
1991|18.0|1.0|Journal of Finance|Stock Markets, Growth, and Tax Policy
1992|43.0|2.0|Educational Researcher|Managing Dilemmas While. Building Professional Communities
1993|48.0|1.5|Journal of Monetary Economics|Idea gaps and object gaps in economic development
1994|81.0|1.0|Journal of Monetary Economics|THE ROLE OF HUMAN CAPITAL IN ECONOMIC DEVELOPMENT EVIDENCE FROM AGGREGATE CROSS-COUNTRY DATA
1995|32.0|2.0|World Bank Research Observer|Interpreting Recent Research on Schooling in Developing Countries
1996|90.0|2.0|World Bank Economic Review|A New Data Set Measuring Income Inequality
1997|83.0|2.0|Nutrition Reviews|The nutrition transition: new trends in the global diet.
1998|77.0|2.0|Brookings Papers on Economic Activity|Geography, demography, and economic growth in Africa.
1999|178.0|2.0|Journal of Economic Literature|Financial Development and Economic Growth: Views and Agenda
2000|156.0|3.0|Journal of Economic Growth|Inequality and Growth in a Panel of Countries
2001|201.0|3.0||Economic Report of the President
2002|388.0|3.0|Academy of Management Review|Social Capital: Prospects for a New Concept
2003|179.0|4.0||Breaking the conflict trap : civil war and development policy
2004|183.0|4.0|Conservation Biology|Rethinking CommunityBased Conservation
2005|368.0|4.0|The Lancet|Global burden of hypertension: analysis of worldwide data
2006|777.0|4.0|PLOS Medicine|Projections of Global Mortality and Burden of Disease from 2002 to 2030
2007|190.0|4.0|Journal of Financial Economics|Private credit in 129 countries
2008|405.0|4.0|The Lancet|What works? Interventions for maternal and child undernutrition and survival
2009|554.0|4.0|AIDS|Estimation of the current global burden of cryptococcal meningitis among persons living with HIV/AIDS.
2010|1401.0|4.0|PLOS ONE|The Spatial Expansion and Ecological Footprint of Fisheries (1950 to Present)
