----  Field Name Photochemistry: 
----  Field Level 1.0: 
----  Field Papers Number 19133:
----  All time max citation paper: In vivo cancer targeting and imaging with semiconductor quantum dots., 2004, (2093.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1958|1.0|1.0|Solar Energy|Photochemical aspects of solar energy utilization
1960|0|0.0||PATHS OF MOLECULAR EXCITATION
1961|2.0|1.5|Physiologia Plantarum|EFFECT OF RED AND FAR-RED IRRADIATION ON NUCLEOTIDE PHOSPHATE AND ADENOSINE TRIPHOSPHATE LEVELS IN DARK-GROWN BEAN AND AVENA SEEDLINGS
1962|6.0|0.5|Journal of Chemical Physics|Infrared Spectroscopic Study of the Photolysis of HN3 in Solid CO2
1963|30.0|10.0|Journal of Chemical Physics|TripletTriplet Annihilation and Delayed Fluorescence in Molecular Aggregates
1964|7.0|2.5|Journal of Chemical Physics|COLLISIONAL DEACTIVATION OF THE EXCITED SINGLET OXYGEN ATOMS AND THEIR INSERTION INTO THE CH BONDS OF PROPANE,
1965|33.0|2.0|Journal of Geophysical Research|Ionospheric processes and nitric oxide
1966|42.0|42.0|Journal of Molecular Biology|Pyrimidine dimers in ultraviolet-irradiated DNA's
1967|21.0|10.0|Journal of Geophysical Research|Distribution of sodium in the daytime upper atmosphere as measured by a rocket experiment
1968|7.0|3.0|Planetary and Space Science|Variations of polar mesospheric oxygen and ozone during auroral events
1969|13.0|3.5|Photochemistry and Photobiology|LIGHTINTENSITY DEPENDENCE OF THE IN VIVO FLUORESCENCE LIFETIME OF CHLOROPHYLL*
1970|11.0|1.0|Planetary and Space Science|Carbon dioxide and monoxide above the troposphere
1971|111.0|3.0|Journal of Geophysical Research|Rocket measurements of upper atmospheric nitric oxide and their consequences to the lower ionosphere
1972|9.0|3.0|FEBS Letters|Lipophilicity and catalysis of photophosphorylation I Sulfonated phenazonium compounds are ineffective in mediating cyclic photophosphorylation in photosystem-I-subchloroplast vesicles
1973|30.0|5.0|Journal of Geophysical Research|A photochemical theory of tropospheric ozone
1974|30.0|3.0|Photochemistry and Photobiology|PROTEIN COMPOSITION OF SPINACH CHLOROPLASTS AND THEIR PHOTOSYSTEM I AND PHOTOSYSTEM II SUBFRAGMENTS*
1975|30.0|7.0|Journal of Applied Physics|Emission cross section and fluorescence quenching of Nd3+ lanthanum pentaphosphate
1976|32.0|3.0|Geophysical Research Letters|The absolute concentration of OH(X) in the Earth's stratosphere
1977|26.0|5.5|Photochemistry and Photobiology|PHOTOTRANSFORMATIONS OF PHYTOCHROME
1978|85.0|5.0|Archives of Biochemistry and Biophysics|Involvement of the light-harvesting complex in cation regulation of excitation energy distribution in chloroplasts
1979|47.0|4.0|Journal of Chemical Physics|Theory of twisting and bending of chain macromolecules; analysis of the fluorescence depolarization of DNA
1980|90.0|4.0|FEBS Letters|An explanation for the relationship between salt-induced thylakoid stacking and the chlorophyll fluorescence changes associated with changes in spillover of energy from photosystem II to photosystem I
1981|34.0|4.0|Journal of Geophysical Research|The distribution of carbon monoxide and ozone in the free troposphere
1982|55.0|5.0|FEBS Letters|Location of photosystem I and photosystem II reaction centers in different thylakoid regions of stacked chloroplasts
1983|34.0|5.0|Journal of Cell Biology|Regulation of chloroplast membrane function: protein phosphorylation changes the spatial organization of membrane components.
1984|49.0|4.5|Journal of Geophysical Research|The photochemistry of a remote marine stratiform cloud
1985|40.0|3.0|Journal of Geophysical Research|Ionization frequencies for solar cycle 21: Revised
1986|74.0|4.0|Nature|On the depletion of Antarctic ozone
1987|49.0|4.0|FEBS Letters|The 8 kDa polypeptide in photosystem I is a probable candidate of an iron-sulfur center protein coded by the chloroplast gene frxA
1988|176.0|3.0|Global Biogeochemical Cycles|Biogeochemical aspects of atmospheric methane
1989|43.0|4.0|Trends in Ecology and Evolution|The changing solar ultraviolet climate and the ecological consequences for higher plants
1990|47.0|4.0|Journal of Chemical Physics|Stark levelcrossing spectroscopy of S0 formaldehyde eigenstates at the dissociation threshold
1991|97.0|3.0|Journal of Geophysical Research|Threedimensional model synthesis of the global methane cycle
1992|40.0|3.0|Journal of Geophysical Research|Catastrophic loss of stratospheric ozone in dense volcanic clouds
1993|54.0|4.0|Topics in Current Chemistry|Fluorescent PET (photoinduced electron transfer) sensors
