----  Field Name Mining engineering: 
----  Field Level 1.0: 
----  Field Papers Number 1082:
----  All time max citation paper: FTIR techniques in clay mineral studies, 2003, (387.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1966|2.0|2.0||The drift of an inclined-orbit 24-hour satellite in an earth gravity field through fourth order
1968|3.0|3.0|Journal of Geophysical Research|Use of ionic mobilities for measurements in the lower ionosphere
1970|10.0|5.0|Vision Research|Control of eye position in the dark
1975|2.0|2.0|Journal of Plasma Physics|The Collisional Drift Mode in a Partially Ionized Plasma.
1977|4.0|2.0|Geophysical Research Letters|VLF transmission induced slot electron precipitation
1978|24.0|17.0|Geophysical Research Letters|High frequency drift waves with wavelengths below the ion gyroradius in equatorial spread F
1979|23.0|13.0|Geophysical Research Letters|Nonlinear Stabilization of the Current Convective Instability in the Diffuse Aurora.
1980|12.0|6.0|Journal of Geophysical Research|Computer simulation of gradient drift instability processes in Operation Avefria
1981|26.0|16.0|Journal of Atmospheric and Solar-Terrestrial Physics|Spread F Theories - A Review.
1982|10.0|3.0|Journal of Geophysical Research|Equatorial plasma bubbles: Vertically elongated wedges from the bottomside F layer
1983|10.0|4.0|Journal of Geophysical Research|Nonlinear evolution of convecting plasma enhancements in the auroral ionosphere: 2. Small scale irregularities
1984|22.0|3.0|Journal of Geophysical Research|F layer ionization patches in the polar cap
1985|30.0|5.5|Advances in Space Research|Images of the Earth's Aurora and Geocorona from the Dynamics Explorer Mission
1986|21.0|4.5|Journal of Geophysical Research|Linearly polarized magnetic fluctuations at comet GiacobiniZinner
1987|6.0|0.0|Journal of Geophysical Research|Electric field and plasma density measurements in the strongly driven daytime equatorial electrojet: 1. The unstable layer and gradient drift waves
1988|30.0|4.0|Information & Computation|A new fault-tolerant algorithm for clock synchronization
1989|5.0|3.0|IEEE Transactions on Robotics and Automation|The nature of drift in pseudoinverse control of kinematically redundant manipulators
1990|11.0|3.0|Automatica|Stabilization of Rigid Body Dynamics by Internal and External Torques
1991|4.0|1.5|Crop Protection|Airborne permethrin and off-target deposits from an aerial ultra-low volume silvicultural spray
1992|10.0|1.0|Journal of Fish Biology|Adaptive nature of intrapopulational biochemical polymorphism in fish*
1993|18.0|3.0|Geophysical Research Letters|Characteristics of ion flow in the quiet state of the inner plasma sheet
1994|44.0|5.0|Journal of Geophysical Research|Largescale convection patterns observed by DMSP
1995|6.0|1.0|Agricultural and Forest Meteorology|A numerical model for forestry aerial spraying
1996|30.0|2.0|Ophthalmology|Liposomal benzoporphyrin derivative verteporfin photodynamic therapy. Selective treatment of choroidal neovascularization in monkeys.
1997|19.0|3.5|principles of distributed computing|Practical implementations of non-blocking synchronization primitives
1998|13.0|2.0|Austral Ecology|Scaling of colonization processes in streams: Parallels and lessons from marine hard substrata
1999|29.0|3.5|Journal of Geophysical Research|Effects of the vertical plasma drift velocity on the generation and evolution of equatorial spread F
2000|20.0|3.0|Solar Energy Materials and Solar Cells|Stability of CdTe/CdS thin-film solar cells
2001|25.0|2.5|Management Accounting Research|What does organizational change mean? Speculations on a taken for granted category
2002|58.0|3.0|Current Opinion in Genetics & Development|The evolution of spliceosomal introns
2003|59.0|4.0|Vibrational Spectroscopy|FTIR techniques in clay mineral studies
2004|74.0|5.0|Forest Ecology and Management|Response of forest trees to global environmental changes
2005|58.0|4.5|Data Mining and Knowledge Discovery|Finding Frequent Patterns in a Large Sparse Graph*
2006|48.0|5.0|Proceedings of the National Academy of Sciences of the United States of America|Sensory integration does not lead to sensory calibration
2007|86.0|6.0|Nature Reviews Genetics|The evolution of sex: empirical insights into the roles of epistasis and drift
2008|115.0|5.0|Ecology Letters|History, chance and adaptation during biological invasion: separating stochastic phenotypic evolution from response to selection
2009|97.0|5.0|Vision Research|Microsaccades: Small steps on a long way
2010|95.0|10.5|Chemosphere|Low-temperature selective catalytic reduction of NO with NH 3 over Mn Ce oxides supported on TiO 2 and Al 2 O 3 : A comparative study
