----  Field Name Soil science: 
----  Field Level 1.0: 
----  Field Papers Number 33690:
----  All time max citation paper: Polymer/layered silicate nanocomposites: a review from preparation to processing, 2003, (3007.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1939|1.0|1.0|Plant Physiology|ANTAGONISM OF CERTAIN ELEMENTS ESSENTIAL TO PLANTS TOWARD CHEMICALLY RELATED TOXIC ELEMENTS
1950|17.0|4.0|American Heart Journal|Cation exchangers: Their use and hazards as AIDS in managing edema
1951|6.0|4.0|Journal of Clinical Investigation|BIOCHEMICAL CHANGES ACCOMPANYING THE INGESTION OF A CARBOXYLIC CATION EXCHANGER IN THE HYDROGEN, AMMONIUM, SODIUM, POTASSIUM, OR CALCIUM FORM
1952|11.0|1.0|The New England Journal of Medicine|Reversible Toxic Manifestations in Patients with Cirrhosis of the Liver Given Cation-Exchange Resins
1953|2.0|0.5|Journal of the American Ceramic Society|A Theory of Cation Exchange Reactions with Clay Minerals
1954|5.0|2.5|European Journal of Soil Science|THE STUDY OF SOIL STRUCTURE IN THE FIELD AND THE LABORATORY
1955|1.0|1.0|Journal of Dairy Science|Electrochemical Behavior of Ion Exchange Resin Membrane Electrodes1
1956|0|0.0|Soil Science and Plant Nutrition|STUDIES ON HUMUS AND AGGREGATE FORMATION
1958|5.0|5.0|Journal of Dairy Science|Rapid Determination of Milk Salts and Ions. I. Determination of Sodium, Potassium, Magnesium, and Calcium by Flame Spectrophotometry
1959|15.0|2.0|Archives of Biochemistry and Biophysics|Chromatography of proteins. III. Human, horse and dog hemoglobins on cation-exchange cellulose
1960|3.0|1.5|The Journal of Agricultural Science|Phosphate responses in relation to soil tests and organic phosphorus.
1961|3.0|0.5|Analytica Chimica Acta|Absorption of amines on cation exchange resins
1962|12.0|1.0|Geochimica et Cosmochimica Acta|The geochemistry of some British carboniferous sediments
1963|1.0|0.0|Soil Science and Plant Nutrition|VERMICULITE IN SOME JAPANESE SOILS
1964|3.0|0.0|Clays and Clay Minerals|Swelling Properties of Synthetic Smectites in Relation to Lattice Substitutions*
