----  Field Name Genealogy: 
----  Field Level 1.0: 
----  Field Papers Number 9813:
----  All time max citation paper: Number and Migratory Activity of Circulating Endothelial Progenitor Cells Inversely Correlate With Risk Factors for Coronary Artery Disease, 2001, (1383.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1935|0|0.0|Journal of Genetics|The genetics of epiloia
1936|0|0.0|Psychiatric Quarterly|Report of the treatment of a severe case of pellagra and alcoholism with recovery
1937|0|0.0|Genetica|Studies in human inheritance XVII the gene-frequency analysis of double recessive inheritance involving one autosomal and one sex-linked gene substitution
1947|1.0|1.0|Digestive Diseases and Sciences|Sugar tolerance tests  Methods and evaluation
1949|0|0.0|Digestive Diseases and Sciences|An internist looks at carcinoma of the gall bladder
1951|0|0.0|Digestive Diseases and Sciences|Heredity and diabetes
1961|1.0|1.0|Diseases of The Colon & Rectum|Gardner's Syndrome" Heredofamilial Adenomatosis Associated with "Soft and Hard" Fibrous Tumors and Epidermoid Cysts*
1962|8.0|8.0|The New England Journal of Medicine|Primary Acquired Agammaglobulinemia, with a Family History of Collagen Disease and Hematologic Disorders
1963|0|0.0|The American Journal of Medicine|Taking the family history
1965|5.0|2.5|Journal of Psychiatric Research|Affective disorder: VI. A family history study of prevalences, sex differences and possible genetic factors
1966|1.0|0.0|Annals of Dyslexia|Reading and speech problems as expressions of a specific language disability
1968|0|0.0|Human Genetics|Fortuitous detection of a sporadic carrier of Duchenne's muscular dystrophy
1969|4.0|3.0|Metabolism-clinical and Experimental|Response of growth hormone (GH), FFA, blood sugar and insulin to exercise in obese patients and normal subjects
1971|3.0|2.0|Social Psychiatry and Psychiatric Epidemiology|Suicide following bereavement of parents
1972|6.0|0.0|Annals of the New York Academy of Sciences|FAMILY HISTORY AND HALFSIBLING RESEARCH IN ALCOHOLISM*
1973|7.0|1.0|The American Journal of Medicine|Age, race, sex and other indices of risk in hypertension
1974|5.0|1.0|Diabetologia|Equal incidence of adult-onset diabetes among ancestors of juvenile diabetics and nondiabetics
1975|7.0|0.0|European Archives of Psychiatry and Clinical Neuroscience|Some recent developments in psychiatric genetics
1976|45.0|3.0|Neuropsychologia|The effects of handedness, family history and sex on the performance of a dichotic listening task
1977|6.0|0.0|Acta Paediatrica|Atopic disease in seven-year-old children. Incidence in relation to family history.
1978|5.0|4.0|Diabetologia|HLA-Typing in Juvenile Diabetics with and without Positive Family History and in Families with One and Two Diabetic Siblings
1979|45.0|2.0|Nature|Reduced thermogenesis in obesity
1980|9.0|3.0|Pharmacology, Biochemistry and Behavior|Biological markers: Metabolism and acute reactions to alcohol in sons of alcoholics
1981|13.0|2.0|Journal of Behavioral Medicine|Family history of hypertension, gender, and cardiovascular reactivity and stereotypy during stress
1982|13.0|2.0|Child Development|Effects of Stress and Social Supports on Mother-Child Interactions in Single and Two-Parent Families.
1983|12.0|1.0|Journal of Psychosomatic Research|Young adults at risk for hypertension: Effects of family history and anger management in determining responses to interpersonal conflict
1984|14.0|3.5|Human Genetics|Familial DiGeorge syndrome and associated partial monosomy of chromosome 22.
