----  Field Name Thermodynamics: 
----  Field Level 1.0: 
----  Field Papers Number 380662:
----  All time max citation paper: Comparison of simple potential functions for simulating liquid water, 1983, (11054.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1930|3.0|1.5|Protoplasma|The thermodynamics of ion concentration by living plant cells
1932|5.0|5.0|Protoplasma|The absorption and accumulation of solutes by living plant cells: I. Experimental conditions which determine salt absorption by storage tissue
1933|1.0|0.5|Protoplasma|THE THEORETICAL PHYSICS OF THE CELL AS A BASIS FOR A GENERAL PHYSICO-CHEMICAL THEORY OF ORGANIC FORM
1934|7.0|5.5|Journal of Chemical Physics|Heat Capacity Curves of the Simpler Gases. VI. Rotational Heat Capacity Curves of Molecular Deuterium and of Deuterium Hydride. The Equilibrium Between the Ortho and Para Forms of Deuterium. Free Energy, Total Energy, Entropy, Heat Capacity and Dissociation of H2H2 and of H1H2, to 3000K1
1935|1.0|1.0|Journal of Chemical Physics|Thermodynamic Properties of Sulfur Compounds II. Sulfur Dioxide, Carbon Disulfide, and Carbonyl Sulfide
1936|4.0|1.0|Journal of Chemical Physics|The Theoretical Treatment of Chemical Reactions Produced by Ionization Processes Part I. The OrthoPara Hydrogen Conversion by AlphaParticles
1937|17.0|2.0|Journal of Chemical Physics|Thermodynamic Functions for Molecules Having Restricted Internal Rotations
1938|6.0|3.0|Botanical Review|The water relations of plant cells
1939|3.0|0.0|Journal of Chemical Physics|The Thermodynamic Functions of Cyanogen and the Cyanogen Halides
1940|4.0|1.5|Journal of Chemical Physics|The Partition Functions and Energy Levels of Molecules with Internal Torsional Motions
1941|4.0|0.0|Journal of Chemical Physics|Dispersion and Absorption in Dielectrics I. Alternating Current Characteristics
1942|1.0|1.0|Bulletin of Mathematical Biology|An expression for the rate of return of an egg after artificial deformation
1943|0|0.0|Journal of Chemical Physics|The Influence of Hindered Molecular Rotation on the Dielectric Constants of Water, Alcohols, and Other Polar Liquids
1944|11.0|0.0|Journal of Chemical Physics|Thermodynamics of Heterogeneous Polymers and Their Solutions
1945|14.0|2.5|Journal of Chemical Physics|Thermodynamics of Dilute Solutions of High Polymers
1946|17.0|1.0|Journal of Chemical Physics|Application of the Methods of Molecular Distribution to Solutions of Large Molecules
1947|9.0|2.0|Journal of Chemical Physics|Calculation of Equilibrium Constants for Isotopic Exchange Reactions
1948|12.0|1.0|Journal of Chemical Physics|Average Length and Radius of Normal Paraffln Hydrocarbon Molecules
1949|14.0|2.0|Journal of Chemical Physics|The Relative Reaction Velocities of Isotopic Molecules
1950|20.0|3.0|Journal of Chemical Physics|LennardJones and Devonshire Equation of State of Compressed Gases and Liquids
1951|8.0|2.0|Journal of Chemical Physics|Substituted Ethanes. III. Raman and Infrared Spectra, Assignments, Force Constants, and Calculated Thermodynamic Properties for 1,1,1Trichloroethane
1952|24.0|3.0|Journal of Geophysical Research|Elasticity and constitution of the Earth's interior
1953|23.0|3.0|Journal of Chemical Physics|TRANSPORT PROPERTIES OF GASES OBEYING A MODIFIED BUCKINGHAM (EXP-SIX) POTENTIAL
1954|6.0|2.0|Archives of Biochemistry and Biophysics|Energy transfer between chromophore and protein in phycocyanin
1955|11.0|1.0|Journal of Chemical Physics|Intermolecular Potentials of Argon, Krypton, and Xenon
1956|26.0|2.0|Journal of Chemical Physics|Rate Processes and Nuclear Magnetic Resonance Spectra. II. Hindered Internal Rotation of Amides
1957|24.0|2.0|Journal of Chemical Physics|Preliminary Results from a Recalculation of the Monte Carlo Equation of State of Hard Spheres
1958|26.0|2.0|Physics of Fluids|Properties of Gases at Very High Temperatures
1959|27.0|2.0|Physics of Fluids|Interferometric Measurement in the Shock Tube of the Dissociation Rate of Oxygen
1960|34.0|2.0|Physics of Fluids|Irreversible Processes in Ionized Gases
1961|39.0|3.0|Geochimica et Cosmochimica Acta|Chemical and genetic relationships among meteorites
1962|81.0|2.0|Journal of Chemical Physics|Structure of Water and Hydrophobic Bonding in Proteins. I. A Model for the Thermodynamic Properties of Liquid Water
1963|66.0|3.0|Journal of Chemical Physics|Electron Spin Resonance Studies of Transient Alkyl Radicals
1964|35.0|2.0|Journal of Molecular Biology|Theory of the melting transition of synthetic polynucleotides: Evaluation of the stacking free energy
1965|38.0|1.0|Journal of Geophysical Research|Diffusion of protons in the outer radiation belt
1966|121.0|1.0|Journal of Geophysical Research|Limit on stably trapped particle fluxes
1967|50.0|1.0|Journal of Geophysical Research|Some remarks on heat flow and gravity anomalies
1968|59.0|1.0|Journal of Geophysical Research|Contraction of the plasmasphere during geomagnetically disturbed periods
1969|66.0|2.0|Journal of Geophysical Research|A study of polar magnetic substorms
1970|56.0|1.0|Geochimica et Cosmochimica Acta|Chemical fractionations in meteoritesIII. Major element fractionations in chondrites
1971|144.0|1.0|Journal of Geophysical Research|Reykjanes ridge crest: A detailed geophysical study
1972|59.0|1.5|Journal of Geophysical Research|PITCH-ANGLE DIFFUSION OF RADIATION-BELT ELECTRONS WITHIN THE PLASMASPHERE.
1973|76.0|2.0|Journal of Geophysical Research|Observed relationships between electric fields and auroral particle precipitation
