----  Field Name Business Administration: 
----  Field Level 1.0: 
----  Field Papers Number 2864:
----  All time max citation paper: The Uppsala Internationalization Process Model Revisited: From Liability of Foreignness to Liability of Outsidership, 2009, (673.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1973|0|0.0|Research in Higher Education|A Study of Test Speededness As a Potential Source of Bias in the Quantitative Score of the Admission Test for Graduate Study in Business.
1974|0|0.0|Journal of Vocational Behavior|Interpersonal needs and functional area of management
1978|2.0|1.5|Computers in Education|Students' attitudes towards programming: The effects of structured walk-throughs
1980|0|0.0|Studies in Educational Evaluation|Business Studies and the Development of Managerial Skills.
1985|1.0|0.5|Scandinavian Journal of Management Studies|Contingencies or cognitions? Two paths for research on organization and technology
1986|5.0|5.0|Journal of Vocational Behavior|Holland's Vocational Preference Inventory and the Myers-Briggs Type Indicator as predictors of vocational choice among master's of business administration
1987|1.0|1.0|Educational and Psychological Measurement|Validity of a Large-Scale Assessment Battery in an Industrial Setting.
1988|5.0|2.0|Accounting Organizations and Society|LIFE WITH A SUB-CONTRACTOR: NEW TECHNOLOGY AND MANAGEMENT ACCOUNTING.
1989|4.0|0.0||Continued entrepreneurship and small firm growth
1990|10.0|1.0|Organization Science|Collaboration or Paradigm Shift?: Caveat Emptor and the Risk of Romance with Economic Models for Strategy and Policy Research.
1991|31.0|0.5|Journal of Marketing|Interfirm adaptation in business relationships
1992|5.0|1.0|European Management Journal|Figuring out your competence configuration
1993|3.0|1.0|Journal of Business Ethics|Development of a cognitive skill in solving business ethics problems : The effect of instruction
1994|16.0|1.0|Strategic Management Journal|An essay on corporate epistemology
1995|4.0|2.0|Scandinavian Journal of Management|Inquiring into the temporary organization: New directions for project management research
1996|6.0|1.5||Stores and consumers : two perspectives on food purchasing
1997|31.0|1.5|Journal of International Business Studies|Experiential Knowledge and Cost in the Internationalization Process
1998|4.0|1.0|Scandinavian Journal of Management|Position and role-conceptualizing dynamics in business networks
1999|14.0|0.0|Industrial Marketing Management|Learning in Networks
2000|9.0|3.0|Small Business Economics|Control Aversion and the Search for External Financing in Swedish SMEs
2001|27.0|4.0|Journal of Economic Psychology|The evolution and future of national customer satisfaction index models
2002|23.0|4.0|Internet Research|Supporting the e-business readiness of small and medium-sized enterprises: approaches and metrics
2003|28.0|1.0||The domain of entrepreneurship research : some suggestions
2004|45.0|2.0|Accounting Organizations and Society|Forms of contingency fit in management accounting research : a critical review
2005|132.0|3.0|Journal of Business Venturing|Entrepreneurial orientation and small business performance: a configurational approach
2006|66.0|2.0|Industry and Innovation|(How) Do (Firms in) Clusters Create Knowledge?
2007|101.0|3.0|Family Business Review|Entrepreneurial orientation, risk taking, and performance in family firms
2008|227.0|3.0|Research Policy|Analyzing the functional dynamics of technological innovation systems: A scheme of analysis
2009|562.0|2.0|Journal of International Business Studies|The Uppsala Internationalization Process Model Revisited: From Liability of Foreignness to Liability of Outsidership
2010|94.0|2.0|International Journal of Project Management|Leadership competency profiles of successful project managers
