----  Field Name Cognitive psychology: 
----  Field Level 1.0: 
----  Field Papers Number 34778:
----  All time max citation paper: A feature-integration theory of attention, 1980, (5019.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1958|0|0.0|Journal of General Psychology|RETROACTIVE INTERFERENCE IN MEANINGFUL MATERIAL AS A FUNCTION OF THE DEGREE OF CONTEXTUAL CONSTRAINT IN THE ORIGINAL AND INTERPOLATED LEARNING
1959|0|0.0|Journal of General Psychology|Responses of Rhesus Monkeys to Probabilistic Sequential Dependencies
1963|0|0.0|Journal of Genetic Psychology|Shape and Size Discrimination in Octopus: The Effects of Pretraining along Different Dimensions
1964|1.0|1.0|Journal of Verbal Learning and Verbal Behavior|ENCODING IN THE PERCEPTUAL (VISUAL) SERIAL POSITION EFFECT,
1965|19.0|19.0|Journal of Verbal Learning and Verbal Behavior|Acoustic similarity and retroactive interference in short-term memory
1966|10.0|5.0|Scandinavian Journal of Psychology|THE INFLUENCE OF INTENSITY AND DURATION OF ELECTRICAL STIMULATION ON SUBJECTIVE VARIABLES
1967|10.0|2.0|Journal of Comparative and Physiological Psychology|EFFECTS OF INESCAPABLE SHOCK UPON SUBSEQUENT ESCAPE AND AVOIDANCE RESPONDING.
1968|9.0|2.5|JAMA|Serum Uric Acid and Cholesterol Variability: A Comprehensive View of Underwater Demolition Team Training
1969|40.0|0.0|Journal of Experimental Child Psychology|Conservation acquisition: A problem of learning to attend to relevant attributes
1970|10.0|1.0|Journal of Experimental Child Psychology|Newborn Attention: Differential Response Decrement to Visual Stimuli.
1971|14.0|1.0|Cognitive Psychology|Perceptual learning and the theory of word perception
1972|19.0|2.5|Journal of Personality and Social Psychology|Cognitive and attentional mechanisms in delay of gratification.
1973|25.0|2.0|Cognitive Psychology|The Role of Syllables in Perceptual Processing.
1974|15.0|2.0|Psychophysiology|Evoked Potential Tests of AugmentingReducing
1975|89.0|3.0|Cognitive Psychology|On data-limited and resource-limited processes
1976|62.0|2.0|Science|Cooperative Computation of Stereo Disparity
1977|208.0|3.0|Psychological Review|Telling more than we can know: Verbal reports on mental processes
1978|75.0|3.0|Behavioral and Brain Sciences|Sensory feedback to the cerebral cortex during voluntary movement in man
1979|57.0|2.0|Behavioral and Brain Sciences|On the demystification of mental imagery
1980|210.0|1.0|Behavioral and Brain Sciences|Methodological solipsism considered as a research strategy in cognitive psychology
1981|101.0|3.0|Journal of Experimental Psychology: General|On the relationship between autobiographical memory and perceptual learning.
1982|116.0|2.0|Psychological Review|An Interactive Activation Model of Context Effects in Letter Perception: Part 2. The Contextual Enhancement Effect and Some Tests and Extensions of the Model.
1983|91.0|2.0|Psychological Review|Extensional versus Intuitive Reasoning: The Conjunction Fallacy in Probability Judgment.
1984|43.0|2.0|Academy of Management Review|Toward a Model of Organizations as Interpretation Systems
1985|139.0|2.0|Brain Research Reviews|Spatial EEG patterns, non-linear dynamics and perception: the neo-sherringtonian view
1986|364.0|3.0||Learning internal representations by error propagation
1987|215.0|2.0|Behavioral and Brain Sciences|How brains make chaos in order to make sense of the world
1988|121.0|3.0|Behavioral and Brain Sciences|Prcis of The Modularity of Mind
1989|125.0|3.0|Journal of Experimental Psychology: General|Implicit learning and tacit knowledge.
1990|133.0|3.0|Behavioral and Brain Sciences|The role of attention in auditory information processing as revealed by event-related potentials and other brain measures of cognitive function
1991|258.0|3.0|Science|The medial temporal lobe memory system
1992|419.0|3.0|Psychological Review|Memory and the hippocampus : a synthesis from findings with rats, monkeys, and humans
1993|144.0|4.0|American Psychologist|The reality of repressed memories
1994|131.0|3.0|Psychonomic Bulletin & Review|Guided Search 2.0 A revised model of visual search
1995|132.0|3.0|Current Opinion in Neurobiology|Stress and cognitive function
1996|138.0|4.0|Educational Researcher|Situated Learning and Education
1997|265.0|4.0|human factors in computing systems|Tangible bits: towards seamless interfaces between people, bits and atoms
1998|254.0|5.0|Trends in Neurosciences|Mechanisms of emotional arousal and lasting declarative memory
1999|198.0|5.0|Behavioral and Brain Sciences|Perceptual symbol systems
2000|274.0|6.5|Nature Neuroscience|The neural mechanisms of top-down attentional control
2001|194.0|6.0|Behavioral and Brain Sciences|A sensorimotor account of vision and visual consciousness.
2002|197.0|7.0|Proceedings of the National Academy of Sciences of the United States of America|Neural processing of emotional faces requires attention
2003|1090.0|7.0|ACM Computing Surveys|Face recognition: A literature survey
2004|588.0|9.0|Annual Review of Neuroscience|THE MEDIAL TEMPORAL LOBE*
2005|539.0|8.0||PRINCIPLES OF CATEGORIZATION
2006|398.0|7.0|Journal of Vision|The temporal properties of the response of macaque ganglion cells and central mechanisms of flicker detection.
2007|531.0|7.0|Journal of Vision|Face adaptation does not improve performance on search or discrimination tasks.
2008|928.0|8.0|Marketing Science|Mental Accounting and Consumer Choice
2009|873.0|8.0|PLOS ONE|Imagined Self-Motion Differs from Perceived Self-Motion: Evidence from a Novel Continuous Pointing Method
2010|1359.0|8.0|PLOS ONE|Aversive Reinforcement Improves Visual Discrimination Learning in Free-Flying Honeybees
