----  Field Name Financial economics: 
----  Field Level 1.0: 
----  Field Papers Number 5321:
----  All time max citation paper: Does the Stock Market Overreact?, 1985, (2087.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1968|4.0|4.0|Organizational Behavior and Human Performance|Failure of predictions from subjectively expected utility theory in a Bayesian decision task
1969|0|0.0|Synthese|Bayesian statistics and biased procedures
1970|0|0.0|Transactions of the American Mathematical Society|Quadratic variation of potentials and harmonic functions
1971|1.0|1.0|Proceedings of the American Mathematical Society|An extremal property of stochastic integrals
1973|3.0|3.0|Journal of Abnormal Psychology|An ecological view of cigarette smoking
1975|3.0|3.0|Theory and Decision|A theory of subjective expected utility with vague preferences
1977|1.0|0.5||MULTIATTRIBUTE UTILITY THEORY, MULTIPLE OBJECTIVES AND UNCERTAINTY IN EX ANTE PROJECT EVALUATION
1978|20.0|15.0|Journal of International Economics|Some empirical evidence on commodity arbitrage and the law of one price
1979|9.0|2.0|Organizational Behavior and Human Performance|Subjective expected utility and the prediction of birth-planning decisions.
1980|5.0|5.0|Journal of Monetary Economics|The timing of monetary and price changes and the international transmission of inflation
1981|15.0|6.0|Journal of Macroeconomics|Inflation and extraordinary returns on owner-occupied housing: Some implications for capital allocation and productivity growth
1982|5.0|2.0|European Economic Review|More about the law of one price
1983|2.0|0.5|Journal of Finance|Spot and Futures Prices and the Law of One Price
1984|17.0|4.0|Journal of Behavioral Medicine|The effect of fear-arousing communications on cigarette smoking: an expectancy-value approach.
1985|73.0|3.0|Journal of Finance|Does the Stock Market Overreact?
1986|13.0|4.0|The Scandinavian Journal of Economics|Tax Policy and Capital Allocation
1987|52.0|4.0|Journal of Finance|Further Evidence On Investor Overreaction and Stock Market Seasonality
1988|26.0|6.0|Journal of Risk and Uncertainty|Rank-Dependent, Subjective Expected-Utility Representations
1989|27.0|2.0|Journal of Mathematical Economics|Continuous subjective expected utility with non-additive probabilities
1990|41.0|1.0|Journal of Political Economy|Habit Formation: A Resolution of the Equity Premium Puzzle
1991|10.0|3.0|Journal of Risk and Uncertainty|Lexicographic State-Dependent Subjective Expected Utility
1992|42.0|3.0|Journal of Risk and Uncertainty|Recent Developments in Modeling Preferences: Uncertainty and Ambiguity
1993|23.0|2.0|Mathematical Finance|Bessel Processes, Asian Options, And Perpetuities
1994|90.0|3.0|Handbook of International Economics|Perspectives on PPP and Long-Run Real Exchange Rates
1995|36.0|1.5|Psychological Review|Weighing risk and uncertainty.
1996|29.0|2.0|European Economic Review|The exchange rate in a model of pricing-to-market
1997|36.0|3.0||Monetary Shocks and Real Exchange Rates in Sticky Price Models of International Business Cycles
1998|37.0|2.0|Journal of Monetary Economics|Asset pricing in production economies
1999|103.0|4.0|Journal of Monetary Economics|Financial Intermediation and Growth: Causality and Causes
2000|149.0|2.0|Journal of International Economics|Exchange rate dynamics in a model of pricing-to-market
2001|78.0|3.0|Journal of Banking and Finance|Conditional Value-at-Risk for General Loss Distributions
2002|126.0|4.0||Correlation and dependence in risk management: Properties and pitfalls
2003|73.0|3.0|Handbook of The Economics of Finance|The Equity Premium in Retrospect
2004|72.0|3.0|Journal of Finance|The CrossSection of Volatility and Expected Returns
2005|70.0|3.0|The American Economic Review|Understanding European Real Exchange Rates
2006|110.0|3.0|Journal of Financial Economics|A consumption-based model of the term structure of interest rates
2007|351.0|3.0|Regional Studies|The Learning Region: Institutions, Innovation and Regional Renewal
2008|254.0|3.0|Journal of Finance|Back to the Beginning: Persistence and the Cross-Section of Corporate Capital Structure
2009|198.0|3.0|Review of Financial Studies|Variance Risk Premiums
2010|112.0|3.0|World Bank Economic Review|Financial institutions and markets across countries and over time : the updated financial development and structure database
