----  Field Name Particle physics: 
----  Field Level 1.0: 
----  Field Papers Number 12207:
----  All time max citation paper: The rise of graphene, 2007, (9404.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1960|0|0.0|Physica D: Nonlinear Phenomena|Infrared phenomena in quantum electrodynamics
1963|2.0|2.0|Journal of Geophysical Research|A note on the compression of the Earth's magnetic field and hypothetically related phenomena
1967|3.0|2.0|Microchemical Journal|Comparison of MBTH and other methods for the determination of sugars and other -glycolic derivatives: Application to air pollution
1968|38.0|38.0|Proceedings of the IEEE|State of the art in pattern recognition
1969|0|0.0|Milan Journal of Mathematics|The present role and prospectives of cosmic rays in high energy physics
1970|3.0|3.0|Protein Science|Complex Angular Momentum Theory in Particle Physics
1971|17.0|5.0|Nature|Search for a human breast cancer virus.
1972|3.0|0.0|Computer Physics Communications|Improper problems in computational physics
1973|2.0|0.0|Nuclear Physics|A model study in hadron statistical bootstrap
1974|2.0|0.0|Nuclear Instruments and Methods|Very large proportional drift chambers with high spatial and time resolutions
1975|3.0|0.5|Physics Reports|Analytic extrapolation techniques and stability problems in dispersion relation theory
1976|1.0|1.0|Journal of Computational Physics|Numerical simulation of a system of colliding bodies in a gravitational field
1977|1.0|0.0||INTERACTION OF NUCLEI AT HIGH ENERGIES
1978|12.0|2.5|Physics Reports|Dynamics of classical solitons (in non-integrable systems)
1979|3.0|1.0|Nuclear Physics|QCD jets from coherent states
1980|13.0|0.0|Icarus|Saturn's rings - 3-mm observations and derived properties
1981|6.0|0.0|Atmospheric Environment|The relative importance of atmospheric sulfates and nitrates in visibility reduction
1982|3.0|0.0|Synthese|Models and methodologies in current theoretical high-energy physics
1983|9.0|0.0|Nuclear Physics|Theory of membranes
1984|13.0|1.0|Geophysical Research Letters|Role of combustiongenerated carbon particles in the absorption of solar radiation in the Arctic haze
1985|13.0|0.0|Journal of Geophysical Research|Nuclear winter: A diagnosis of atmospheric general circulation model simulations
1986|21.0|2.0|Journal of Chemical Physics|Evaluation of the scattering matrix of an arbitrary particle using the coupled dipole approximation
1987|54.0|3.0|Physics Letters B|Supersymmetric flipped SU(5) revitalized
1988|168.0|3.0|Physics Letters B|A Measurement of the Spin Asymmetry and Determination of the Structure Function g(1) in Deep Inelastic Muon-Proton Scattering
1989|34.0|2.0|Physics Letters B|Trigonometric structure constants for new infinite-dimensional algebras
1990|84.0|4.0|Physics Letters B|Radiative corrections to the masses of supersymmetric Higgs bosons
1991|146.0|3.0|Physics Letters B|Comparison of grand unified theories with electroweak and strong coupling constants measured at LEP
1992|59.0|4.0|Computer Physics Communications|HERWIG 5.1 - a Monte Carlo event generator for simulating hadron emission reactions with interfering gluons
1993|109.0|3.0|foundations of computer science|A framework for defining logics
1994|125.0|3.0|Physics Letters B|Simple singularities and N=2 supersymmetric Yang-Mills theory
1995|124.0|3.0||Branes within Branes
1996|142.0|3.0||Tasi lectures on D-branes
1997|45.0|2.0|logic in computer science|Towards a mathematical operational semantics
1998|351.0|3.0|Physics Letters B|New dimensions at a millimeter to a Fermi and superstrings at a TeV
1999|95.0|2.0|Journal of High Energy Physics|Moduli as Inflatons in Heterotic M-theory
2000|180.0|3.0|Computer Physics Communications|High-Energy-Physics Event Generation with PYTHIA 6.1
2001|178.0|3.0|Journal of High Energy Physics|HERWIG 6: an event generator for Hadron emission reactions with interfering gluons (including supersymmetric processes)
2002|231.0|3.0|Nuclear Instruments & Methods in Physics Research Section A-accelerators Spectrometers Detectors and Associated Equipment|Geant4a simulation toolkit
2003|185.0|3.0|Journal of High Energy Physics|N=2 Super-Higgs, N=1 Poincare' Vacua and Quaternionic Geometry
2004|255.0|3.0|Nature|A laser|[ndash]|plasma accelerator producing monoenergetic electron beams
2005|1081.0|2.0|Nature|Two-dimensional gas of massless Dirac fermions in graphene
2006|434.0|5.0|Journal of High Energy Physics|PYTHIA 6.4 Physics and Manual
2007|4087.0|5.0|Nature Materials|The rise of graphene
2008|380.0|5.0|Composites Science and Technology|A review and analysis of electrical percolation in carbon nanotube polymer composites
2009|491.0|5.0|Nature Physics|Topological insulators in Bi2Se3, Bi2Te3 and Sb2Te3 with a single Dirac cone on the surface
2010|353.0|4.0|Letters in Mathematical Physics|Review of AdS/CFT Integrability: An Overview
