----  Field Name Medical education: 
----  Field Level 1.0: 
----  Field Papers Number 6482:
----  All time max citation paper: Features and uses of high-fidelity medical simulations that lead to effective learning: a BEME systematic review, 2009, (930.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1962|0|0.0|Educational Research|THE EXAMINATION AS AN INSTRUMENT OF RESEARCH IN MEDICAL EDUCATION
1963|1.0|1.0|The New England Journal of Medicine|Medicine and medical education in Nigeria
1965|1.0|0.5|Journal of Chronic Diseases|Social considerations in medical education Points of convergence between medicine and behavioral science
1966|0|0.0|Medical Education|History of British Medical Education
1967|0|0.0|Irish Journal of Medical Science|The uses of prospective and retrospective population surveys in the study of coronary heart disease-with a note on Ireland's suitability for epidemiological studies.
1970|2.0|2.0|JAMA|Medical Education in Prepaid Group Practice
1971|3.0|1.5|Journal of Behavior Therapy and Experimental Psychiatry|The role of behavior therapy in teaching medical students
1972|0|0.0|British Journal of Obstetrics and Gynaecology|MEDICAL EDUCATION THROUGH THE EYES OF JAMES YOUNG SIMPSON*
1973|3.0|1.0|Computers in Biology and Medicine|Experience with the use of computer simulation models in medical education
1974|3.0|0.5|The New England Journal of Medicine|Teaching Medical Students Interactional Skills. A Research-Based Course in the Doctor-Patient Relationship.
1975|2.0|1.5|Child Care Health and Development|A review of the medical, educational and social needs of 207 handicapped children
1976|1.0|1.0|Journal of Educational Technology Systems|Treading the Troubled Waters of Training: Some Guidelines for Improving Learning Efficiency.
1977|3.0|1.0|Social Forces|The Reputations of American Medical Schools.
1978|7.0|4.0|Journal of Behavioral Medicine|The medical interview satisfaction scale: development of a scale to measure patient perceptions of physician behavior.
1979|5.0|2.5|Medical Education|Medical education: a student perspective
1980|1.0|0.0|Higher Education|Large-Scale Curriculum Change in a System of Ten Indonesian Medical Schools: A Case Study of Educational Innovation.
1981|5.0|1.0|The New England Journal of Medicine|Women in Medical Education: A Decade of Change
1982|4.0|0.0|Medical Education|Interdisciplinary integration in medical education: theory and method
1983|11.0|1.0|JAMA|Feedback in Clinical Medical Education
1984|5.0|0.5|Preventive Medicine|Teaching health education in medical education: Selected perspectives
1985|7.0|2.0|Social Science & Medicine|Infant mortality in Sri Lankan households : a causal model
1986|17.0|1.0|Medical Education|Learning styles and approaches: implications for medical education.
1987|18.0|1.0|Preventive Medicine|Physician-delivered interventions for smoking cessation: Strategies for increasing effectiveness
1988|9.0|1.0|Journal of General Internal Medicine|Enhancing teaching effectiveness and vitality in the ambulatory setting.
1989|61.0|1.0|JAMA|Prevalence, Detection, and Treatment of Alcoholism in Hospitalized Patients
1990|22.0|2.0|The New England Journal of Medicine|New Pathways in General Medical Education
1991|10.0|1.0|Journal of Experimental Psychology: General|Role of specific similarity in a medical diagnostic task.
1992|10.0|1.0|Cognitive Science|On the Role of Biomedical Knowledge in Clinical Reasoning by Experts, Intermediates and Novices
1993|8.0|0.5|Medical Education|The moral development of medical students: a pilot study of the possible influence of medical education
1994|8.0|2.0|Journal of General Internal Medicine|The Medical Applications of the Internet: Informational Resources for Research, Education, and Patient Care
1995|20.0|2.0|JAMA Internal Medicine|Treating the dying patient. The challenge for medical education.
1996|20.0|2.0|JAMA|Academia's chilly climate for primary care.
1997|21.0|2.0|Journal of General Internal Medicine|Impact of an EvidenceBased Medicine Curriculum Based on Adult Learning Theory
1998|44.0|3.0|JAMA Internal Medicine|Comparing Generalist and Specialty Care: Discrepancies, Deficiencies, and Excesses
1999|32.0|3.0|BMJ|Learner centred approaches in medical education
2000|96.0|4.0|Academic Medicine|Effectiveness of problem-based learning curricula: research and theory.
2001|46.0|4.0|BMJ|Computer assisted learning in undergraduate medical education.
2002|47.0|4.0|Academic Medicine|Shifting Paradigms: From Flexner to Competencies.
2003|93.0|5.0|Journal of the American Medical Informatics Association|Handheld computing in medicine.
2004|181.0|6.0|Journals of Gerontology Series A-biological Sciences and Medical Sciences|Untangling the Concepts of Disability, Frailty, and Comorbidity: Implications for Improved Targeting and Care
2005|89.0|5.0|Social Science & Medicine|Measuring patient-centered communication in Patient-Physician consultations: Theoretical and practical issues
2006|229.0|7.0|The New England Journal of Medicine|Pay-for-performance programs in family practices in the United Kingdom.
2007|155.0|6.0|The New England Journal of Medicine|Assessment in Medical Education
2008|98.0|5.0|Medical Education|Testenhanced learning in medical education
2009|824.0|6.0|Medical Teacher|Features and uses of high-fidelity medical simulations that lead to effective learning: a BEME systematic review
2010|175.0|6.0|Medical Teacher|Competency-based medical education: theory to practice
