----  Field Name Water resource management: 
----  Field Level 1.0: 
----  Field Papers Number 2074:
----  All time max citation paper: Biogeochemical hot spots and hot moments at the interface of terrestrial and aquatic ecosystems, 2003, (666.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1970|5.0|3.0|Water Resources Research|Water Resource Management in Arid Environs
1973|7.0|7.0|Water Resources Research|Potential for marginal cost pricing in water resource management
1976|1.0|1.0||A practitioner's guide to the state of large scale network and network-related problems
1977|16.0|16.0|Nature|Model for the regulation of nitrate assimilation
1980|2.0|2.0|Hydrobiologia|A Historical resum? of indian limnology
1982|0|0.0|Simulation|Use of models for water resources management, planning, and policy
1983|3.0|2.0|American Journal of Potato Research|Variations in responses of potato germplasm to deficit irrigation as affected by soil texture
1984|2.0|1.0|Journal of Water Resources Planning and Management|Multiobjective Water Resources Management Planning
1985|5.0|5.0|Water Resources Research|Hypergame Analysis of the Lake Biwa Conflict
1986|9.0|0.0|Journal of Water Resources Planning and Management|Water Resource Management Decision Support Systems
1987|1.0|1.0|Water Resources Management|One hundred years of applied storage reservoir theory
1988|1.0|1.0|Stochastic Environmental Research and Risk Assessment|A geostatistical approach for areal rainfall statistics assessment
1989|0|0.0|Desalination|Water Resources management in arid climates
1990|6.0|3.5|American Journal of Potato Research|Influence of irrigation and nitrogen management on potato yield and quality.
1991|2.0|1.5|Water Resources Research|An Interactive Approach to Selection and Use of Single Multipurpose Reservoir Models
1992|2.0|1.0|Journal of The American Water Resources Association|RECENT RESEARCH ON EFFECTS OF CLIMATE CHANGE ON WATER RESOURCES1
1993|18.0|3.0|Journal of Hydrology|A comprehensive surface-groundwater flow model
1994|67.0|2.0|Catena|A classification of natural rivers
1995|14.0|1.5|Journal of Hydrology|Water movement in desert soil traced by hydrogen and oxygen isotopes, chloride, and chlorine-36, southern Arizona
1996|24.0|3.0|Journal of Applied Ecology|Invasive plants and water resources in the Western Cape Province, South Africa: modelling the consequences of a lack of management.
1997|13.0|1.5|Agricultural Economics|The economic and financial gains from water markets in Chile
1998|9.0|4.0|Water Science and Technology|Comprehensive approaches to eutrophication management : The Australian example
1999|23.0|3.0|Water Research|The status of wastewater reuse practice in the Mediterranean basin: need for guidelines
2000|29.0|5.0|Water International|The changing water paradigm. A look at twenty-first century water resources development.
2001|28.0|3.0|Climatic Change|Impact of climate change on hydrological regimes and water resources management in the Rhine basin.
2002|36.0|6.0|Agricultural Water Management|Irrigation management under water scarcity
2003|144.0|5.0|Ecosystems|Biogeochemical hot spots and hot moments at the interface of terrestrial and aquatic ecosystems
2004|73.0|7.0|Water Research|Multivariate statistical techniques for the evaluation of spatial and temporal variations in water quality of Gomti River (India)a case study
2005|120.0|9.5|Hydrological Processes|SWAT2000: current capabilities and research opportunities in applied watershed modelling
2006|81.0|7.0|Agricultural Water Management|Water scarcity : Fact or fiction?
2007|287.0|10.0|International Journal of Climatology|Linking climate change modelling to impacts studies : recent advances in downscaling techniques for hydrological modelling
2008|65.0|8.0|Remote Sensing of Environment|Identification of invasive vegetation using hyperspectral remote sensing in the California Delta ecosystem.
2009|115.0|8.0|Agricultural Water Management|Deficit irrigation as an on-farm strategy to maximize crop water productivity in dry areas
2010|386.0|10.0|Journal of Hydrology|A review of drought concepts
