----  Field Name Fishery: 
----  Field Level 1.0: 
----  Field Papers Number 18523:
----  All time max citation paper: THE GREEN FLUORESCENT PROTEIN, 2003, (2588.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1937|0|0.0||Detection and measurement of stream pollution
1939|0|0.0|The Journal of Comparative Neurology|The lateralline organs of living amphibian larvae with special reference to orange colored granules of the sensory cells
1943|0|0.0|Anatomical Record-advances in Integrative Anatomy and Evolutionary Biology|Regeneration of the lateral line nerve of Amblystoma from different nerve fiber sources
1944|1.0|1.0|Journal of the American Oil Chemists' Society|An historical review of the chemistry of carnauba wax
1947|1.0|0.5|Journal of Experimental Zoology|Regeneration and degeneration experiments on lateral line nerves and sense organs in anurans
1948|1.0|1.0|American Journal of Anatomy|Correlated studies of sense organs and nerves of the lateralline in living frog tadpoles. II. The trophic influence of specific nerve supply as revealed by prolonged observations of denervated and reinnervated organs
1951|0|0.0|Proceedings of The Indian Academy of Sciences - Section A. Part 3, Mathematical Sciences|Studies on the osmotic properties of the eggs and larvae of a brackish-water Polychaete, Marphysa gravelyi Southern
1953|0|0.0|Economic Botany|Vanilla-its botany, history, cultivation and economic import
1955|2.0|2.0|Deep Sea Research|Geologic interpretation of a series of seismic reflection profiles from Bermuda to the continental margins
1957|3.0|3.0|Geochimica et Cosmochimica Acta|Zur geochemie des urans im ostseebecken
1958|3.0|1.5|Deep Sea Research|The continental margin between Brittany and Ireland
1959|5.0|3.0|Physics and Chemistry of The Earth|Continental margins and geosynclines: The east coast of North America north of Cape Hatteras
1960|0|0.0|Hydrobiologia|Plankton Rotatoria in Japanese Inland Waters
1961|4.0|2.0|Chesapeake Science|Movements, Reproduction, and Mortality of the White Perch, Roccus americanus, in the Patuxent Estuary, Maryland
1962|2.0|1.5|Chesapeake Science|Infraspecific variation in the white perch, Roccus americanus (Gmelin)
1963|22.0|12.0|Biological Reviews|THE FUNCTIONING and SIGNIFICANCE OF THE LATERALLINE ORGANS
1964|6.0|2.0|Marine Geology|The Nigerian continental margin: Bottom sediments, submarine morphology and geological evolution
1965|7.0|2.5|Journal of Geophysical Research|Geological structure of the Aleutian Trench southwest of Kodiak Island
1966|14.0|2.0|Bulletin of Volcanology|Lateral variation of basalt magma type across continental margins and Island Arcs
1967|15.0|3.0|Journal of Dairy Science|Effect of High-Urea Supplementation on Feed Intake and Milk Production of Dairy Cows1
1968|9.0|2.5|Marine Geology|Geologic history of the continental margin of North America in the Bering Sea
1969|14.0|2.0|Deep Sea Research and Oceanographic Abstracts|Suspended matter along the continental margin of the North American Basin
1970|119.0|2.0|Journal of Geophysical Research|Mountain belts and the new global tectonics
1971|22.0|4.0|Tectonophysics|Evolution of young continental margins and formation of shelf basins
1972|10.0|5.0|Geochimica et Cosmochimica Acta|Radiometric evidence for the rapid growth rate of shallow-water, continental margin manganese nodules
1973|11.0|3.0|Nature|Boundary between Continental and Oceanic Crust at the Margin of Rifted Continents
1974|14.0|2.0|Journal of Geophysical Research|Frontal structure of a river plume
1975|57.0|5.0|Reviews of Geophysics|Structure and constitution of the lower oceanic crust
1976|48.0|4.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Stimulus Filtering and Electroreception: Tuberous Electroreceptors in Three Species of Gymnotoid Fish
1977|22.0|4.0|Marine Georesources & Geotechnology|Distribution and morphology of large submarine sediment slides and slumps on Atlantic continental margins
1978|32.0|4.5|Earth and Planetary Science Letters|Subsidence of the Atlantic-type continental margin off New York
1979|30.0|5.0|Geochimica et Cosmochimica Acta|The composition and diagenesis of interstitial solutionsI. Fluxes across the seawater-sediment interface in the Atlantic Ocean
1980|52.0|5.0|Journal of Geophysical Research|State of stress in the conterminous United States
1981|110.0|3.0|Earth and Planetary Science Letters|Trace element and isotopic effects of combined wallrock assimilation and fractional crystallization
1982|34.0|3.0|Earth and Planetary Science Letters|Magmatism and metamorphism in the Ladakh Himalayas (the Indus-Tsangpo suture zone)
1983|23.0|4.0|Geochimica et Cosmochimica Acta|Distribution of aluminium in waters of the North East Atlantic 25N to 35N
1984|33.0|3.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Differential activation of Mauthncr and non-Mauthner startle circuits in the zebrafish: Implications for functional substitution
1985|52.0|2.0|Earth and Planetary Science Letters|THE CAMEROON LINE, WEST-AFRICA, AND ITS BEARING ON THE ORIGIN OF OCEANIC AND CONTINENTAL ALKALI BASALT
1986|49.0|3.0|Earth and Planetary Science Letters|Nd isotopes and tectonics of 1.9-1.7 Ga crustal genesis
1987|56.0|4.0|Paleoceanography|Tertiary oxygen isotope synthesis, sea level history, and continental margin erosion
1988|29.0|3.0|Marine Geology|Early diagenesis of organic matter in Peru continental margin sediments: Phosphorite precipitation
1989|220.0|3.0|Journal of Geophysical Research|Magmatism at rift zones: The generation of volcanic continental margins and flood basalts
1990|42.0|5.0|Geochimica et Cosmochimica Acta|Th isotope and U-series studies of subduction-related volcanic rocks
1991|39.0|3.0|Tectonics|Detachment models for the formation of passive continental margins
1992|29.0|3.0|Journal of Geophysical Research|A mechanism for the formation of methane hydrate and seafloor bottomsimulating reflectors by vertical fluid expulsion
1993|39.0|3.0|Geochimica et Cosmochimica Acta|Authigenic apatite formation and burial in sediments from non-upwelling, continental margin environments
1994|99.0|3.0|Reviews of Geophysics|Large igneous provinces: crustal structure, dimensions, and external consequences
1995|103.0|3.0|Marine Chemistry|Sedimentary organic matter preservation: an assessment and speculative synthesis
1996|56.0|3.0|Geophysical Research Letters|Seismic detection of a thin laterally varying boundary layer at the base of the mantle beneath the centralPacific
1997|86.0|4.0|Marine Chemistry|What controls dissolved iron concentrations in the world ocean?
1998|62.0|5.0|Ore Geology Reviews|Orogenic gold deposits: A proposed classification in the context of their crustal distribution and relationship to other gold deposit types
1999|174.0|6.0|Marine and Freshwater Research|Climate change, coral bleaching and the future of the world's coral reefs
2000|155.0|5.5|Cell|ZEITLUPE Encodes a Novel Clock-Associated PAS Protein from Arabidopsis
2001|434.0|6.0|Science|Historical overfishing and the recent collapse of coastal ecosystems
2002|289.0|7.0|Nature|Towards sustainability in world fisheries.
2003|1186.0|7.0|Annual Review of Biochemistry|THE GREEN FLUORESCENT PROTEIN
2004|271.0|7.0|Science|Global Assessment of Organic Contaminants in Farmed Salmon
2005|92.0|8.0|Journal of Membrane Science|Ion exchange membranes: State of their development and perspective
2006|687.0|8.0|Science|Impacts of Biodiversity Loss on Ocean Ecosystem Services
2007|140.0|8.0|Proceedings of the National Academy of Sciences of the United States of America|Trophic cascades triggered by overfishing reveal possible mechanisms of ecosystem regime shifts
2008|690.0|8.0|Nature|Science and technology for water purification in the coming decades
2009|648.0|9.0|Science|Rebuilding Global Fisheries
2010|1401.0|9.0|PLOS ONE|The Spatial Expansion and Ecological Footprint of Fisheries (1950 to Present)
