----  Field Name Nuclear medicine: 
----  Field Level 1.0: 
----  Field Papers Number 34242:
----  All time max citation paper: Labeling deoxyribonucleic acid to high specific activity in vitro by nick translation with DNA polymerase I., 1977, (4672.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1928|13.0|13.0|JAMA|Clinical Experience with Irradiated Ergosterol.
1930|4.0|1.0|JAMA|VIOSTEROL (IRRADIATED ERGOSTEROL): PROPHYLACTIC AND THERAPEUTIC DOSAGE
1931|1.0|1.0|JAMA Internal Medicine|THE INFLUENCE OF SOLAR RAYS ON METABOLISM: WITH SPECIAL REFERENCE TO SULPHUR AND TO PELLAGRA IN SOUTHERN UNITED STATES
1932|3.0|3.0|JAMA|MILK IRRADIATED BY THE CARBON ARC LAMP: A CLINICAL AND LABORATORY STUDY OF RICKETS
1934|4.0|4.0|Journal of Dairy Science|Irradiated Milk: The Transmission and Antirachitic Activation of Milk Films by Ultra-Violet Radiations
1935|2.0|1.5|Archives of Surgery|EFFECT OF CARBON ARC RADIATION ON HEALING OF BONE
1938|4.0|2.0|JAMA|THE USE OF VITAMIN D PREPARATIONS IN THE PREVENTION AND TREATMENT OF DISEASE
1940|20.0|4.0|Journal of Genetics|An analysis of the process of structural change in chromosomes of Drosophila.
1941|7.0|7.0|JAMA Pediatrics|EFFECT OF ULTRAVIOLET IRRADIATION OF AIR ON INCIDENCE OF INFECTIONS IN AN INFANTS' HOSPITAL
1942|4.0|4.0|Parasitology|The inactivation of plant viruses by radiations.
1943|6.0|6.0|Journal of Dairy Science|Observations on the Ascorbic Acid Content of Evaporated Milk*
1947|1.0|1.0|JAMA|THE USE OF ISOTOPES IN MEDICAL RESEARCH
1948|1.0|1.0|Journal of Applied Physics|Measurement by Radioactive Tracers of Diffusion in Liquids
1949|3.0|2.0|JAMA Internal Medicine|Radioactive isotopes in the study of peripheral vascular disease. I. Derivation of a circulatory index
1950|2.0|0.0|American Journal of Botany|Biochemical mutant strains of Neurospora produced by physical and chemical treatment.
1951|6.0|1.5|Journal of Applied Physics|The Mathematical Basis of the Interpretation of Tracer Experiments in Closed SteadyState Systems
