----  Field Name Marketing: 
----  Field Level 1.0: 
----  Field Papers Number 106757:
----  All time max citation paper: A resourcebased view of the firm, 1984, (6887.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1941|2.0|2.0|Journal of Dairy Research|284. The effects of additions of dried skim milk and dried whey on the baking quality and nutritive properties of white bread
1955|1.0|1.0|Bulletin of Entomological Research|The Powers of Survival of storage and domestic Pests under Winter Conditions in Britain.
1957|0|0.0|Bulletin of Entomological Research|A Laboratory Study of the Cigarette Beetle, Lasioderma serricorne (F.) (Col., Anobiidae) with a critical Review of the Literature on its Biology
1960|4.0|2.0|The Journal of Agricultural Science|-Globulin polymorphism and economic factors in dairy cattle
1964|0|0.0|Journal of the Operational Research Society|Operational Research and the Behavioural Sciences
1966|2.0|1.0|Journal of the American Oil Chemists' Society|Chemical Reactions Involved in the Catalytic Hydrogenation of Oils. III. Further Identification of Volatile By-Products
1967|5.0|0.0|Communications of The ACM|Methods for analyzing data from computer simulation experiments
1968|1.0|1.0|American Journal of Agricultural Economics|On the Problem of Degrees of Freedom in the Analysis of Consumer Behavior
1969|12.0|1.5|Transactions of the American Mathematical Society|Products with closed projections
1970|3.0|0.5|Attention Perception & Psychophysics|Training the absolute identification of pitch
1971|3.0|2.0|Proceedings of the IEEE|Optimization techniques for antenna arrays
1972|10.0|1.0|Transactions of the American Mathematical Society|Varieties of linear topological spaces
1973|8.0|2.0|Psychological Review|GROUP DECISION AND SOCIAL INTERACTION: A THEORY OF SOCIAL DECISION SCHEMES
1974|22.0|1.0|IEEE Transactions on Computers|The Cost of Developing Large-Scale Software
1975|16.0|0.5||Economic analysis of projects
1976|10.0|1.0|Journal of Urban Economics|Segmentation in urban housing markets
1977|11.0|1.0|Decision Sciences|ON THE DESIGN OF HIERARCHICAL PRODUCTION PLANNING SYSTEMS
1978|39.0|1.0|Journal of Consumer Research|Conjoint Analysis in Consumer Research: Issues and Outlook
1979|38.0|1.5|Journal of the Operational Research Society|The Future of Operational Research is Past
1980|21.0|1.0|Earth and Planetary Science Letters|An equivalent source model of the satellite-altitude magnetic anomaly field over Australia
1981|18.0|1.0|Applied Psychophysiology and Biofeedback|Performance characteristics of conditioned blood pressure elevations in the baboon
1982|16.0|1.0|Journal of Geophysical Research|An ocean transport model for the North Atlantic
1983|27.0|1.0|Marketing Science|Defensive Marketing Strategies
1984|25.0|2.0|Gastroenterology|Gastric Emptying in Patients With Diabetes Mellitus
1985|23.0|1.0|Journal of International Economics|Export subsidies and international market share rivalry
1986|58.0|2.0|Research Policy|Profiting from technological innovation: Implications for integration, collaboration, licensing and public policy
1987|45.0|2.0|Journal of Applied Probability|Pseudo-conservation laws in cyclic-service systems
1988|52.0|2.0|IEEE Transactions on Software Engineering|Understanding and controlling software costs
1989|33.0|1.0|Journal of Risk and Uncertainty|Risk, Ambiguity, and Insurance
1990|59.0|2.0|Management Science|Information technology implementation research: a technological diffusion approach
1991|56.0|2.0|Artificial Intelligence|O-Plan: the open planning architecture
1992|64.0|2.0|Behavioral and Brain Sciences|Age preferences in mates reflect sex differences in human reproductive strategies.
1993|60.0|2.0|Journal of Marketing|Conceptualizing, measuring, and managing customer-based brand equity
1994|224.0|2.0|Journal of Marketing|The commitment-trust theory of relationship marketing
1995|72.0|2.0|Academy of Management Review|Product Development: Past Research, Present Findings, and Future Directions
1996|153.0|2.0|Journal of Marketing|Marketing in Hypermedia Computer-Mediated Environments: Conceptual Foundations
1997|427.0|2.0|high performance computing|Globus: A Metacomputing Infrastructure Toolkit
1998|153.0|3.0|Journal of the Operational Research Society|Rate control for communication networks: shadow prices, proportional fairness and stability
1999|386.0|3.0|IEEE\/ACM Transactions on Networking|Promoting the use of end-to-end congestion control in the Internet
2000|470.0|3.0|American Psychologist|Choices, values, and frames
2001|166.0|3.0|IEEE Computer|Smart Dust: communicating with a cubic-millimeter computer
2002|187.0|4.0|IEEE Transactions on Communications|Efficient power control via pricing in wireless data networks
2003|437.0|4.0|Annual Review of Biochemistry|Mammalian ABC transporters in health and disease.
2004|765.0|4.0|Management Science|Information Distortion in a Supply Chain: The Bullwhip Effect
2005|266.0|4.0|IEEE Communications Magazine|Broadband wireless access with WiMax/802.16: current performance benchmarks and future potential
2006|437.0|4.0|IEEE Journal on Selected Areas in Communications|RFID security and privacy: a research survey
2007|414.0|4.0|international world wide web conferences|Yago: a core of semantic knowledge
2008|928.0|3.0|Marketing Science|Mental Accounting and Consumer Choice
2009|493.0|3.0|Journal of Web Semantics|DBpedia - A crystallization point for the Web of Data
2010|719.0|5.0|Nature|Distant metastasis occurs late during the genetic evolution of pancreatic cancer
