----  Field Name Food science: 
----  Field Level 1.0: 
----  Field Papers Number 46378:
----  All time max citation paper: Titanium dioxide photocatalysis, 2000, (1649.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1909|0|0.0|Research in Experimental Medicine|Eine neue methode zum culturellen und mikroskopischen nachweis von tuberkelbacillen im sputum und anderem tuberculsen material
1919|1.0|1.0|Journal of Genetics|Colour inheritance in cats, with special reference to the colours black, yellow and tortoise-shell
1922|1.0|1.0|Journal of Genetics|Sex ratio and unisexual sterility in hybrid animals
1924|1.0|1.0|Journal of Dairy Science|A Quantitative Determination of the Ammonia, Amino Nitrogen, Lactose, Total Acid, and Volatile Acid Content of Cows Milk
1927|1.0|1.0|American Journal of Public Health|TUBERCLE BACILLI IN THE RAW MILK OF THE CHICAGO DAIRY DISTRICT
1928|0|0.0|American Journal of Surgery|The role of the gonococcus in sterility
1930|6.0|2.0|Journal of Genetics|Sterility and floral abnormality in the tetraploid Saxifraga potternensis
1932|10.0|2.0|Journal of Genetics|Hybrid sterility and incompatibility
1933|2.0|1.0|Journal of Genetics|Genetics of red clover ( Trifolium pratense L.), compatibility. I
1935|9.0|1.5|Genetica|X-ray treatment of Oenothera chromosomes
1936|1.0|1.0|Journal of Dairy Science|Amylase in Cow's Milk
1937|1.0|1.0|Anatomical Record-advances in Integrative Anatomy and Evolutionary Biology|Experimentally produced sterile gonads and the problem of the origin of germ cells in the chick embryo
1938|2.0|0.0|Journal of Dairy Science|BOUND WATER AND ITS RELATION TO SOME DAIRY PRODUCTS. II. FACTORS AFFECTING THE BOUND WATER CONTENT OF SOME DAIRY PRODUCTS ~
1939|0|0.0|Journal of Dairy Science|The relation of phospholipids to fat in dairy products.
1940|4.0|1.0|JAMA Pediatrics|EFFECT OF IRRADIATION OF THE AIR IN A WARD ON THE INCIDENCE OF INFECTIONS OF THE RESPIRATORY TRACT
1941|4.0|1.0|Journal of Dairy Science|The Bacteriology of Bull Semen
1942|7.0|0.0|Journal of Dairy Science|Normal Variations in the Amount of Ascorbic Acid in the Blood of Dairy Cattle
1943|5.0|3.0|Journal of Dairy Science|Ascorbic Acid Stimulation in the Blood Plasma of Dairy Cattle Produced by the Ingestion of Chlorobutanol
1944|4.0|2.0|Digestive Diseases and Sciences|An explanation of appetite.
1945|3.0|2.5|Journal of Dairy Science|The acid hydrolysis of lactose and the preparation of hydrolyzed lactose sirup.
1946|0|0.0|Digestive Diseases and Sciences|Tyrothricin in proctology
1947|5.0|0.0|Journal of Dairy Science|Seasonal Variations in Hours of Daylight Associated with Fertility Level of Cattle under Natural Breeding Conditions
1948|1.0|0.0|Journal of Dairy Science|A Comparison of Vacuum and Steam Distillation for Determining the Volatile Acidity of Evaporated Milk
1949|4.0|1.0|Journal of Dairy Science|Nutrition and the Treatment of Sterility in Dairy Cattle: A Review*
1950|6.0|2.0|Chromosoma|The cytology and chemical nature of some constituents of the developing sperm
