----  Field Name Algebra: 
----  Field Level 1.0: 
----  Field Papers Number 250168:
----  All time max citation paper: Eigenfaces for recognition, 1991, (5974.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1934|4.0|4.0|Journal of Chemical Physics|The Solution of Problems Involving Permutation Degeneracy
1936|4.0|4.0|Transactions of the American Mathematical Society|Integration and linear operations
1940|2.0|2.0|Transactions of the American Mathematical Society|Hausdorff methods of summation and continued fractions
1941|2.0|2.0|Bulletin of the American Mathematical Society|Representations of Boolean algebras
1944|3.0|0.0|Transactions of the American Mathematical Society|Some results in the theory of linear non-associative algebras
1946|0|0.0|Scandinavian Actuarial Journal|On statistical demand analysis from the viewpoint of simultaneous equations
1947|1.0|1.0|Bulletin of the American Mathematical Society|Linear topological division algebras
1948|6.0|2.0|Transactions of the American Mathematical Society|Cohomology and Galois theory. I. Normality of algebras and Teichmllers cocycle
1949|4.0|1.0|JAMA Pediatrics|MEASLES ENCEPHALITIS: Study of Fifty Cases
1950|9.0|3.5|Physica D: Nonlinear Phenomena|Trivalent Cations in Fluorescent Zinc Sulphide
1951|12.0|3.0|Proceedings of the American Mathematical Society|The structure of alternative division rings
1952|11.0|4.0|Journal of Chemical Physics|Approximate Treatment of the Effect of Centrifugal Distortion on the Rotational Energy Levels of AsymmetricRotor Molecules
1953|8.0|2.0|Journal of Chemical Physics|SUBSTITUTED METHANES. XIV. VIBRATIONAL SPECTRA, POTENTIAL CONSTANTS, AND CALCULATED THERMODYNAMIC PROPERTIES OF BROMOCHLOROMETHANE
1954|12.0|1.0|Transactions of the American Mathematical Society|Iterative methods for solving partial difference equations of elliptic type
1955|19.0|1.0|Journal of Chemical Physics|Calculation of Energy Levels for Internal Torsion and OverAll Rotation. I. CH3BF2 Type Molecules
1956|9.0|0.0|Transactions of the American Mathematical Society|Rings of Continuous Functions in Which Every Finitely Generated Ideal is Principal
1957|5.0|1.0|Journal of Chemical Physics|DIFFUSION OF NICKEL IN NICKEL OXIDE
1958|2.0|0.0|Physica D: Nonlinear Phenomena|Spectral decomposition of the operator p2-q2
1959|21.0|2.0|Journal of Chemical Physics|Theory of the Phase Transition between Helix and Random Coil in Polypeptide Chains
1960|27.0|1.0|Journal of Mathematical Physics|Invariant Imbedding and Mathematical Physics. I. Particle Processes
1961|17.0|2.0|Journal of Applied Physics|DISLOCATION CONTRIBUTIONS TO THE MODULUS AND DAMPING IN COPPER AT MEGACYCLE FREQUENCIES
1962|41.0|1.0|Journal of Chemical Physics|Analysis of Complex NMR Spectra. An Iterative Method
1963|40.0|2.0|Journal of Chemical Physics|Theory of Linewidths in Electron Spin Resonance Spectra
1964|112.0|2.0|Nuclear Physics|Particle-hole description of carbon 12 and oxygen 16
1965|17.0|1.0|Nuclear Physics|Photoexcitation of M1 and E2 levels in O 16
1966|42.0|1.0|Nuclear Physics|On the theory of nuclear reactions: (I). Shell-model calculations in the continuum
1967|95.0|1.0|Science|Enzyme Defect Associated with a Sex-Linked Human Neurological Disorder and Excessive Purine Synthesis
1968|54.0|1.0|Numerische Mathematik|Piecewise Hermite interpolation in one and two variables with applications to partial differential equations
1969|32.0|2.0|Communications of The ACM|An ALGOL-based associative language
1970|72.0|1.0|Journal of Geophysical Research|Turbulent loss of ring current protons
1971|30.0|2.0|Journal of Geophysical Research|MOTION AND STRUCTURE OF THE MAGNETOPAUSE.
1972|17.0|1.0|Journal of Geophysical Research|COMMENTS ON THE GROWTH PHASE OF MAGNETOSPHERIC SUBSTORMS.
1973|31.0|1.0|Journal of Ecology|Reciprocal averaging: an eigenvector method of ordination
1974|71.0|1.0|Communications of The ACM|HYDRA: the kernel of a multiprocessor operating system
1975|46.0|1.0|Reviews of Geophysics|Maximum entropy spectral analysis and autoregressive decomposition
1976|39.0|1.0|Vision Research|Visual adaptation: Retinal transduction, brightness and sensitivity
1977|101.0|2.0|Journal of the ACM|Initial Algebra Semantics and Continuous Algebras
1978|106.0|1.0|Communications of The ACM|A method for obtaining digital signatures and public-key cryptosystems
1979|55.0|1.0|symposium on the theory of computing|Area-time complexity for VLSI
1980|49.0|2.0|Journal of Experimental Child Psychology|The Development of Grapheme-Phoneme Correspondence in Normal and Dyslexic Readers.
1981|63.0|2.0|Journal of the ACM|Using Semi-Joins to Solve Relational Queries
1982|80.0|2.0|Mathematische Annalen|Factoring Polynomials with Rational Coefficients.
1983|144.0|2.0||Simple Word Problems in Universal Algebras
1984|115.0|2.0|Artificial Intelligence|Qualitative process theory
1985|100.0|2.0|Applied Physics Letters|First observation of an extremely largedipole infrared transition within the conduction band of a GaAs quantum well
1986|165.0|2.0|Communications in Mathematical Physics|Unitary representations of the Virasoro and super-Virasoro algebras
1987|105.0|2.0|IEEE Transactions on Information Theory|The capacity of the Hopfield associative memory
1988|107.0|2.0|Artificial Intelligence|A logical framework for default reasoning
1989|275.0|2.0|Psychological Review|A Distributed, Developmental Model of Word Recognition and Naming.
1990|259.0|2.0|Physics Letters B|Exactly solvable field theories of closed strings
1991|190.0|2.0|Journal of the ACM|The well-founded semantics for general logic programs
1992|187.0|2.0|IEEE Transactions on Signal Processing|Wavelets and filter banks: theory and design
1993|165.0|2.0|Cell|Trinucleotide repeat amplification and hypermethylation of a CpG island in FRAXE mental retardation
1994|248.0|2.0|Signal Processing|Independent component analysis, a new concept?
1995|260.0|2.0|Human Brain Mapping|Spatial registration and normalization of images
1996|223.0|2.0|IEEE Transactions on Information Theory|Iterative decoding of binary block and convolutional codes
1997|336.0|2.0|Journal of Computational Physics|High resolution schemes for hyperbolic conservation laws
1998|587.0|2.0|IEEE Transactions on Information Theory|Space-time codes for high data rate wireless communication: performance criterion and code construction
1999|436.0|3.0|Nature|The tumour suppressor protein VHL targets hypoxia-inducible factors foroxygen-dependent proteolysis
2000|406.0|3.0|Nature|The DNA sequence of human chromosome 21
2001|431.0|3.0|IEEE Transactions on Information Theory|Factor graphs and the sum-product algorithm
2002|724.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Mean shift: a robust approach toward feature space analysis
2003|687.0|4.0|international world wide web conferences|The Eigentrust algorithm for reputation management in P2P networks
2004|740.0|4.0|IEEE Transactions on Automatic Control|Consensus problems in networks of agents with switching topology and time-delays
2005|436.0|4.0|Journal of Educational and Behavioral Statistics|Functional data analysis
2006|1330.0|3.0|IEEE Transactions on Information Theory|Robust uncertainty principles: exact signal reconstruction from highly incomplete frequency information
2007|904.0|3.0|Proceedings of the IEEE|Consensus and Cooperation in Networked Multi-Agent Systems
2008|728.0|3.0|Journal of Machine Learning Research|LIBLINEAR: A Library for Large Linear Classification
2009|804.0|3.0|Siam Journal on Imaging Sciences|A Fast Iterative Shrinkage-Thresholding Algorithm for Linear Inverse Problems
2010|927.0|3.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Object Detection with Discriminatively Trained Part-Based Models
