----  Field Name Zoology: 
----  Field Level 1.0: 
----  Field Papers Number 26345:
----  All time max citation paper: Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources., 2009, (6860.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1926|3.0|3.0|Journal of the Marine Biological Association of the United Kingdom|Structure and Physiology of the Organs of Feeding and Digestion in Ostrea edulis
1927|0|0.0|Parasitology|A Reference List of the Trematode Parasites of Man and the Primates
1930|1.0|1.0|Archives of Dermatology|LARVA MIGRANS (CREEPING ERUPTION)
1932|1.0|1.0|Parasitology Research|On the Cestode Subfamily Dipylidiinae Stiles.
1935|0|0.0||Border Pining in SheepII
1936|2.0|2.0|Journal of Parasitology|The production of artificial immunity in dogs against Echinococcus granulosus.
1937|0|0.0|Transactions of The Royal Society of Tropical Medicine and Hygiene|The leucocyte picture in Iraq
1938|1.0|0.5|Parasitology|Studies on the physiology of the nematodes of the alimentary canal of sheep.
1939|0|0.0|Journal of the Marine Biological Association of the United Kingdom|The Plankton in the Upper Reaches of the Bristol Channel
1940|1.0|0.0|American Heart Journal|Trichinosis of the myocardium: Report of a case, with autopsy findings
1941|0|0.0|Public Health|Trichiniasis in the West Midlands.
1942|0|0.0|Journal of the Marine Biological Association of the United Kingdom|The American whelk tingle, Urosalpinx cinerea (Say), on British oyster beds
1944|9.0|9.0|Annals of Applied Biology|Mould deterioration of feedingstuffs in relation to humidity of storage: Part I. The growth of moulds at low humidities
1945|4.0|3.0|JAMA|LOEFFLER'S SYNDROME ASSOCIATED WITH CREEPING ERUPTION (CUTANEOUS HELMINTHIASIS)
1946|2.0|2.0|Acta Physiologica Scandinavica|Choline Esterases in some Marine Invertebrates
1947|2.0|0.0|Biological Reviews|The physiology of tapeworms.
1948|0|0.0|Journal of Helminthology|Studies on the helminth parasites of birds in Hyderabad State. Nematoda II.
1949|0|0.0|Journal of Food Science|THIAMINE, RIBOFLAVIN, AND NIACIN COSTENT OF TURKEY TISSUES AS AFFECTED BY STORAGE AND COOKING
1950|2.0|0.5|American Journal of Anatomy|A comparative morphological and cytochemical study of globule leucocytes (Schollenleukocyten) of the urinary tract and of possibly related cells
1952|1.0|0.0|Experimental Parasitology|Intermediary protein metabolism in helminths. I. Transaminase reactions in Fasciola hepatica.
1953|5.0|2.0|British Journal of Nutrition|Nitrogen Metabolism in West African Children.
1954|4.0|1.0|Biochimica et Biophysica Acta|Glycolysis in Ascaris lumbricoides from the pig.
1955|4.0|0.0|Experimental Parasitology|Serologic reactions in Schistosoma mansoni infections. II. Cercarial behavior in electrophoretically separated fractions of sera of infected and uninfected mice
1956|4.0|0.5|Journal of the Marine Biological Association of the United Kingdom|Vitamin A and carotenoids in certain invertebrates: IV. Mollusca: Loricata, Lamellibranchiata, and Gastropoda
1957|4.0|1.0|Experimental Parasitology|Studies on the metabolism of Echinococcus granulosus : I. General chemical composition and respiratory reactions
1958|7.0|3.0|Experimental Parasitology|Sex difference in the resistance of hamsters to infection with the rat nematode, Nippostrongylus muris
1959|5.0|2.0|Biochimica et Biophysica Acta|Studies on the metabolism of Echinococcus granulosus III. Glycolysis, with special reference to hexokinases and related glycolytic enzymes
1960|5.0|1.0|Parasitology|Spring rise in faecal worm-egg counts of housed sheep, and its importance in nutritional experiments.
1961|5.0|1.0|Experimental Parasitology|A technique for the use of minute amounts of dried blood in the fluorescent antibody test for schistosomiasis.
1962|6.0|2.0|Parasitology|Certain aspects of the host-parasite relationship of Nematospiroides dubius (Baylis). V. Host specificity.
1963|5.0|1.5|Experimental Parasitology|Cross absorption studies performed with Schistosoma mansoni and Trichinella spiralis antigens in sera from patients with trichinosis.
1964|6.0|1.0|Parasitology|The dynamics of the host-parasite relationship. I. Nematodirus spathiger infection in sheep.
1965|11.0|1.0|Experimental Parasitology|In vitro cultivation of Schistosoma mansoni
1966|13.0|3.5|Comparative Biochemistry and Physiology|Carbon dioxide fixation in marine invertebratesV. Rate and pathway in the oyster
1967|28.0|1.0|Journal of Zoology|A reinterpretation of the effect of temperature on the metabolism of certain marine invertebrates
1968|18.0|1.0|Comparative Biochemistry and Physiology|Phosphoenolpyruvate carboxy-kinase in the adult liver fluke, Fasciola heptica.
1969|14.0|2.0|Experimental Parasitology|Schistosoma mansoni: Cercarial penetration and schistosomule collection in an in vitro system
1970|16.0|3.0|Parasitology|A field study of nematode parasite populations in the lactating ewe.
1971|24.0|2.0|Parasitology Research|The fine structure of the tegument and associated structures of the cercara of Schistosoma mansoni.
1972|41.0|2.0|International Journal for Parasitology|The effects of immune rhesus monkey serum on schistosomula of Schistosoma mansoni during cultivation in vitro
1973|10.0|2.0|Journal of Fish Biology|Studies on the skin of plaice (Pleuronectes platessa L.). III. The effect of temperature on the inflammatory response to the metacercariae of Cryptocotyle lingua (Creplin, 1825) (Digenea: Heterophyidae).
1974|9.0|4.0|Experimental Parasitology|Schistosoma mansoni: antigenic heterogeneity of excretions and secretions.
1975|36.0|2.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Effects of maintained depolarization of presynaptic neurons on inhibitory transmission in lobster neuropil
1976|39.0|3.0|Steroids|Minor and trace sterols in marine invertebrates 1. General methods of analysis
1977|9.0|3.0|Journal of Experimental Zoology|Epidermaldermal tissue interactions between mutant and normal embryonic back skin: Site of mutant gene activity determining abnormal feathering is in the epidermis
1978|28.0|2.0|European Journal of Immunology|Eosinophildependent cytotoxicity in rat schistosomiasis. Involvement of IgG2a antibody and role of mast cells
1979|62.0|2.0|Behavioral and Brain Sciences|A developmental model for the evolution of language and intelligence in early hominids
1980|46.0|3.0|Parasitology|Recovery of Schistosoma mansoni from the skin, lungs and hepatic portal system of naive mice and mice previously exposed to S. mansoni : evidence for two phases of parasite attrition in immune mice
1981|40.0|2.0|Marine Environmental Research|The significance of low molecular weight, metallothionein-like proteins in marine invertebrates: Current status
1982|40.0|2.0|Journal of Fish Biology|Recovery of the brown trout, Salmo trutta L., from acute handling stress: a time-course study
