----  Field Name Financial system: 
----  Field Level 1.0: 
----  Field Papers Number 2411:
----  All time max citation paper: Financial Development and Economic Growth: Views and Agenda, 1999, (914.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1977|1.0|1.0||Une analyse conomtrique du comportement dintermdiation financire des socits de crdit populaire: le cas des caisses populaires
1978|2.0|2.0|Journal of Monetary Economics|The impact of monetary and fiscal policies on the French financial system
1981|2.0|2.0||Housing Finance in the United States in the Year 2001
1982|3.0|3.0||Impacts of information system vulnerabilities on society
1983|0|0.0|Mathematical Social Sciences|Financial systems: a few theoretical and algebraic considerations for their modeling
1985|12.0|0.0|ACM Computing Surveys|A framework for choosing a database query language
1986|3.0|1.0||Opciones de Poltica para el Sector Financiero
1987|7.0|7.0|Journal of Monetary Economics|Bank deregulation, credit markets, and the control of capital
1988|8.0|1.0|Kyklos|Currency Competition in Switzerland, 1826-1850
1989|9.0|3.0|Canadian Journal of Economics|Competition and Contestability in Canada's Financial System: Empirical Results
1990|15.0|3.0|Journal of Financial Services Research|The Financial System and Economic Performance
1991|3.0|3.0|Journal of Banking and Finance|Bank behavior, interest rate determination, and monetary policy in a financial system with an intraday federal funds market
1992|14.0|1.0|World Bank Research Observer|Private investment and macroeconomic adjustment : a survey
1993|5.0|2.0|Journal of Banking and Finance|Reconstruction of the financial system in East Germany: Description and comparison with Eastern Europe
1994|17.0|3.0|Journal of Banking and Finance|On the performance of differently regulated financial institutions: Some empirical evidence
1995|27.0|3.0|European Economic Review|A welfare comparison of intermediaries and financial markets in Germany and the US
1996|29.0|2.5||The Transmission of Monetary Policy in the European Countries
1997|91.0|5.0|Quarterly Journal of Economics|Africa's Growth Tragedy: Policies and Ethnic Divisions
1998|167.0|3.0||The Onset of the East Asian Financial Crisis
1999|178.0|3.5|Journal of Economic Literature|Financial Development and Economic Growth: Views and Agenda
2000|65.0|4.0|European Economic Review|A simple model of monetary policy and currency crises
2001|69.0|4.0|Journal of Financial Economics|The Great Reversals: The Politics of Financial Development in the 20th Century
2002|61.0|3.0|Review of Economic Dynamics|The 1990s in Japan: A Lost Decade
2003|107.0|3.0|Nature|A theory of power-law distributions in financial market fluctuations
2004|71.0|3.0|Journal of International Economics|FDI and Economic Growth: The Role of Local Financial Markets
2005|39.0|3.0||Pitfalls of a State-Dominated Financial System: The Case of China
2006|68.0|2.0|Journal of Financial Economics|R 2 around the world: New theory and new tests
2007|190.0|3.0|Journal of Financial Economics|Private credit in 129 countries
2008|100.0|3.0|World Bank Economic Review|Patterns of Rainfall Insurance Participation in Rural India
2009|210.0|3.0|Journal of Financial Intermediation|Liquidity and Leverage
2010|202.0|3.0|Journal of Development Studies|Foreign direct investment, financial development and economic growth
