----  Field Name Mechanics: 
----  Field Level 1.0: 
----  Field Papers Number 9826:
----  All time max citation paper: Bioceramics: From Concept to Clinic, 1991, (2036.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1950|0|0.0|Nature|SLOW NEUTRON CROSS SECTIONS OF MOLYBDENUM AND BROMINE
1957|1.0|1.0|Archive for Rational Mechanics and Analysis|Steady shear flow of non-Newtonian fluids
1958|0|0.0|Archive for Rational Mechanics and Analysis|Asymptotic theory of second order differential equations with two simple turning points
1959|1.0|0.5|Journal of Fluid Mechanics|CONTINUUM EQUATIONS IN THE DYNAMICS OF RAREFIED GASES
1961|16.0|2.0|Journal of Chemical Physics|Statistical Mechanics of Isotope Effects on the Thermodynamic Properties of Condensed Systems
1962|2.0|1.0|Journal of Mathematical Analysis and Applications|A UNIFIED THEORY OF THE NONLINEAR OSCILLATIONS OF A COLD PLASMA
1963|15.0|4.0|Journal of Chemical Physics|Energy Dependence of Cross Sections for IonMolecule Reactions. Transfer of Hydrogen Atoms and Hydrogen Ions
1964|19.0|3.0|Reviews of Geophysics|Physical processes in the D region of the ionosphere
1965|4.0|1.0|Archive for Rational Mechanics and Analysis|The dirichlet problem for the Helmholtz equation
1966|3.0|0.0|Wear|A review of the theory of rolling contact stresses
1967|3.0|1.0|Polymer|IRRADIATED POLYETHYLENE. II. FREE RADICAL FORMATION.
1968|27.0|4.0|Physica D: Nonlinear Phenomena|A unified formulation of the kinetic equations
1969|4.0|1.0|Journal of Fluid Mechanics|Mixed convection from a sphere at small Reynolds and Grashof numbers
1970|20.0|2.0|Planetary and Space Science|On the resonant modes of a cavity and the dynamical properties of micropulsations
1971|11.0|1.0|Journal of Fluid Mechanics|Mixed convection from long horizontal cylinders
1972|6.0|1.0|International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts|Fracture-surface energy of rocks
1973|5.0|1.5|Nuclear Engineering and Design|Problems of thermoplasticity
1974|5.0|1.0|International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts|Microfracturing of a sandstone in uniaxial compression
1975|10.0|1.0|Communications on Pure and Applied Mathematics|Periodic solutions of the KdV equation
1976|22.0|1.0|Journal of Geophysical Research|MHD solution of interplanetary disturbances generated by simulated velocity perturbations
1977|24.0|1.5|Journal of Chemical Physics|Exponentiating trajectories and statistical behavior in collinear atom--diatom collisions
1978|21.0|3.0|Journal of Statistical Physics|Kinetic theory of nonlinear viscous flow in two and three dimensions
1979|17.0|2.0|Journal of Chemical Physics|A classical analog for electronic degrees of freedom in nonadiabatic collision processes
1980|16.0|2.0|International Journal of Rock Mechanics and Mining Sciences & Geomechanics Abstracts|Continuum modelling of explosive fracture in oil shale
1981|54.0|2.0|Contributions to Mineralogy and Petrology|The fluid dynamics of a basaltic magma chamber replenished by influx of hot, dense ultrabasic magma
1982|32.0|2.0||The Growth, Structure, and Properties of Sea Ice,
1983|10.0|1.0|Journal of Biomechanics|In vitro contact stress distributions in the natural human hip
1984|39.0|2.5|Journal of Chemical Physics|Monte Carlo Fourier path integral methods in chemical dynamics
1985|88.0|2.0|Acta Metallurgica|Effect of boron on grain-boundaries in Ni 3 Al
1986|42.0|2.0||Cellular automata machines
1987|46.0|1.0|Water Resources Research|A parametric model for constitutive properties governing multiphase flow in porous media
1988|72.0|1.0|Journal of Chemical Physics|Quantum scattering via the Smatrix version of the Kohn variational principle
1989|58.0|1.0|Nuclear Physics|Gauge theories, vertex models, and quantum groups
1990|77.0|2.0|Journal of Geophysical Research|Hotspots and mantle plumes: Some phenomenology
1991|86.0|2.0|Journal of the American Ceramic Society|Bioceramics: From Concept to Clinic
1992|17.0|1.0|Geophysical Journal International|Thermal convection with nonNewtonian plates
1993|20.0|1.0|Journal of Chemical Physics|Absorption spectrum calculations using mixed quantumGaussian wave packet dynamics
1994|42.0|1.0|Journal of Chemical Physics|Computer simulations of NaCl association in polarizable water
1995|50.0|2.0|Physics of Fluids|Scaling of temperature and stressdependent viscosity convection
1996|43.0|2.0|Archive for Rational Mechanics and Analysis|Nonholonomic mechanical systems with symmetry
1997|33.0|2.0|Applied Physics Letters|Lateral stiffness: A new nanomechanical measurement for the determination of shear strengths with friction force microscopy
1998|26.0|3.0|Applied Physics Letters|Microstructure of Ti/Al ohmic contacts for n-AlGaN
1999|28.0|3.0|Journal of Arthroplasty|In vivo determination of condylar lift-off and screw-home in a mobile-bearing total knee arthroplasty
2000|36.0|4.0|Siam Review|Rigid-Body Dynamics with Friction and Impact
2001|46.0|4.0|Journal of Chemical Physics|Theory of rubber friction and contact mechanics
2002|94.0|3.0|Bone|Involvement of receptor activator of NFB ligand and tumor necrosis factor- in bone destruction in rheumatoid arthritis
2003|139.0|4.0|Proceedings of the National Academy of Sciences of the United States of America|From micro to nano contacts in biological attachment devices.
2004|131.0|5.0|Annals of Biomedical Engineering|Polymeric Scaffolds for Bone Tissue Engineering
2005|183.0|5.0|Physics of Fluids|Testing multiple mapping conditioning mixing for Monte Carlo probability density function simulations
2006|122.0|5.0|Physics Letters A|On the analytic solution of the steady flow of a fourth grade fluid
2007|102.0|5.0|International Journal of Heat and Mass Transfer|Heat transfer augmentation in a two-sided lid-driven differentially heated square cavity utilizing nanofluids
2008|379.0|5.0|Polymer|Electrospinning jets and polymer nanofibers
2009|91.0|6.0|Journal of Chemical Physics|Rheology of hyperbranched polymer melts undergoing planar Couette flow
2010|155.0|5.0|Journal of Structural Geology|A review of recent developments concerning the structure, mechanics and fluid flow properties of fault zones
