----  Field Name Environmental health: 
----  Field Level 1.0: 
----  Field Papers Number 10023:
----  All time max citation paper: Latitudinal variations in seasonal activity of influenza and respiratory syncytial virus (RSV): a global comparative review., 2013, (1449.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1938|1.0|1.0|Parasitology|Studies on the physiology of the nematodes of the alimentary canal of sheep.
1948|0|0.0|Bulletin of Entomological Research|The common House-fly, Musca domestica , L., and its Behaviour to Temperature and Humidity
1950|2.0|2.0|Parasitology|A Method for studying the Distribution and Bionomics of Trombieulid Mites (Acaria : Trombidiidae).
1956|5.0|5.0||Group A Beta Hemolytic Streptococci in relation to Rheumatic Fever. Study of School Children in Miami, Fla.
1959|11.0|11.0|Virology|The Effect of Some Environmental Factors on Herpes Virus grown in HeLa Cells.
1960|1.0|1.0|Journal of Hygiene|Heredity, infection and chemoprophylaxis in rheumatic carditis: an epidemiological study of a communal settlement
1967|0|0.0|Apmis|Studies on the epidemiology of staphylococcal infections. 4. Effect of nasal chemotherapy on carrier state in patients and on postoperative sepsis.
1969|1.0|1.0|American Midland Naturalist|Digestive anatomy of terrestrial isopoda: Armadillidium vulgare and Armadillidium nasatum
1970|9.0|5.0|The New England Journal of Medicine|Fine-particle humidifiers. Source of Pseudomonas aeruginosa infections in a respiratory-disease unit.
1972|5.0|3.0|Environmental Health Perspectives|Cigarette smoke in closed spaces.
1973|5.0|5.0|JAMA|Epidemic Trichophyton mentagrophytes Infections in Servicemen: Source of Infection, Role of Environment, Host Factors, and Susceptibility
1974|0|0.0|Environmental Health Perspectives|Osmium: an appraisal of environmental exposure.
1975|10.0|1.5|JAMA|Dental Infection With Hepatitis B
1976|15.0|9.0|The American Journal of Medicine|A nationwide outbreak of Reye's syndrome: Its epidemiologic relationship to influenza B
1977|13.0|2.0|Preventive Medicine|Comparative epidemiology of cancers of the United States and Japan.
1978|2.0|0.0|Environmental Research|Time series analysis of morbidity data for assessment of acute environmental health effects
1979|7.0|1.0|Environmental Mutagenesis|Phototherapy for neonatal hyperbilirubinemia--a potential environmental health hazard to newborn infants: a review.
1980|10.0|3.0|Archives of Environmental Contamination and Toxicology|Structure-toxicity relationships of selected nitrogenous heterocyclic compounds
1981|3.0|1.0|JAMA|The Occupational and Environmental Health History
1982|1.0|1.0|Environmental Research|Evaluation of hydrotreatment as a means of reducing biological activity of synfuel related materials
1983|6.0|1.0|Ecotoxicology and Environmental Safety|Structure activity relationships of selected naphthalene derivatives
1984|1.0|0.0|Science of The Total Environment|Epidemiological monitoring in environmental health: Introduction and overview
1985|7.0|5.0|Computer-aided Design|Structural engineering applications of expert systems
1986|19.0|4.0|Ecotoxicology and Environmental Safety|Relationships of quantitative structure-activity to comparative toxicity of selected phenols in the Pimephales promelas and Tetrahymena pyriformis test systems
1987|7.0|1.0|Geoforum|Third world cities and the environment of poverty
1988|7.0|2.0|Social Science & Medicine|Migration and morbidity: Implications for geographical studies of disease
1989|13.0|1.0|Trends in Genetics|The great GATC: DNA methylation in E. coli.
1990|16.0|3.0|Proteins|Prediction of homologous protein structures based on conformational searches and energetics
1991|13.0|3.0|Journal of Safety Research|A safety climate measure for construction sites
1992|31.0|5.0|European Journal of Pharmacology|Impact of polychlorinated dibenzo-p-dioxins, dibenzofurans, and biphenyls on human and environmental health, with special emphasis on application of the toxic equivalency factor concept.
1993|27.0|3.0|Environmental Toxicology and Chemistry|A critique of ecosystem health concepts and indexes
1994|31.0|3.0|Risk Analysis|Gender, Race, and Perception of Environmental Health Risks
1995|36.0|3.5|Environmental Health Perspectives|Health effects of particulate air pollution: time for reassessment?
1996|11.0|2.0|Chemosphere|Structure-toxicity relationships for phenols to Tetrahymena pyriformis
1997|24.0|1.0|international joint conference on artificial intelligence|The predictive toxicology evaluation challenge
1998|12.0|2.0|Neurotoxicology and Teratology|Visual Functions in 6-Year-Old Children in Relation to Lead and Mercury Levels
1999|37.0|2.0|Proceedings of the National Academy of Sciences of the United States of America|Potential effects of gas hydrate on human welfare
2000|78.0|4.0|The Lancet|Public-health impact of outdoor and traffic-related air pollution: a European assessment
2001|44.0|6.5|American Journal of Preventive Medicine|Beyond toxicity: human health and the natural environment.
2002|236.0|7.0|The Lancet|Association between mortality and indicators of traffic-related air pollution in the Netherlands: a cohort study
2003|154.0|11.0|Annual Review of Microbiology|The Disease Spectrum of Helicobacter Pylori: The Immunopathogenesis of Gastroduodenal Ulcer and Gastric Cancer
2004|64.0|16.0|BMC Public Health|Prevalence of hyperuricemia and relation of serum uric acid with cardiovascular risk factors in a developing country
2005|300.0|21.0|Nature Biotechnology|Designing dendrimers for biological applications
2006|338.0|39.0|Pediatrics|Inequality in the built environment underlies key health disparities in physical activity and obesity.
2007|285.0|47.0|Proceedings of the National Academy of Sciences of the United States of America|A diagnostic approach for going beyond panaceas
2008|300.0|73.0|BMC Public Health|Obesity prevalence from a European perspective: a systematic review
2009|582.0|31.5|BMC Public Health|The incidence of co-morbidities related to obesity and overweight: A systematic review and meta-analysis
2010|282.0|146.0|Environmental Chemistry Letters|Heavy metals, occurrence and toxicity for plants: a review.
