----  Field Name Evolutionary biology: 
----  Field Level 1.0: 
----  Field Papers Number 42557:
----  All time max citation paper: Initial sequencing and analysis of the human genome, 2001, (10313.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1927|3.0|3.0|Biological Reviews|SEXUAL SELECTION AND ALLIED PROBLEMS IN THE INSECTS
1935|1.0|1.0|Journal of Genetics|A study of mutations in evolution
1938|4.0|4.0|Biological Reviews|SEXUAL SELECTION AMONG FISHES
1941|0|0.0|Journal of Genetics|Gene relations and synthetic processes
1943|12.0|12.0|Biological Reviews|POLYGENIC INHERITANCE and NATURAL SELECTION
1949|0|0.0|Hereditas|OBSERVATIONS AND EXPERIMENTS ON NATURAL SELECTION IN DROSOPHILA
1951|0|0.0|Plant and Soil|pH tolerance and polyploidy in angiosperms
1953|0|0.0|Genetica|THE COLOUR-DIFFERENC ES IN EPIPACTIS HELLEBORINE (L.) CR. WATS. & COULT., AND THE SELECTION OF THE GENETICAL VARIETIES BY ENVIRONMENT
1954|2.0|2.0|Microbiology|Autoadaptation of Bacterial Viruses and its Effect on Bacterial Variation and Evolution
1957|5.0|5.0|Journal of Genetics|The cost of natural selection
1959|0|0.0|Ibis|BEHAVIOUR, SYSTEMATICS, AND NATURAL SELECTION
1960|3.0|0.0|The American Naturalist|The genetic factor in population ecology.
1961|4.0|1.5|Genetics Research|Natural selection as the process of accumulating genetic information in adaptive evolution
1963|7.0|3.5|Genetics|Further Data on the Overdominance of Induced Mutations.
1964|1.0|1.0|Journal of Genetics|Equilibria under natural selection at a sex-linked locus
1965|4.0|4.0|Zoomorphology|Vergleichende morphologische und histologische untersuchungen am geruchsorgan der knochenfische
1966|2.0|0.0|Journal of Theoretical Biology|The moulding of senescence by natural selection
1967|4.0|0.5|Genetics Research|On fitness and the cost of natural selection
1968|10.0|0.5|Behavior Research Methods|The roots of territorial marking in the Mongolian gerbil: A problem of species-common topography
1969|19.0|2.5|Nature|Recognition of Bacterial Initiator tRNA by Initiation Factors
1970|32.0|4.0|Nature|DDE thins eggshells of captive American kestrels
1971|30.0|2.5|Nature|Estimation of Secondary Structure in Ribonucleic Acids
1972|12.0|3.0|Nature|Spontaneous Release of Type C Viruses from Clonal Lines of Spontaneously Transformed Balb/3T3 Cells
1973|16.0|6.0|Nature|Ancient Linkage Groups and Frozen Accidents
1974|19.0|3.0|Nature|Stratospheric sink for chlorofluoromethanes: chlorine atomc-atalysed destruction of ozone
1975|557.0|4.0|Nature|Identification of two related pentapeptides from the brain with potent opiate agonist activity
