----  Field Name Botany: 
----  Field Level 1.0: 
----  Field Papers Number 239210:
----  All time max citation paper: Systematic and integrative analysis of large gene lists using DAVID bioinformatics resources., 2009, (6860.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1914|0|0.0|New Phytologist|THE MEASUREMENT OF ELECTRICAL CONDUCTIVITY AS A METHOD OF INVESTIGATION IN PLANT PHYSIOLOGY.
1925|0|0.0|American Journal of Botany|The Elongation of Root Hairs as Affected by Light and Temperature
1927|2.0|1.0|Protoplasma|Stomatal movement: Its regulation and regulatory rle a review
1928|0|0.0|Transactions of The British Mycological Society|The genera Vermicularia Fr. and Colletotri-chum Cda.
1929|1.0|1.0|New Phytologist|SEED GERMINATION AND GROWTH OF CALLUNA VULGARIS
1930|6.0|0.5|Genetica|Ontogeny, genetics and cytology of Nicotiana hybrids.
1931|0|0.0|Genetica|Contributions to the Genetics of PISUM
1933|1.0|0.5||A Comparison of Aonidiella aurantii and Aonidiella citrina, including a Study of the Internal Anatomy of the Latter.
1934|0|0.0||Thrips Resistance in the Onion.
1935|7.0|2.0|Parasitology|A Description of a Necrotic Virus Disease affecting Tobacco and Other Plants.
1936|4.0|2.5|American Journal of Botany|Auxins and the Growth of Roots
1937|7.0|2.0|New Phytologist|AUXIN AND LEAF FORMATION
1938|8.0|3.0|Plant Physiology|SPECIFIC FACTORS OTHER THAN AUXIN AFFECTING GROWTH AND ROOT FORMATION
1939|6.0|2.0|Journal of Dairy Science|Rapid Photoelectric Determination of Carotenoid in Milk Fat
1940|6.0|2.0|American Journal of Botany|The extraction of auxin from plant tissues.
1941|2.0|0.0|Transactions of The British Mycological Society|The invalidity of the genus Pythiomorpha
1942|3.0|1.0|American Journal of Botany|Total Auxin Extraction from Wheat
1943|1.0|1.0||Onion downy mildew.
1944|5.0|1.0|Annals of Applied Biology|A two years' survey of the potato aphides in the Northern Agricultural Advisory Province
1945|2.0|1.0||Additional ornamental flowering plants naturally infected with California Aster yellows.
1946|2.0|1.0|Transactions of The British Mycological Society|New or interesting British fungi.
1947|4.0|0.0|Journal of Dairy Science|Effects of High Vitamin A Intake on Milk and Fat Yields and on Vitamin A Constituents in Milk, Blood, and Livers of Dairy Cows1
1948|5.0|0.0|Journal of Dairy Science|Comparative Antirachitic Value of FieldCured Hay, BarnDried Hay, and Wilted Grass Silage for Growing Dairy Calves
1949|4.0|0.0|British Journal of Nutrition|Nutrition of Nigerian peasant farmers, with special reference to the effects of vitamin A and riboflavin deficiency.
1950|10.0|1.0|New Phytologist|THE RESPIRATION OF ARUM SPADIX. A RAPID RESPIRATION, RESISTANT TO CYANIDE
1951|3.0|0.0|Journal of Dairy Science|The Relationship of Stage of Lactation, Pasturage and Environmental Temperature to the Degree of Unsaturation of Cow Milk Fat1
1952|12.0|1.0|British Journal of Nutrition|The Fatty Acids Present in the Rumen of Lambs Fed on a Flaked Maize Ration
1953|8.0|0.0|Physiologia Plantarum|Further Remarks on the Thermodynamics of Active (NonOsmotic) Water Absorption
1954|16.0|1.0|Archives of Biochemistry and Biophysics|The paper chromatography of indole compounds and some indole-containing auxins of plant tissues
1955|14.0|1.0|Physiologia Plantarum|A Physiological Comparison of Gibberellic Acid with Some Auxins
1956|7.0|1.0|Journal of Dairy Science|Relation between Age of Calf, Blood Glucose, Blood and Rumen Levels of Volatile Fatty Acids, and in Vitro Cellulose Digestion1,2
1957|9.0|2.0|Journal of Investigative Dermatology|An Electron Microscope Study of Thin Sections of Human Skin
1958|7.0|0.0|Economic Botany|The effects of gibberellin on economic crops
1959|11.0|1.0|Annals of Applied Biology|Host range studies with fifty-two plant viruses.
1960|28.0|1.0|Virology|Purification and electron microscopy of three soil-borne plant viruses
1961|14.0|1.0|British Journal of Nutrition|The effect of dietary protein deficiency on transport of vitamin A in the blood and its storage in the liver
1962|16.0|1.0|Radiation Botany|PREDICTION OF THE SENSITIVITY OF PLANTS TO CHRONIC GAMMA IRRADIATION
1963|17.0|1.0|Microbiology|Serological Relationships and Some Properties of Tobacco Necrosis Virus Strains
1964|10.0|1.0|Physiologia Plantarum|Studies on the Mechanism of Auxin Action: Auxin Regulation of Nucleic Acid Metabolism in Pea Internodes and Coconut Milk Nuclei
1965|15.0|1.0|Journal of Geophysical Research|Evidence for temperature stratification in the E region
1966|22.0|1.0|Protoplasma|Coated vesicles and other cytoplasmic components of growing root hairs of radish
1967|19.0|1.0|Biochemical and Biophysical Research Communications|Evidence for the direction of chloroplast ribosomal RNA synthesis by chloroplast DNA
1968|24.0|1.0|Journal of Investigative Dermatology|Abnormal Cell Proliferation in Psoriasis1
1969|27.0|2.0|The Journal of General Physiology|Timing of the Auxin Response in Coleoptiles and Its Implications Regarding Auxin Action
1970|31.0|2.0|Journal of Investigative Dermatology|DNA DAMAGE AND REPAIR IN LIGHT-SENSITIVE HUMAN SKIN DISEASE
