----  Field Name Economic policy: 
----  Field Level 1.0: 
----  Field Papers Number 5162:
----  All time max citation paper: Profiting from technological innovation: Implications for integration, collaboration, licensing and public policy, 1986, (3262.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1964|0|0.0|The Manchester School|On the Empirical Specification of Optimal Economic Policy for Growth and Stabilization under a MacroDynamic Model
1969|1.0|1.0|IEEE Transactions on Automatic Control|Some characteristic features of optimal control problems in economic theory
1970|0|0.0|Economist-netherlands|Human capital and the size distribution of income in Dutch cities
1971|3.0|3.0|The Economic Journal|Optimising Short-term Economic Policy
1972|0|0.0|Economics of Planning|Planning, Uncertainty and Economic Policy: The Optimix Study
1974|7.0|0.0|Policy Sciences|The need for some innovative concepts of innovation: An examination of research on the diffusion of innovations
1975|0|0.0|The Economic Journal|Optimal Macro-Economic Policies
1976|1.0|0.5|Journal of Environmental Economics and Management|On the taxation of nonreplenishable natural resources
1977|5.0|2.0|International Journal of Health Services|Health Costs and Benefits of Economic Policy
1978|3.0|0.0|Policy Sciences|Health maintenance insurance: Toward an optimal HMO
1979|8.0|2.0|The New England Journal of Medicine|Can China's health care be transplanted without China's economic policies?
1980|8.0|0.0|Journal of Economic Dynamics and Control|Dynamic inconsistency, cooperation and the benevolent dissembling government
1981|8.0|2.0|Public Choice|An essay on the rationality of economic policy: The test-case of the electional cycle
1982|3.0|1.0|European Journal of Operational Research|Regional multiple objective quantitative economic policy: a Belgian model
1983|5.0|1.0|The Journal of Politics|Evaluating Economic Policy: A Contextual Model of the Opinion Formation Process
1984|3.0|1.0|Journal of Macroeconomics|Wealth effects, IS-LM stability and the efficacy of economic policies
1985|11.0|1.0|Journal of Environmental Economics and Management|The taxation of nonreplenishable natural resources revisited
1986|58.0|2.0|Research Policy|Profiting from technological innovation: Implications for integration, collaboration, licensing and public policy
1987|12.0|2.0|World Bank Economic Review|The political economy of economic liberalization
1988|18.0|1.0|Economic Record|Diagnostic Testing in Applied Econometrics
1989|30.0|2.0||Consumption, Income, and Interest Rates: Reinterpreting the Time Series Evidence
1990|12.0|1.0|Journal of Economic Literature|A Quick Refresher Course in Macroeconomics
1991|9.0|2.0||Drought and famine relationships in Sudan: policy implications
1992|18.0|2.0||Macroeconomic policy and long-run growth
1993|20.0|2.0||Portfolio investment flows to emerging markets
1994|40.0|2.0|American Journal of Public Health|The size of mortality differences associated with educational level in nine industrialized countries.
1995|119.0|2.0|Economics and Politics|INSTITUTIONS AND ECONOMIC PERFORMANCE: CROSSCOUNTRY TESTS USING ALTERNATIVE INSTITUTIONAL MEASURES
1996|90.0|1.0|World Bank Economic Review|A New Data Set Measuring Income Inequality
1997|74.0|2.0|World Bank Economic Review|Openness and wage inequality in developing countries : the Latin American challenge to east Asian conventional wisdom
1998|26.0|2.0|International Organization|Mixed Signals: Central Bank Independence, Coordinated Wage Bargaining, and European Monetary Union
1999|178.0|2.0|Journal of Economic Literature|Financial Development and Economic Growth: Views and Agenda
2000|80.0|3.0|Economic Development Quarterly|Location, Competition, and Economic Development: Local Clusters in a Global Economy
2001|186.0|2.5|Journal of Economic Growth|Growth is Good for the Poor
2002|63.0|3.0||A standard computable general equilibrium (CGE) model in GAMS
2003|283.0|3.0|Ssrn Electronic Journal|Governance Matters III: Governance Indicators for 1996-2002
2004|151.0|3.0|Journal of Development Economics|China's (uneven) progress against poverty
2005|58.0|3.0||Forms of Democracy, Policy and Economic Development
2006|59.0|3.0|Agriculture, Ecosystems & Environment|Scenario development to explore the future of Europe's rural areas
2007|116.0|3.0|Biomass & Bioenergy|Grain and cellulosic ethanol: history, economics, and energy policy.
2008|148.0|3.0|International Tax and Public Finance|Public policies against global warming: a supply side approach
2009|227.0|2.0|The New England Journal of Medicine|The public health and economic benefits of taxing sugar-sweetened beverages.
2010|346.0|3.0|Bioresource Technology|An overview of second generation biofuel technologies.
