----  Field Name Knowledge management: 
----  Field Level 1.0: 
----  Field Papers Number 17346:
----  All time max citation paper: A Dynamic Theory of Organizational Knowledge Creation, 1994, (5027.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1958|2.0|2.0|Ergonomics|ENVIRONMENTAL CONDITIONS AND DRIVING EFFICIENCY: A REVIEW
1960|4.0|4.0|Journal of Chemical Physics|Generalized Perturbation Method Employing Nonorthogonal Functions
1961|0|0.0|Journal of the American Statistical Association|A Note on the Exact Finite Sample Frequency Functions of Generalized Classical Linear Estimators in Two Leading Over-Identified Cases
1962|4.0|4.0|Communications of The ACM|Computer pattern recognition techniques: electrocardiographic diagnosis
1964|1.0|1.0||A system for automatic recognition of handwritten words
1965|0|0.0||Monitoring and prediction of nervous functions in space.
1966|1.0|1.0||Adaptive functions of man in vehicle control systems.
1967|2.0|1.0|Organizational Behavior and Human Performance|Self-perception: The dependent variable of human performance
1968|9.0|2.0|Journal of the ACM|A Formal Deductive Problem-Solving System
1970|2.0|1.0|Automatica|An optimal control model of human response part I: Theory and validation
1971|0|0.0|Perceptual and Motor Skills|Acquisition and performance of a problem-solving skill.
1972|16.0|0.0|Psychological Review|Complexity and the representation of patterned sequences of symbols
1973|3.0|1.0|Attention Perception & Psychophysics|Some models of observer behavior in two-channel auditory signal detection
1974|54.0|7.5|Electroencephalography and Clinical Neurophysiology|Human auditory evoked potentials. II - Effects of attention
1975|43.0|13.5|Electroencephalography and Clinical Neurophysiology|Stimulus novelty, task relevance and the visual evoked potential in man
1976|2.0|1.0|Pharmacology, Biochemistry and Behavior|Propranolol and skilled human performance
1977|23.0|3.0|Attention Perception & Psychophysics|Visual evoked potentials and selective attention to points in space
1978|0|0.0|Psychopharmacology|Paradoxical effects in sleep and performance of two doses of chlorpromazine
1979|11.0|2.0|Physiology & Behavior|Some effects of an ACTH 49 analog (Org 2766) on human performance
1980|19.0|1.0|Psychological Bulletin|Aftereffects of stress on human performance and social behavior: A review of research and theory.
1981|27.0|3.0|Psychopharmacology|Sedative-Hypnotics and Human Performance.
1982|11.0|3.0|Attention Perception & Psychophysics|Degree of consistent training: Improvements in search performance and automatic process development
1983|155.0|6.0|Acta Psychologica|Towards a model of stress and human performance
1984|33.0|3.0|IEEE Transactions on Software Engineering|Knowledge Representation for Model Management Systems
1985|80.0|9.0|Journal of The Optical Society of America A-optics Image Science and Vision|Model of human visual-motion sensing.
1986|13.0|2.0|Communications of The ACM|An experimental program investigating color-enhanced and graphical information presentation: an integration of the findings
1987|20.0|3.0|Journal of Personality and Social Psychology|Positive affect facilitates creative problem solving.
1988|83.0|4.0|Journal of Memory and Language|Some criticisms of connectionist models of human performance
1989|275.0|2.0|Psychological Review|A Distributed, Developmental Model of Word Recognition and Naming.
1990|89.0|2.0|IEEE Transactions on Knowledge and Data Engineering|The implementation of POSTGRES
1991|27.0|3.0|human factors in computing systems|Information access in complex, poorly structured information spaces
1992|50.0|2.0|IEEE Transactions on Knowledge and Data Engineering|Object-oriented query languages: the notion and the issues
1993|33.0|3.0|decision support systems|Model management issues and directions
1994|137.0|2.0|IEEE Transactions on Communications|MMSE interference suppression for direct-sequence spread-spectrum CDMA
1995|71.0|3.0|international conference on computer graphics and interactive techniques|Animating human athletics
1996|98.0|3.0|Strategic Management Journal|Making knowledge the basis of a dynamic theory of the firm
1997|78.0|3.0|Psychological Review|A computational theory of executive cognitive processes and multiple-task performance: Part 1. Basic mechanisms
1998|258.0|3.0|Academy of Management Review|SOCIAL CAPITAL, INTELLECTUAL CAPITAL, AND THE ORGANIZATIONAL ADVANTAGE
1999|88.0|4.0|Psychological Review|A neuropsychological theory of positive affect and its influence on cognition.
2000|121.0|3.0|Long Range Planning|SECI, Ba and Leadership: a Unified Model of Dynamic Knowledge Creation
2001|174.0|4.0|Management Information Systems Quarterly|Review: Knowledge management and knowledge management systems: conceptual foundations and research issues
2002|155.0|3.0|Organization Science|A Pragmatic View of Knowledge and Boundaries: Boundary Objects in New Product Development
2003|224.0|4.0|international acm sigir conference on research and development in information retrieval|Stuff I've seen: a system for personal information retrieval and re-use
2004|160.0|3.0|Management Science|Work Groups, Structural Diversity, and Knowledge Sharing in a Global Organization
2005|222.0|3.0|Management Information Systems Quarterly|Why should i share? examining social capital and knowledge contribution in electronic networks of practice
2006|219.0|3.0|Nature Neuroscience|Bayesian inference with probabilistic population codes
2007|124.0|3.0|PLOS ONE|Causal Inference in Multisensory Perception
2008|169.0|2.0|Proceedings of the National Academy of Sciences of the United States of America|Prediction of human errors by maladaptive changes in event-related brain networks
2009|319.0|2.0|The Journal of the Learning Sciences|Quantifying Qualitative Analyses of Verbal Data: A Practical Guide
2010|238.0|3.0|Human Resource Management Review|Knowledge sharing: A review and directions for future research
