----  Field Name Strategic management: 
----  Field Level 2.0: 
----  Field Papers Number 23941:
----  All time max citation paper: Firm Resources and Sustained Competitive Advantage, 1991, (13783.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1960|1.0|1.0|Economica|Bilateral Monopoly, Successive Monopoly, and Vertical Integration
1968|0|0.0|Archives of Microbiology|Inhibition of rhizobia by a strain of Rhizobium trifolii : Some properties of the antibiotic and of the strain
1969|1.0|1.0|IEEE Transactions on Computers|A Simplified Analysis of Processor "Look-Ahead" and Simultaneous Operation of a Multi-Module Main Memory
1970|3.0|0.5|Attention Perception & Psychophysics|Training the absolute identification of pitch
1971|3.0|2.0|Proceedings of the IEEE|Optimization techniques for antenna arrays
1972|1.0|1.0|Pure and Applied Geophysics|Numerical studies of transient planetary circulations in a wind-driven ocean
1973|0|0.0|Psychopharmacology|Role of chlorpromazine in maintaining timing behavior in chronic schizophrenics
1974|0|0.0|Journal of Social Psychology|The Effects of Competition and Cooperation on Level of Prejudice.
1975|13.0|7.5|The Journal of Comparative Neurology|Behavioral and morphological evidence for binocular competition in the postnatal development of the dog's visual system
1976|4.0|0.0||From strategic planning to strategic management
1977|11.0|7.0|Business Horizons|Environmental scanning for corporate planning
1978|8.0|0.0|Marine Biology|The relationship between phytoplankton cell size and the rate of orthophosphate uptake: in situ observations of an estuarine population
1979|16.0|1.0|Oecologia|Ecological Evidence Concerning the Adaptive Significance of the C4 Dicarboxylic Acid Pathway of Photosynthesis
1980|23.0|4.0|Journal of Economic Literature|Industrial organization, corporate strategy and structure
1981|18.0|2.0|Applied Psychophysiology and Biofeedback|Performance characteristics of conditioned blood pressure elevations in the baboon
1982|16.0|6.0|Journal of Geophysical Research|An ocean transport model for the North Atlantic
1983|24.0|4.5|Journal of Geophysical Research|Drag measurements for firstyear sea ice over a shallow sea
1984|20.0|4.0|Strategic Management Journal|Cognitive simplification processes in strategic decisionmaking
1985|19.0|4.0|IEEE Journal on Robotics and Automation|Distance functions and their application to robot path planning in the presence of obstacles
1986|58.0|4.0|Research Policy|Profiting from technological innovation: Implications for integration, collaboration, licensing and public policy
1987|12.0|2.0|Strategic Management Journal|The structural and environmental correlates of business strategy
1988|50.0|4.0|Management Science|Decision support system effectiveness: a review and an empirical test
1989|53.0|2.0|Management Science|Asset stock accumulation and sustainability of competitive advantage
1990|54.0|3.0|Strategic Management Journal|The design school: Reconsidering the basic premises of strategic management
1991|175.0|3.0|Journal of Management|Firm Resources and Sustained Competitive Advantage
1992|76.0|2.0|Strategic Management Journal|Structuring cooperative relationships between organizations
1993|113.0|3.0|Strategic Management Journal|The cornerstones of competitive advantage: A resourcebased view
1994|62.0|2.0|Journal of Economic Perspectives|Systems Competition and Network Effects
1995|140.0|2.0|Academy of Management Journal|The Impact of Human Resource Management Practices on Turnover, Productivity, and Corporate Financial Performance
1996|205.0|2.0|international conference on management of data|Implementing data cubes efficiently
1997|470.0|3.0|Strategic Management Journal|Dynamic capabilities and strategic management
1998|258.0|2.0|Academy of Management Review|SOCIAL CAPITAL, INTELLECTUAL CAPITAL, AND THE ORGANIZATIONAL ADVANTAGE
1999|103.0|3.0|IEEE Journal on Selected Areas in Communications|Scalable routing strategies for ad hoc wireless networks
2000|121.0|3.0|Long Range Planning|SECI, Ba and Leadership: a Unified Model of Dynamic Knowledge Creation
2001|76.0|3.0|Academy of Management Review|Is the Resource-Based View a Useful Perspective for Strategic Management Research? Yes
2002|119.0|4.0|Information & Management|The critical success factors for ERP implementation: an organizational fit perspective
2003|184.0|5.0|Journal of High Energy Physics|String Field Theory Vertices, Integrability and Boundary States
2004|215.0|4.0|Management Information Systems Quarterly|Review: information technology and organizational performance: an integrative model of it business value
2005|462.0|4.0|Journal of International Business Studies|Toward a theory of international new ventures
2006|344.0|4.0|Journal of Geophysical Research|Recovering lateral variations in lithospheric strength from bedrock motion data using a coupled ice sheet-lithosphere model
2007|332.0|4.0|Nature Materials|Nanoelectronics from the bottom up
2008|328.0|4.0|Cell Host & Microbe|Diet-Induced Obesity Is Linked to Marked but Reversible Alterations in the Mouse Distal Gut Microbiome
2009|275.0|4.0|Strategic Management Journal|Institutions, resources and entry strategies in emerging economies
2010|719.0|5.0|Nature|Distant metastasis occurs late during the genetic evolution of pancreatic cancer
