----  Field Name Sport psychology: 
----  Field Level 2.0: 
----  Field Papers Number 1074:
----  All time max citation paper: Empathy: Its ultimate and proximate bases, 2000, (671.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1964|3.0|3.0|Animal Behaviour|Social facilitation of feeding behaviour in the domestic chick
1966|8.0|8.0|Journal of Experimental Social Psychology|SOCIAL FACILITATION OF DOMINANT AND SUBORDINATE RESPONSES.
1969|12.0|12.0|Behaviour Research and Therapy|Extinction of an avoidance response motivated by intense fear: Social facilitation of the action of response prevention (flooding) in rats
1970|4.0|4.0|Journal of Experimental Social Psychology|Social facilitation and imitation in group risk-taking
1971|0|0.0|Journal of General Psychology|A Methodological Study of Conditioning and Extinction of an Avoidance Response Via Social Facilitation in Dogs
1973|5.0|4.0|Journal of Experimental Social Psychology|Social Facilitation in a Coaction Setting: An Examination of the Effects Over Learning Trials.
1974|10.0|6.5|Animal Behaviour|The role of early experience and emotionality in social facilitation of pecking in chickens
1975|3.0|1.0|Journal of Personality and Social Psychology|Social Factors in the Facilitation of Feeding in Chickens: Effects of Imitation, Arousal, or Disinhibition ?
1976|3.0|0.0|Journal of Experimental Social Psychology|Social facilitation in chickens: A different level of analysis
1977|12.0|12.0|Psychological Bulletin|Drive theory of social facilitation: Twelve years of theory and research
1978|10.0|6.0|Journal of Experimental Social Psychology|Distraction and social comparison as mediators of social facilitation effects
1979|5.0|3.5|Behaviour|Flock Size and Behaviour in Captive Red-Billed Weaverbirds (Quelea Quelea): Implications for Social Facilitation and the Functions of Flocking
1980|2.0|1.5|Comparative Biochemistry and Physiology Part A: Physiology|Social facilitation of reduced oxygen consumption in Mus musculus and Meriones unguiculatus
1981|15.0|6.5|Journal of Experimental Social Psychology|The self-attention-induced feedback loop and social facilitation
1982|1.0|1.0|Infant Behavior & Development|Giving and requesting: Social facilitation of infants' offers to adults
1983|10.0|5.0|Psychological Bulletin|Social facilitation: a meta-analysis of 241 studies.
1984|3.0|1.0|Current Psychology|Explanations of social facilitation: A review
1985|7.0|0.5|American Journal of Primatology|Social facilitation of agonistic responses to strangers in pairs of saddle back tamarins (Saguinus fuscicollis)
1986|5.0|2.0|Journal of Experimental Social Psychology|Mere presence and social facilitation: One more time
1987|7.0|4.5|Environmental Biology of Fishes|The effects of predator presence and shoal size on foraging in bluntnose minnows, Pimephales notatus
1988|4.0|1.5|International Journal of Psychophysiology|An application of psychophysiology in sports psychology: heart rate responses to relevant and irrelevant stimuli as a function of anxiety and defensiveness in elite gymnasts.
1989|2.0|1.5|Journal of Personality and Social Psychology|Task performance and perceptions of anxiety: Averaging and summation in an evaluative setting.
1990|10.0|6.0||Methods for surface interrogation
1991|27.0|3.0||The virtual windtunnel-an environment for the exploration of three-dimensional unsteady flows
1992|21.0|7.0|Physiology & Behavior|The amount eaten in meals by humans is a power function of the number of people present.
1993|13.0|2.0|Psychological Bulletin|Productivity loss in performance groups: A motivation analysis.
1994|5.0|0.0||Fast surface rendering from raster data by voxel traversal using chessboard distance
1995|11.0|1.0|Journal of Applied Psychology|Electronic performance monitoring and social context: impact on productivity and stress.
1996|27.0|3.0|IEEE Transactions on Knowledge and Data Engineering|Visualization techniques for mining large databases: a comparison
1997|22.0|4.0|Developmental Psychology|Infants with Autism: An Investigation of Empathy, Pretend Play, Joint Attention, and Imitation.
1998|20.0|4.0|ieee symposium on information visualization|Similarity clustering of dimensions for an enhanced visualization of multidimensional data
1999|22.0|3.0|Journal of Sports Sciences|A review of motivational climate in physical activity
2000|36.0|4.0|human factors in computing systems|The effects of animated characters on anxiety, task performance, and evaluations of user interfaces
2001|28.0|3.0|Preventive Medicine|Health Effect of Improved Meal Ambiance in a Dutch Nursing Home: A 1-Year Intervention Study
2002|16.0|4.0|Tobacco Control|Exposure to teachers smoking and adolescent smoking behaviour: analysis of cross sectional data from Denmark
2003|75.0|7.0|Journal of Applied Behavior Analysis|Functional analysis of problem behavior: a review.
2004|48.0|9.0|Psychoneuroendocrinology|Social facilitation of wound healing
2005|51.0|4.0|Journal of Experimental Social Psychology|Arousal and stereotype threat
2006|48.0|5.0|Animal Cognition|Imitation: definitions, evidence, and mechanisms.
2007|133.0|6.0|Journal of Personality and Social Psychology|The BIAS map: behaviors from intergroup affect and stereotypes.
2008|110.0|8.0|Appetite|Food neophobia and picky/fussy eating in children: A review
2009|63.0|7.0|Creativity Research Journal|Social influences on creativity: Evaluation, coaction, and surveillance
2010|146.0|7.0|BMC Public Health|Paniya Voices: A Participatory Poverty and Health Assessment among a marginalized South Indian tribal population
