----  Field Name Innovation management: 
----  Field Level 2.0: 
----  Field Papers Number 2140:
----  All time max citation paper: Lead users: a source of novel product concepts, 1986, (1519.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1980|8.0|8.0|ACM Computing Surveys|Social Analyses of Computing: Theoretical Perspectives in Recent Empirical Research
1983|0|0.0|Journal of Technology Transfer|Fostering and managing innovation in the forest service
1986|24.0|14.5|Management Science|Lead users: a source of novel product concepts
1989|12.0|6.0|IEEE Software|Diffusing software-engineering methods
1990|2.0|0.0|IEEE Transactions on Engineering Management|Scientific output of small and medium size firms in high tech industries
1991|6.0|2.0|Journal of Engineering and Technology Management|Towards a new theory of innovation management: A case study comparing Canon, Inc. and Apple Computer, Inc.
1992|4.0|1.5|Journal of Engineering and Technology Management|Innovation project technology, information processing and performance: A test of the Daft and Lengel conceptualization
1993|8.0|2.0|IEEE Transactions on Engineering Management|The management of innovation: strategy, structure, and organizational climate
1994|6.0|2.0|Journal of Engineering and Technology Management|Successful innovation management: An integrative perspective
1995|13.0|2.0|IEEE Transactions on Engineering Management|R&D/marketing communication during the fuzzy front-end
1996|19.0|3.0|IEEE Computer|Managing object oriented framework reuse
1997|8.0|1.0|hawaii international conference on system sciences|Dynamic workflow management: a framework for modeling workflows
1998|28.0|4.0|Journal of Business Venturing|Does entrepreneurial self-efficacy distinguish entrepreneurs from managers?
1999|14.0|4.0|Management Accounting Research|Unbundling management accounting innovations
2000|15.0|0.0|Journal of Operations Management|Successful execution of product development projects: Balancing firmness and flexibility in the innovation process
2001|13.0|5.0|Technological Forecasting and Social Change|On the Future of Technological Forecasting
2002|41.0|6.0|Management Science|Selling University Technology: Patterns from MIT
2003|31.0|3.5|IEEE Transactions on Engineering Management|Managing modularity of product architectures: toward an integrated theory
2004|31.0|4.0|R & D Management|The Lead User method: an outline of empirical findings and issues for future research
2005|29.0|2.0|IEEE Transactions on Engineering Management|A consumer perspective of E-service quality
2006|89.0|1.0|International Journal of Management Reviews|Innovation management measurement: A review
2007|268.0|1.0|IEEE Computer|Steps toward a science of service systems
2008|124.0|0.0|IEEE Transactions on Engineering Management|Open Innovation in Practice: An Analysis of Strategic Approaches to Technology Transactions
2009|110.0|0.0|Academy of Management Journal|A Cross-Level Perspective on Employee Creativity: Goal Orientation, Team Learning Behavior, and Individual Creativity
2010|102.0|1.0|Agricultural Systems|Adaptive management in agricultural innovation systems: The interactions between innovation networks and their environment
