----  Field Name Psychomotor learning: 
----  Field Level 2.0: 
----  Field Papers Number 1960:
----  All time max citation paper: Basic Objects in Natural Categories., 1976, (2385.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1969|0|0.0|Journal of Learning Disabilities|A Pilot Study in the Diagnosis and Remediation of Special Learning Disabilities in Preschool Children
1970|1.0|1.0|Journal of Experimental Child Psychology|Recency and summation effects of nonreward in children
1971|5.0|2.5|Interchange|Domains of Learning.
1972|13.0|0.0|Child Development|The Role of Overt Activity in Children's Imagery Production.
1973|21.0|0.5|Child Development|Organization of Early Skilled Action.
1974|3.0|2.5|Child Development|A System for Monitoring Crying and Noncrying, Large, Medium, and Small Neonatal Movements.
1975|10.0|10.0|Journal of Abnormal Psychology|Effects of Alcohol on Aggression in Male Social Drinkers.
1976|86.0|7.0|Cognitive Psychology|Basic Objects in Natural Categories.
1977|2.0|2.0|Journal of Research in Science Teaching|Modes of instruction in high school chemistry
1978|5.0|1.0|Child Development|Verbal Guidance through Remembering the Goals of Actions.
1979|9.0|2.0|Journal of Experimental Child Psychology|Observations on the development of reaching for moving objects
1980|15.0|1.0|Journal of Experimental Child Psychology|Predictive Reaching for Moving Objects by Human Infants.
1981|73.0|2.0|Intelligence|Reaction time, evoked brain potentials, and psychometric g in the severely retarded
1982|87.0|4.0|Cognitive Science|Simulating a Skilled Typist: A Study of Skilled CognitiveMotor Performance
1983|11.0|3.5|Child Development|Measuring Activity Level with Actometers: Reliability, Validity, and Arm Length.
1984|19.0|6.0|Journal of Educational Psychology|Sources of Individual Differences in Reading Acquisition.
1985|21.0|3.5|Child Development|A New Multidimensional Measure of Children's Perceptions of Control.
1986|5.0|3.5|Child Development|Temporal Coordination of Arm Movements in Early Infancy: Do Infants Move in Synchrony with Adult Speech?.
1987|36.0|3.0|Psychological Review|Timing of Skilled Motor Performance: Tests of the Proportional Duration Model.
1988|18.0|1.0|Child Development|Longitudinal Predictors of Developmental Status and Social Interaction in Premature and Full-Term Infants at Age Two.
1989|14.0|8.0|Sex Roles|The Role of Experience in Spatial Test Performance: A Meta-Analysis.
1990|16.0|3.0|Neurobiology of Aging|Effect of life-long hypocaloric diet on age-related changes in motor and cognitive behavior in a rat population
1991|5.0|2.5|Child Development|Verbal ShortTerm Memory Span in SpeechDisordered Children: Implications for Articulatory Coding in ShortTerm Memory
1992|13.0|2.0|Early Human Development|Developmental course of general movements in early infancy. II : EMG correlates
1993|67.0|7.0|Child Development|The Transition to Reaching: Mapping Intention and Intrinsic Dynamics
1994|21.0|2.5|The Lancet|Neurological differences between 9-year-old children fed breast-milk or formula-milk as babies
1995|15.0|2.0|Journal of Autism and Developmental Disorders|Comparison of Asperger syndrome and high-functioning autistic children on a test of motor impairment.
1996|9.0|3.0|Mental Retardation|Moving on: autism and movement disturbance.
1997|18.0|1.0|Child Development|Vagal Regulation of Heart Rate in the Prediction of Developmental Outcome for Very Low Birth Weight Preterm Infants.
1998|55.0|4.0|Psychological Review|A neuropsychological theory of motor skill learning.
1999|28.0|3.5|European Journal of Pharmacology|Two novel  receptor ligands, BD1047 and LR172, attenuate cocaine-induced toxicity and locomotor activity
2000|54.0|7.0|Journal of Child Psychology and Psychiatry|Child Abuse and Neglect and the BrainA Review
2001|51.0|9.0|Child Development|The Home Environments of Children in the United States Part II: Relations with Behavioral Development through Age Thirteen
2002|41.0|7.0|Drug and Alcohol Dependence|Cognitive impairment in methadone maintenance patients
2003|80.0|11.0|Journal of Child Psychology and Psychiatry|Imitation performance in toddlers with autism and those with other developmental disorders
2004|46.0|6.5|Learning & Memory|Changes in Acetylcholine Extracellular Levels During Cognitive Processes
2005|167.0|10.0|Psychological Bulletin|The case for motor involvement in perceiving conspecifics
2006|98.0|7.0|Journal of Child Psychology and Psychiatry|Development in infants with autism spectrum disorders: a prospective study
2007|114.0|9.0|Journal of School Health|Physical Education and Physical Activity: Results From the School Health Policies and Programs Study 2006
2008|126.0|12.0|Quest|A Developmental Perspective on the Role of Motor Skill Competence in Physical Activity: An Emergent Relationship
2009|131.0|12.5|Brain|Decreased Connectivity and Cerebellar Activity in Autism during Motor Task Performance.
2010|159.0|9.5|Journal of Autism and Developmental Disorders|Motor Coordination in Autism Spectrum Disorders: A Synthesis and Meta-Analysis.
