----  Field Name Analytical dynamics
----  Field Level 2.0
----  Field Papers Number 184852
----  All time max citation paper A simple technique for quantitation of low levels of DNA damage in individual cells., 1988, (4811.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1936|5.0|3.5|Journal of Chemical Physics|Kinetics of OH Radicals as Determined by Their Absorption Spectrum I. The Electric Discharge Through Water Vapor
1937|3.0|1.5|Journal of Chemical Physics|OneElectron Rotatory Power
1938|9.0|8.0|Journal of Chemical Physics|A Kinetic Approach to the Theory of Conductance of Infinitely Dilute Solutions, Based on the ``Cage'' Model of Liquids
1939|1.0|1.0|Journal of Chemical Physics|Fluorescence and Photochemical Kinetics of Polyatomic Molecules in the Gas Phase
1940|0|0.0|Journal of Chemical Physics|Efficiency of the Electrolytic Separation of Potassium Isotopes
1942|0|0.0|Journal of Food Science|KINETICS AS A FUNCTION OF TEMPERATURE OF LIPASE, TRYPSIN, AND INVERTASE ACTIVITY FROM 70 TO 50C.(94 TO 122F.)
1943|2.0|1.0|Annals of the New York Academy of Sciences|RECENT RESULTS ON THE KINETICS AND ELEMENTARY STEPS OF POLYREACTIONS
1944|3.0|1.5|Journal of Chemical Physics|Bromination of Hydrocarbons. II. Photochemical Bromination of Ethane and Ethyl Bromide. CarbonHydrogen Bond Strength in Ethane
1945|0|0.0|Bulletin of Mathematical Biology|Chain processes and their biophysical applications: Part I. General theory
1946|3.0|3.0|Journal of the American Oil Chemists' Society|Kinetics of antioxygenesis
1947|6.0|3.0|Journal of Chemical Physics|The Mechanism of Processes Initiated by Excited Atoms III. PhotoSensitized Hydrocarbon Reactions
1949|4.0|1.0|Journal of Chemical Physics|The Kinetics of the Thermal Decomposition of Propylene
1950|10.0|2.0|Journal of Chemical Physics|Kinetics of OH Radicals from Flame Emission Spectra. II. Rotational and Vibrational Distribution Functions and Temperature Determinations in the 2+2 Transition of OH
1951|6.0|2.0|Plant and Soil|The biological detoxication of hormone herbicides in soil
1952|6.0|3.0|Journal of Chemical Physics|Kinetics of OH Radicals from Flame Emission Spectra V. A Study of the AcetyleneOxygen Flame
1953|8.0|1.0|Biochimica et Biophysica Acta|Some aspects of the kinetics of enzymic reactions
1954|5.0|2.0|Journal of Chemical Physics|A Treatment of Chemical Kinetics with Special Applicability to Diffusion Controlled Reactions
