----  Field Name Network effect: 
----  Field Level 2.0: 
----  Field Papers Number 4798:
----  All time max citation paper: The Eigentrust algorithm for reputation management in P2P networks, 2003, (1515.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1971|0|0.0|Proceedings of The Institution of Electrical Engineers|Design for a superconducting a.c. power cable
1974|2.0|2.0|Geochimica et Cosmochimica Acta|Rock 14318: A polymict lunar breccia with chondritic texture
1976|2.0|2.0|IEEE Transactions on Computers|A Module-Level Testing Approach for Combinational Networks
1978|7.0|7.0|Journal of Colloid and Interface Science|The effect of additives on the micellar systems as studied by membrane osmometry
1980|9.0|6.5|Journal of Catalysis|Bimetallic ruthenium-gold-on-magnesia catalysts: Chemicophysical properties and catalytic activity
1981|1.0|0.5|Journal of Colloid and Interface Science|Benzylhexadecyldimethylammonium chloride in microemulsions and micelles
1982|4.0|1.0|Papers in Regional Science|MANUFACTURING AGGLOMERATION ECONOMIES AS RETURNS TO SCALE: A PRODUCTION FUNCTION APPROACH
1983|5.0|3.0|Regional Science and Urban Economics|Is population scale a worthless surrogate for business agglomeration economies?
1984|39.0|2.0|Journal of Chemical Physics|Photoionization of sodium clusters
1985|8.0|4.0|Journal of Urban Economics|Agglomeration economies in urban manufacturing industries: A case of Japanese cities
1986|13.0|3.0|Marketing Science|The Impact of Competitive Entry in a Developing Market Upon Dynamic Pricing Strategies
1987|9.0|2.0|Annals of The Association of American Geographers|Flexible Specialization and Regional Industrial Agglomerations: The Case of the U.S. Motion Picture Industry
1988|22.0|5.0|Journal of Chemical Physics|The reaction of iron clusters with ammonia. I. Compositions of the ammoniated products and their implications for cluster structure
1989|15.0|4.0|Journal of Chemical Physics|Theoretical studies of the energetics and structures of atomic clusters
1990|17.0|5.5|Journal of Lightwave Technology|Impact of phase noise in weakly coherent systems: a new and accurate approach
1991|13.0|4.0|Journal of Lightwave Technology|On the bit error rate of lightwave systems with optical amplifiers
1992|7.0|3.0|Journal of the American Ceramic Society|AlkoxideDerived Titania Particles: Use of Electrolytes to Control Size and Agglomeration Levels
1993|42.0|1.0|Drug and Alcohol Dependence|Behavioral economics: a novel experimental approach to the study of drug dependence
1994|62.0|4.5|Journal of Economic Perspectives|Systems Competition and Network Effects
1995|14.0|1.5|World Bank Economic Review|The emergence of equity investment in developing countries : overview
1996|43.0|3.0|International Journal of Industrial Organization|The economics of networks
1997|25.0|3.0|Powder Technology|Critical parameters and limiting conditions in binder granulation of fine powders
1998|26.0|4.0|Powder Technology|An investigation into the kinetics of liquid distribution and growth in high shear mixer agglomeration
1999|41.0|3.0|European Economic Review|Innovation in Cities: Science-Based Diversity, Specialization and Localized Competition
2000|34.0|4.0|Information Systems Research|Opening the Black Box of Network Externalities in Network Adoption
2001|80.0|4.0|Journal of Urban Economics|The Determinants of Agglomeration
2002|81.0|4.0|International Economic Review|Agglomeration and Trade Revisited
2003|687.0|4.0|international world wide web conferences|The Eigentrust algorithm for reputation management in P2P networks
2004|80.0|4.0|Journal of Economic Geography|Buzz: Face-to-Face Contact and the Urban Economy
2005|64.0|4.0|Management Science|Two-Sided Network Effects: A Theory of Information Product Design
2006|173.0|5.0|The RAND Journal of Economics|Competition in two-sided markets
2007|81.0|4.0|Management Science|Location Strategies and Knowledge Spillovers
2008|290.0|4.0|Journal of Public Administration Research and Theory|Modes of Network Governance: Structure, Management, and Effectiveness
2009|208.0|4.0|acm special interest group on data communication|VL2: a scalable and flexible data center network
2010|390.0|5.0|Regional Studies|Related Variety, Unrelated Variety and Regional Economic Growth
