----  Field Name Astronautics: 
----  Field Level 2.0: 
----  Field Papers Number 2814:
----  All time max citation paper: Optical constants of organic tholins produced in a simulated Titanian atmosphere: From soft x-ray to microwave frequencies, 1984, (329.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1962|1.0|1.0||RECENT ADVANCES IN ASTRODYNAMICS, 1961
1965|0|0.0||Critical heat flux for saturated pool boiling from horizontal and vertical wires in reduced gravity
1966|1.0|1.0|American Journal of Botany|Geotropism in simulated low-gravity environments.
1967|1.0|1.0||Effects of reduced gravity on heat transfer.
1970|0|0.0|BioScience|Xanthine dehydrogenase activity in parental and F sub 1 Drosophila and Habrobracon under conditions of hypogravity
1972|1.0|1.0|International Journal of Heat and Mass Transfer|Boiling from small cylinders.
1973|26.0|9.5|Icarus|Greenhouse models of the atmosphere of titan
1974|7.0|5.0|Icarus|Titan - Unidentified strong absorptions in the photometric infrared
1975|20.0|6.0|Icarus|Lunar occultation of Saturn. I. The diameters of Tethys, Dione, Rhea, Titan, and Iapetus
1976|13.0|5.0|Icarus|The formation of saturn's satellites and rings, as influenced by saturn's contraction history
1977|13.0|7.5|Icarus|The abundances of ammonia in the atmospheres of Jupiter, Saturn, and Titan
1978|27.0|2.5|Icarus|Spectral reflectivities of the Galilean satellites and Titan, 0.32 to 0.86 micrometers
1979|19.0|11.5|Geophysical Research Letters|On the internal structure of the major satellites of the outer planets
1980|12.0|2.0|Icarus|Titan aerosols: Optical properties and vertical distribution
1981|17.0|4.5|Nature|Mean molecular weight and hydrogen abundance of Titan's atmosphere
1982|16.0|3.0|Journal of Geophysical Research|Titan's ion exosphere observed from Voyager 1
1983|37.0|5.0|Icarus|The atmosphere of Titan - An analysis of the Voyager 1 radio occultation measurements
1984|35.0|8.0|Icarus|Optical constants of organic tholins produced in a simulated Titanian atmosphere: From soft x-ray to microwave frequencies
1985|11.0|3.0|Journal of Fluid Mechanics|Measurements of rotating bubble shapes in a low-gravity environment
1986|14.0|3.0|Gamete Research|Microfilaments during sea urchin fertilization: Fluorescence detection with rhodaminyl phalloidin
1987|15.0|4.0|Icarus|An update of nitrile photochemistry on Titan
1988|24.0|1.5|Icarus|Methane rain on Titan
1989|26.0|2.0|Icarus|The thermal structure of Titan's atmosphere
1990|20.0|3.0|Acta Astronautica|Effect of g-jitters on the stability of rotating bubble under microgravity environment
1991|22.0|3.0|Icarus|Titan's atmosphere from voyager infrared observations: III. Vertical distributions of hydrocarbons and nitriles near Titan's North Pole
1992|25.0|3.0|Icarus|A physical model of Titan's aerosols.
1993|41.0|2.0|Acta Astronautica|Human locomotion and workload for simulated lunar and Martian environments
1994|16.0|3.0|Fluid Dynamics Research|Gravity gradient or gravity jitter induced viscous stress and moment fluctuations in microgravity
1995|21.0|1.0|Journal of Plant Physiology|Gravitaxis in the Flagellate Euglena gracilis is Controlled by an Active Gravireceptor
1996|38.0|4.0|Journal of Geophysical Research|Vertical distribution of Titan's atmospheric neutral constituents
1997|24.0|2.0|international conference on data engineering|Titan: a high-performance remote-sensing database
1998|28.0|3.5|Brain Research Reviews|Interaction of vestibular, somatosensory and visual signals for postural control and motion perception under terrestrial and microgravity conditionsa conceptual model
1999|34.0|3.0|Planetary and Space Science|Experimental laboratory simulation of Titans atmosphere: aerosols and gas phase
2000|68.0|3.0|Journal of Applied Physiology|Physiology of a microgravity environment invited review: microgravity and skeletal muscle
2001|56.0|3.0|The Journal of Experimental Biology|Functional and structural adaptations of skeletal muscle to microgravity
2002|27.0|4.0|Plant Journal|Condensin and cohesin knockouts in Arabidopsis exhibit a titan seed phenotype.
2003|66.0|6.0|Icarus|Titans atmosphere from ISO mid-infrared spectroscopy
2004|74.0|3.0|Space Science Reviews|Exploring the Saturn system in the thermal infrared: the Composite Infrared Spectrometer
2005|80.0|5.0|Methods|CLIP: A method for identifying protein-RNA interaction sites in living cells
2006|61.0|5.0|Planetary and Space Science|Titan's methane cycle
2007|168.0|6.0|Science|The Process of Tholin Formation in Titan's Upper Atmosphere
2008|105.0|8.0|Angewandte Chemie|Synergistic Effects of B/N Doping on the VisibleLight Photocatalytic Activity of Mesoporous TiO2
2009|87.0|7.0|Icarus|A photochemical model of Titan's atmosphere and ionosphere
2010|81.0|8.0|Journal of Geophysical Research|Composition of Titan's lower atmosphere and simple surface volatiles as measured by the CassiniHuygens probe gas chromatograph mass spectrometer experiment
