----  Field Name Photojournalism: 
----  Field Level 2.0: 
----  Field Papers Number 9491:
----  All time max citation paper: Chronic systemic pesticide exposure reproduces features of Parkinson's disease, 2000, (1691.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1940|1.0|1.0|JAMA|TUBERCULOSIS IN HOSPITAL PERSONNEL
1947|5.0|5.0|JAMA|Recovery of Poliomyelitis Virus from the Throat during the Incubation Period.
1950|0|0.0|The New England Journal of Medicine|A Follow-Up Study of Pertussis in Infancy.
1960|4.0|4.0|The New England Journal of Medicine|Experimental Effect of Cigarette Smoke on Human Respiratory Cilia.
1962|0|0.0|JAMA Pediatrics|Immunofluorescence in Epidemiologic Control of E. Coli Diarrhea: Incidence, Cross-Infections, and Control in a Children's Hospital
1963|2.0|2.0|The New England Journal of Medicine|Insecticides and Aplastic Anemia.
1964|8.0|8.0|JAMA|Virologic Assistance in the Management of German Measles in Pregnancy.
1968|4.0|3.0||Dynamical Studies of Asteroidal and Cometary Orbits and their Relation to the Origin of Meteorites
1970|60.0|2.0|The New England Journal of Medicine|Immunologic distinction between infectious and serum hepatitis.
1971|5.0|3.5|Journal of The Royal Statistical Society Series A-statistics in Society|The age distribution of cancer: implications for models of carcinogenesis.
1972|10.0|7.0|Cement and Concrete Research|Mechanism of creep of hydrated portland cement paste
1973|0|0.0|Social Behavior and Personality|Arousal role playing and persuasion
1974|30.0|10.0|The Lancet|LONG-INCUBATION POST-TRANSFUSION HEPATITIS WITHOUT SEROLOGICAL EVIDENCE OF EXPOSURE TO HEPATITIS-B VIRUS
1975|10.0|2.0|JAMA|Dental Infection With Hepatitis B
1976|11.0|1.5|The New England Journal of Medicine|Risk factors associated with nasopharyngeal carcinoma.
1977|2.0|0.5|Toxicology and Applied Pharmacology|Influence of dietary factors on blood and tissue lead concentrations and lead toxicity.
1978|7.0|0.0|Journal of Molecular and Cellular Cardiology|8-Bromo-guanosine-3,5-monophosphate mimics the effect of acetylcholine on slow response action potential and contractile force in mammalian atrial myocardium
1979|19.0|11.0|Neuropharmacology|Aversive stimulus properties of drugs
1980|37.0|3.0|Mutation Research|Mutagenicity in urine of workers in rubber industry.
1981|0|0.0|Social Behavior and Personality|Memory for desirable versus undesirable personality characteristics
1982|8.0|2.5|The New England Journal of Medicine|Exposure to lead from the Mystic River Bridge: the dilemma of deleading.
1983|20.0|4.5|Analytical Biochemistry|Ammoniacal silver staining of proteins: Mechanism of glutaraldehyde enhancement
1985|34.0|4.5|Analytical Biochemistry|Protein blotting: detection of proteins with colloidal gold, and of glycoproteins and lectins with biotin-conjugated and enzyme probes.
1986|1.0|1.0|Statistics in Medicine|The changing face of cancer epidemiology
1987|28.0|9.5|Atmospheric Environment|Establishing standards to protect vegetationozone exposure/dose considerations
1988|4.0|2.0|European Physical Journal C|Charged particle multiplicity distributions at 200 and 900 GeV c.m. energy
1989|20.0|2.0|Neurotoxicology and Teratology|Low level lead exposure in the prenatal and early preschool periods: Intelligence prior to school entry
1990|87.0|3.0|The New England Journal of Medicine|The long-term effects of exposure to low doses of lead in childhood: an 11-year follow-up report.
1991|30.0|6.0|Child Development|Neurobehavioral Syndromes in Cocaineexposed Newborn Infants
1992|14.0|3.0|World Bank Research Observer|Private investment and macroeconomic adjustment : a survey
1993|26.0|4.5|The Journal of Allergy and Clinical Immunology|Prospective study of risk factors in natural rubber latex hypersensitivity
1994|20.0|2.0|The Journal of Allergy and Clinical Immunology|Mite allergen exposure is a risk for the incidence of specific sensitization
1995|32.0|3.0|Behavior Therapy|Cognitive behavioral versus exposure only treatment for social phobia: A meta-analysis
1996|18.0|3.0|The Journal of Allergy and Clinical Immunology|Allergy to latex in spina bifida: A multivariate study of associated factors in 100 consecutive patients
1997|36.0|4.0|Behaviour Research and Therapy|Virtual reality and tactile augmentation in the treatment of spider phobia: a case report.
1998|75.0|4.0|Archives of General Psychiatry|Trauma and posttraumatic stress disorder in the community: the 1996 Detroit Area Survey of Trauma.
1999|138.0|4.0|Clinical & Experimental Allergy|Does early exposure to cat or dog protect against later allergy development?
2000|467.0|6.0|Nature Neuroscience|Chronic systemic pesticide exposure reproduces features of Parkinson's disease
2001|124.0|8.0|Epidemiology|Confounding and effect modification in the short-term effects of ambient particles on total mortality : Results from 29 European cities within the APHEA2 project
2002|65.0|8.0|Child Development|Parental Involvement in the Development of Childrens Reading Skill: A FiveYear Longitudinal Study
2003|220.0|8.0|The Lancet|Estimates of global mortality attributable to smoking in 2000
2004|255.0|8.0|Toxicological Sciences|Pulmonary toxicity of single-wall carbon nanotubes in mice 7 and 90 days after intratracheal instillation.
2005|130.0|9.0|Environmental Health Perspectives|Urinary Concentrations of Bisphenol A and 4-Nonylphenol in a Human Reference Population
2006|124.0|9.0|Toxicology Letters|In vitro cytotoxicity assays: Comparison of LDH, neutral red, MTT and protein assay in hepatoma cell lines following exposure to cadmium chloride
2007|269.0|7.0|Molecular Psychiatry|Mechanisms of fear extinction
2008|275.0|9.0|IEEE Signal Processing Magazine|Single-Pixel Imaging via Compressive Sampling
2009|400.0|11.0|Clinical Toxicology|2008 Annual Report of the American Association of Poison Control Centers' National Poison Data System (NPDS): 26th Annual Report.
2010|240.0|9.0|Science of The Total Environment|Exposure and effects assessment of persistent organohalogen contaminants in arctic wildlife and fish.
