----  Field Name Cheminformatics: 
----  Field Level 2.0: 
----  Field Papers Number 4866:
----  All time max citation paper: PLS-regression : a basic tool of chemometrics, 2001, (1607.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1975|0|0.0|International Journal of Quantum Chemistry|Quantitative structureactivity relationships of psychotropic agents
1976|1.0|1.0|Journal of Pharmaceutical Sciences|Biotransformation of drugs: Quantitative structureactivity relationships for barbiturates, tertiary amines, and substituted imidazoles
1978|5.0|2.5|Naunyn-schmiedebergs Archives of Pharmacology|Investigations on the structure-activity relationships of verapamil.
1979|6.0|2.0|Pesticide Science|Quantitative structureactivity relationships of pyrethroid insecticides
1980|12.0|3.0|Journal of Pharmaceutical Sciences|Effects of different buffer species on partition coefficients of drugs used in quantitative structureactivity relationships
1981|27.0|3.5|Toxicology|Quantitative structure-activity relationships in fish toxicity studies Part 1: Relationship for 50 industrial pollutants
1982|1.0|0.5|Archives of Biochemistry and Biophysics|The use of crystallography, graphics, and quantitative structure-activity relationships in the analysis of the papain hydrolysis of X-phenyl hippurates
1983|2.0|0.5|Clinical and Experimental Pharmacology and Physiology|QUANTITATIVE STRUCTUREACTIVITY RELATIONSHIPS OF IMIDAZOLIDINE DERIVATIVES RELATED TO CLONIDINE AT PERIPHERAL ADRENOCEPTORS
1984|18.0|5.0|Chemosphere|Quantitative structure-activity relationships for polycyclic aromatic hydrocarbons: Correlation between molecular connectivity, physico-chemical properties, bioconcentration and toxicity in Daphnia pulex
1985|19.0|3.5|Environmental Health Perspectives|PCBs: structure-function relationships and mechanism of action.
1986|22.0|4.0|Environmental Mutagenesis|Structureactivity relationships (SARs) among mutagens and carcinogens: A review
1987|11.0|2.0|Aquatic Toxicology|Quantitative structure-activity relationships for the toxicity and bioconcentration factor of nitrobenzene derivatives towards the guppy (Poecilia reticulata)
1988|19.0|3.0|Toxicology and Applied Pharmacology|Immunosuppressive activities of polychlorinated dibenzofuran congeners: Quantitative structure-activity relationships and interactive effects
1989|14.0|4.0|Aquatic Toxicology|Quantitative structure-activity relationships of acute toxicity of commercial chemicals on fathead minnows: effect of molecular size
1990|19.0|3.0|Chemosphere|An approach to quantitative structure-activity relationships (QSARs) in earthworm toxicity studies.
1991|18.0|3.0|Biopolymers|Peptidemembrane interactions and a new principle in quantitative structureactivity relationships
1992|23.0|2.0|Environmental Toxicology and Chemistry|Application of QSARs, extrapolation and equilibrium partitioning in aquatic effects assessment. I. Narcotic industrial pollutants
1993|9.0|2.0|FEMS Microbiology Ecology|Redox and reduction potentials as parameters to predict the degradation pathway of chlorinated benzenes in anaerobic environments
1994|15.0|4.0|Sar and Qsar in Environmental Research|Predicting modes of toxic action from chemical structure: an overview.
1995|29.0|2.0|Toxicology in Vitro|Quantitative structure-activity relationships for skin permeability
1996|36.0|3.0|Journal of Chromatography A|Quantitative structure-activity relationships studies with micellar electrokinetic chromatography influence of surfactant type and mixed micelles on estimation of hydrophobicity and bioavailability
1997|48.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|The activation process of the 1B-adrenergic receptor: Potential role of protonation and hydrophobicity of a highly conserved aspartate
1998|19.0|4.0|Current Opinion in Chemical Biology|Computational methods in molecular diversity and combinatorial chemistry
1999|31.0|3.0|Free Radical Biology and Medicine|Quantitative structure-activity relationship analysis of phenolic antioxidants.
2000|48.0|3.0|Journal of Pharmacological and Toxicological Methods|Progress in predicting human ADME parameters in silico
2001|109.0|4.0|Chemometrics and Intelligent Laboratory Systems|PLS-regression : a basic tool of chemometrics
2002|56.0|5.5|Journal of Pharmacology and Experimental Therapeutics|Three-Dimensional Quantitative Structure-Activity Relationship for Inhibition of Human Ether-a-Go-Go-Related Gene Potassium Channel
2003|128.0|5.0|Qsar & Combinatorial Science|The Importance of Being Earnest: Validation is the Absolute Essential for Successful Application and Interpretation of QSPR Models
2004|50.0|5.0|Ecotoxicology and Environmental Safety|Mixture toxicity of the anti-inflammatory drugs diclofenac, ibuprofen, naproxen, and acetylsalicylic acid.
2005|76.0|6.0|Drug Discovery Today|The druggable genome: an update.
2006|74.0|5.0|Journal of Autoimmunity|Identification of 2-nonynoic acid, a cosmetic component, as a potential trigger of primary biliary cirrhosis.
2007|78.0|6.5|Environmental Pollution|Biological degradation of triclocarban and triclosan in a soil under aerobic and anaerobic conditions and comparison with environmental fate modelling
2008|251.0|6.0|Qsar & Combinatorial Science|On Some Aspects of Variable Selection for Partial Least Squares Regression Models
2009|142.0|6.0|Molecules|On Two Novel Parameters for Validation of Predictive QSAR Models
2010|113.0|7.0|European Journal of Medicinal Chemistry|Inside HDAC with HDAC inhibitors
