----  Field Name Clinical chemistry: 
----  Field Level 2.0: 
----  Field Papers Number 6753:
----  All time max citation paper: Increased iron stores correlate with worse disease outcomes in a mouse model of schistosomiasis infection., 2010, (1329.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1960|4.0|3.0|Genetics Research|Genetics of plasma transferrins in the mouse.
1963|2.0|1.5|Journal of Clinical Investigation|ROLE OF TRANSFERRIN IN IRON ABSORPTION*
1967|1.0|1.0|Comparative Biochemistry and Physiology|Electrophoresis of the serum proteins and transferrins of Alces Alces (ELK), Rangifer tarandus (Reindeer), and Ovis Dalli (Dall sheep) from North America
1968|10.0|10.0|Journal of Clinical Investigation|The nature of human serum insulin-like activity (ILA): characterization of ILA in serum and serum fractions obtained by acid-ethanol extraction and adsorption chromatography
1969|1.0|1.0|Experimental Parasitology|Chromatographic separation of a rat serum growth factor required by Trypanosoma lewisi.
1970|8.0|2.0|Comparative Biochemistry and Physiology|Blood plasma proteins of cold-adapted antarctic fishes
1971|26.0|3.0|Journal of Clinical Investigation|Genetically determined heterogeneity of the C1 esterase inhibitor in patients with hereditary angioneurotic edema
1972|14.0|3.0|Gut|Carcinoembryonic antigen (CEA).
1973|24.0|12.5|The New England Journal of Medicine|The potential pathogenic role of complement in dengue hemorrhagic shock syndrome.
1974|27.0|3.0|Journal of Experimental Medicine|STUDIES OF THE HUMAN LYMPHOCYTE RECEPTOR FOR HEAT-AGGREGATED OR ANTIGEN-COMPLEXED IMMUNOGLOBULIN
1975|2.0|2.0|Journal of Experimental Medicine|Suppression of in vitro antibody response by a serum factor (SAA) in experimentally induced amyloidosis.
1976|12.0|11.0|Journal of Experimental Medicine|Beta 2-microglobulin is selectively associated with H-2 and TL alloantigens on murine lymphoid cells.
1977|3.0|3.0|Journal of Hygiene|Bacteriostasis of Escherichia coli by milk. II. Effect of bicarbonate and transferrin on the activity of infant feeds.
1978|2.0|2.0|Journal of Supramolecular Structure|Molecular characteristics of the transferrinreceptor complex of the rabbit reticulocyte
1979|27.0|6.0|Cell|Multiple genes coding for the androgen-regulated major urinary proteins of the mouse
1980|10.0|1.5|Animal Blood Groups and Biochemical Genetics|Nature of the heterogeneity within genetic variants of bovine serum transferrin
1981|5.0|1.0|Acta Medica Scandinavica|Relative Reference Values for Clinical Chemical and Haematological Quantities in Healthy Elderly People
1982|18.0|3.0|FEBS Letters|Transferrin protein and iron uptake by cultured hepatocytes.
1983|21.0|4.5|FEBS Letters|The identification of neurotrophic factor as a transferrin
1984|13.0|1.0|Journal of Neuroscience Research|Growth requirements of immature astrocytes in serum-free hormonally defined media.
1985|20.0|3.0|Archives of Surgery|Reprioritization of Hepatic Plasma Protein Release in Trauma and Sepsis
1986|49.0|2.0|Journal of Neuroscience Research|In situ hybridization histochemistry for the analysis of gene expression in the endocrine and central nervous system tissues: A 3year experience
1987|33.0|3.5|Journal of Cell Biology|Acidification of the cytosol inhibits endocytosis from coated pits.
1988|29.0|5.0|Biosensors|Detection of immuno-complex formation via surface plasmon resonance on gold-coated diffraction gratings
1989|14.0|3.0|Developmental Biology|Developmental patterns of gene expression of secreted proteins in brain and choroid plexus.
1990|23.0|4.0|Brain Research|An autoradiographic study of the uptake and distribution of iron by the brain of the young rat
1991|18.0|2.0|Acta Paediatrica|Biochemical Characteristics and Diagnosis of the Carbohydratedeficient Glycoprotein Syndrome
1992|21.0|2.5|Journal of Neurochemistry|Uptake and Distribution of Iron and Transferrin in the Adult Rat Brain
1993|48.0|4.5|Journal of Cell Biology|Actin microfilaments play a critical role in endocytosis at the apical but not the basolateral surface of polarized epithelial cells.
