----  Field Name Absorption spectroscopy: 
----  Field Level 2.0: 
----  Field Papers Number 31339:
----  All time max citation paper: Measurement of protein using bicinchoninic acid, 1985, (10983.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1935|1.0|1.0|Journal of Chemical Physics|Electronic Structures of Molecules XIV. Linear Triatomic Molecules, Especially Carbon Dioxide
1936|5.0|0.0|Journal of Chemical Physics|Kinetics of OH Radicals as Determined by Their Absorption Spectrum I. The Electric Discharge Through Water Vapor
1937|1.0|0.5|The Lancet|NUTRITION SURVEYS : VITAMIN-A DEFICIENCY AMONG SCHOOL-CHILDREN IN LONDON AND CAMBRIDGE
1938|8.0|2.0|JAMA|VITAMIN A REQUIREMENTS AND PRACTICAL RECOMMENDATIONS FOR VITAMIN A INTAKE
1939|2.0|1.5|Journal of Chemical Physics|Line Absorption Spectra of Rare Earth Ions in Crystals
1940|13.0|1.0|JAMA|Cutaneous manifestations of vitamin A deficiency in Children.
1941|4.0|0.0|Public Health Reports|Medical Evaluation of Nutritional Status: IV. The Ocular Manifestations of Avitaminosis A, with Especial Consideration of the Detection of Early Changes by Biomicroscopy
1943|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|Luminescence spectra and vibrations in crystal lattices
1945|0|0.0|Bulletin of Mathematical Biology|A theory of photosensitivity of some lower animals
1946|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|Radiation balance of the lower stratosphere
1947|11.0|6.5|Journal of the American Oil Chemists' Society|Processin$. of Cottonseed 1. Pigment Distribution in Oils and Meals Produced by Hydraulic and Screw Press Methods 1
1948|9.0|2.0|Journal of Chemical Physics|Vibrational Frequency Assignments for Paraffin Hydrocarbons; InfraRed Absorption Spectra of the Butanes and Pentanes
1949|2.0|1.0|Journal of Applied Physics|InfraRed Absorption Spectra of Some Polymers at LiquidHelium Temperatures
1950|10.0|2.0|Journal of Chemical Physics|The Effect of the Electrostatic Polarization of the Solvent on Electronic Absorption Spectra in Solution
1951|6.0|1.0|Journal of Chemical Physics|Quantitative Infrared Intensity Measurements. I. Carbon Monoxide Pressurized with InfraredInactive Gases
1952|10.0|3.0|Journal of Chemical Physics|Emission and absorption of radiation by spectral lines with Doppler contour
1953|12.0|3.0|Journal of Chemical Physics|Vibrational Spectra of Fluorinated Aromatics. III. 1,4Difluorobenzene
1954|5.0|2.0|Journal of Chemical Physics|Vibrational Spectra and Calculated Thermodynamic Properties of Ethyl Chloride and 1,1Dichloroethane
1955|13.0|2.0|Journal of Chemical Physics|Motions of Molecules in Condensed Systems. IX. Infrared Absorption Anisotropy and Induced Molecular Motion in a Single Crystal of Benzene
1956|20.0|2.5|Journal of Chemical Physics|Hyperfine Structure in Paramagnetic Resonance Absorption Spectra
1957|18.0|3.0|Journal of Chemical Physics|Infrared Studies of Hydrogen Bonding of Methanol by the Matrix Isolation Technique
1958|5.0|2.0|Journal of Chemical Physics|VIBRATIONAL SPECTRA OF PRIMARY AND SECONDARY ALIPHATIC AMINES
1959|15.0|1.0|Journal of Molecular Biology|Ultraviolet absorption spectra of poly-L-glutamic acid
1960|17.0|2.0|Journal of Chemical Physics|Vibrational Spectra of OsF6 and PtF6
1961|13.0|2.0|Journal of Chemical Physics|HighTemperature Absorption of Carbon Dioxide at 4.40 
