----  Field Name Behavioural genetics: 
----  Field Level 2.0: 
----  Field Papers Number 7616:
----  All time max citation paper: Forming inferences about some intraclass correlation coefficients., 1996, (1430.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1959|0|0.0|The Journal of Agricultural Science|Genotype-environment interactions in the wintering of lambs.
1962|5.0|2.5|Genetics Research|The importance of genotype by environment interaction with reference to control populations
1963|0|0.0|The Journal of Agricultural Science|Genotype-environment interactions in a herd of bacon pigs
1965|0|0.0|American Journal of Orthodontics|An investigation of craniofacial asymmetry using the serial twin-study method
1966|2.0|2.0|Euphytica|Resistance in tomato to tobacco mosaic virus
1967|2.0|2.0|Biochemical Genetics|Inheritance of quantitative expression of erythrocyte glucose-6-phosphate dehydrogenase activity in the Negroa twin study
1968|3.0|1.5|Journal of Psychiatric Research|Severity/concordance and diagnostic refinement in the Maudsley-Bethlem schizophrenic twin study
1969|4.0|4.0|Genetics Research|Gene-environment interactions of the eyeless mutant in Drosophila melanogaster
1970|6.0|2.0|Euphytica|The measurement and interpretation of genotype-environment interactions.
1971|10.0|2.0|Developmental Psychobiology|Prenatal psychological stress and offspring behavior in rats and mice
1972|11.0|0.0|Psychosomatic Medicine|Factors Underlying Differences in Alcohol Preference of Inbred Strains of Mice
1973|43.0|1.0|Physiology & Behavior|Exploratory activity: genetic analysis of its modification by scopolamine and amphetamine.
1974|6.0|2.0|Clinical Genetics|The heritability of serum lipoprotein and lipid concentrations. A twin study
1975|2.0|0.0|Annals of Human Genetics|The inheritance of scholastic abilities in a sample of twins I. Ascertainment of the sample and diagnosis of zygosity
1976|15.0|3.0|Schizophrenia Bulletin|A critical review of recent adoption, twin, and family studies of schizophrenia: behavioral genetics perspectives.
1977|15.0|1.0|Psychological Bulletin|Genotype-environment interaction and correlation in the analysis of human behavior.
1978|7.0|0.0|Heredity|The power of the classical twin study
1979|23.0|2.0|Diabetologia|Diabetes: The genetic connections
1980|12.0|4.0|Physiology & Behavior|Selection for two-way avoidance deficit inhibits shock-induced fighting in the rat
1981|93.0|1.0|Behavioral and Brain Sciences|A multiple-level model of evolution and its implications for sociobiology
1982|5.0|1.5|Psychological Medicine|Genotypeenvironment interaction in antisocial behaviour
1983|88.0|4.0|Child Development|The Louisville Twin Study: developmental synchronies in behavior.
1984|46.0|4.0|Behavioral and Brain Sciences|Sensation seeking: A comparative approach to a human trait
1985|70.0|2.0|Evolution|Genotype-environment interaction and the evolution of phenotypic plasticity
1986|40.0|3.0|Behavior Genetics|Latent variable growth within behavior genetic models
1987|22.0|2.0|Pharmacology, Biochemistry and Behavior|Genetic and environmental factors in ethanol self-administration
1988|62.0|3.5|Behavioral and Brain Sciences|Developmental explanation and the ontogeny of birdsong: Nature/nurture redux
1989|54.0|3.5|Journal of Child Psychology and Psychiatry|A Twin Study of HyperactivityII. The Aetiological Role of Genes, Family Relationships and Perinatal Adversity
1990|87.0|5.0|Behavioral and Brain Sciences|Insensitivity of the analysis of variance to heredity-environment interaction.
1991|25.0|3.0|Psychiatry Research-neuroimaging|The structure of schizotypy: a pilot multitrait twin study.
1992|64.0|3.0|Child Development|Temperament, Emotion, and Cognition at Fourteen Months: The MacArthur Longitudinal Twin Study
1993|28.0|5.0|Journal of Bone and Mineral Research|Changes in axial bone density with age: A twin study
1994|38.0|3.0|American Journal of Medical Genetics|Turning point in the design of linkage studies of schizophrenia
1995|89.0|4.0|Psychological Medicine|Autism as a strongly genetic disorder: evidence from a British twin study.
1996|186.0|5.0|Nature Genetics|Dopamine D4 receptor (D4DR) exon III polymorphism associated with the human personality trait of Novelty Seeking
1997|61.0|4.0|Journal of the American Academy of Child and Adolescent Psychiatry|Attention-deficit hyperactivity disorder : A category or a continuum? Genetic analysis of a large-scale twin study
1998|118.0|6.0|Proceedings of the National Academy of Sciences of the United States of America|New susceptibility locus for rheumatoid arthritis suggested by a genome-wide linkage study
1999|96.0|8.0|Trends in Neurosciences|Identifying genes for alcohol and drug sensitivity: recent progress and future directions
2000|157.0|7.0|American Psychologist|Contemporary Research on Parenting. The Case for Nature and Nurture.
2001|127.0|11.0|Behavioural Brain Research|Controlling the false discovery rate in behavior genetics research
2002|211.0|12.0|Trends in Ecology and Evolution|Evolutionary genetics of invasive species
2003|161.0|13.0|Bioinformatics|Multifactor dimensionality reduction software for detecting genegene and geneenvironment interactions
2004|215.0|11.0|Nature Genetics|Genetic variation in DLG5 is associated with inflammatory bowel disease
2005|320.0|10.0|Biological Psychiatry|Moderation of the Effect of Adolescent-Onset Cannabis Use on Adult Psychosis by a Functional Polymorphism in the Catechol-O-Methyltransferase Gene: Longitudinal Evidence of a Gene X Environment Interaction
2006|297.0|11.0|Nature Reviews Neuroscience|Gene|[ndash]|environment interactions in psychiatry: joining forces with neuroscience
2007|312.0|11.0|Functional Ecology|Adaptive versus nonadaptive phenotypic plasticity and the potential for contemporary adaptation in new environments
2008|589.0|11.0|Nature|A variant associated with nicotine dependence, lung cancer and peripheral arterial disease
2009|331.0|11.0|Nature Genetics|Genome-wide association analysis of metabolic traits in a birth cohort from a founder population
2010|244.0|11.0|Nature Genetics|A genome-wide perspective of genetic variation in human metabolism
