----  Field Name Fiber-optic communication
----  Field Level 2.0
----  Field Papers Number 109420
----  All time max citation paper A Computational Approach to Edge Detection, 1986, (6540.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1936|0|0.0|Transactions of The American Institute of Electrical Engineers|Tensor Analysis of Multielectrode-Tube Circuits
1938|0|0.0|Transactions of The American Institute of Electrical Engineers|A Carrier Telephone System for Toll Cables
1951|5.0|5.0|Physica D: Nonlinear Phenomena|On the theory of beta-radioactivity II: A theoretical discussion of the polarization of electron beams and its observation
1953|1.0|1.0|Journal of The Electrochemical Society|Electroluminescence of Insulated Particles
1955|1.0|1.0|Journal of Geophysical Research|Doubledoppler radar investigations of aurora
1958|0|0.0|European Physical Journal A|Measurement of degree of polarization of fluorescence of pure anthracene crystalline film
1959|27.0|14.0|Physics of Fluids|Interferometric Measurement in the Shock Tube of the Dissociation Rate of Oxygen
1960|11.0|2.0|Journal of Applied Physics|Motion of 180 Domain Walls in Metal Electroded Barium Titanate Crystals as a Function of Electric Field and Sample Thickness
1961|15.0|1.5|Journal of Applied Physics|Electroluminescence at pn Junctions in Gallium Phosphide
1962|0|0.0|Proceedings of The Institute of Radio Engineers|Solid-State Devices Other than Semiconductors
1963|15.0|2.0|Journal of Molecular Biology|Effects of 5-fluorouracil, actinomycin D and mitomycin C on the induction of thymidine kinase by vaccinia-infected L-cells
1964|25.0|1.0|Journal of Geophysical Research|Ionospheric transmission of transversely propagated plane waves at micropulsation frequencies and theoretical power spectrums
1965|14.0|2.0|Journal of Geophysical Research|Simultaneous very high frequency and ultra high frequency observations of the aurora at Fraserburgh, Scotland
1966|9.0|1.0|Journal of Geophysical Research|Precipitation of 400kev electrons in the auroral zone
1967|11.0|1.0|Proceedings of the IEEE|Computer-aided network optimization the state-of-the-art
1968|18.0|1.0|Journal of Geophysical Research|Theory of hydromagnetic propagation in the ionospheric waveguide
1969|14.0|1.0|IEEE Transactions on Microwave Theory and Techniques|Design of Surface Wave Delay Lines with Interdigital Transducers
1970|12.0|1.0|Journal of Geophysical Research|F-LAYER REFLECTIONS AND ION EFFECTS IN THE PROPAGATION OF TERRESTRIAL ELF WAVES.
1971|21.0|1.0|Journal of Comparative Physiology A-neuroethology Sensory Neural and Behavioral Physiology|Decrement-free conduction of graded potentials along the axon of a monopolar neuron
1972|27.0|1.0|The Journal of General Physiology|Adaptation in Skate Photoreceptors
1973|47.0|1.0|Advances in Cancer Research|Genetic control of murine viral leukemogenesis.
1974|15.0|2.0|Journal of Applied Physics|Effects of dislocation density on the properties of liquid phase epitaxial GaAs
1975|48.0|1.0|Electronics Letters|Zero material dispersion in optical fibres
1976|57.0|2.0|Electronics Letters|Spectral losses of low-OH-content optical fibres
1977|32.0|1.0|Applied Physics Letters|1500h continuous cw operation of doubleheterostructure GaInAsP/InP lasers
1978|33.0|2.0|Applied Physics Letters|Generation of synchronized cw trains of picosecond pulses at two independently tunable wavelengths
1979|35.0|1.0|Applied Physics Letters|Laser photodeposition of metal films with microscopic features
1980|33.0|2.0|Journal of Geophysical Research|Sources and Sinks of Energetic Electrons and Protons in Saturn's Magnetosphere.
1981|17.0|1.0|Optics Letters|All-single-mode fiber-optic gyroscope
1982|37.0|2.0|IEEE Journal of Quantum Electronics|Optical fiber sensor technology
1983|35.0|2.0|Journal of Applied Physics|Selfdeveloping UV photoresist using excimer laser exposure
