----  Field Name Graph theory
----  Field Level 2.0
----  Field Papers Number 83193
----  All time max citation paper Collective dynamics of 'small-world' networks, 1998, (10030.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1950|0|0.0|Bulletin of the American Mathematical Society|Self-dual configurations and regular graphs
1951|0|0.0|Digestive Diseases and Sciences|The Determinants of the food Intake
1952|1.0|1.0|Journal of Chemical Physics|Statistical Theory of Networks of NonGaussian Flexible Chains
1953|4.0|4.0|Journal of Chemical Physics|On the Theory of the Virial Development of the Equation of State of Monoatomic Gases
1954|4.0|4.0|Journal of Chemical Physics|The Box Model and Electron Densities in Conjugated Systems
1955|3.0|3.0|Transactions of the American Mathematical Society|The number of linear, directed, rooted, and connected graphs
1959|3.0|3.0|Management Science|Graph Theoretic Methods in the Management Sciences
1960|3.0|2.5|Colloid and Polymer Science|The Isotropy of Gaussian Molecular Networks and the Stress-Birefringence Relations for Rubberlike Materials Cross-Linked in Stressed States
1961|3.0|1.0|Proceedings of The Institute of Radio Engineers|Time-Varying Networks, I
1962|2.0|2.0|Journal of Mathematical Analysis and Applications|The probabilistic method for problems of radiative transfer XIII. Diffusion matrix
1963|9.0|0.5|Pacific Journal of Mathematics|Strongly regular graphs, partial geometries and partially balanced designs.
1964|15.0|1.0|Journal of Chemical Physics|Molecular Distributions at Equilibrium. I. Theory of Equilibria in Scrambling Reactions and Interpretation of NMR Spectra
1965|10.0|4.5|Journal of Geophysical Research|The infrared limb darkening of Venus
1966|4.0|2.0|The Journal of General Physiology|Osmometrically Determined Characteristics of the Cell Membrane of Squid and Lobster Giant Axons
1967|14.0|3.5|JAMA|Inherited Disorder of Purine Metabolism: Correlation Between Central Nervous System Dysfunction and Biochemical Defects
1968|8.0|1.0|Linear Algebra and its Applications|Strongly regular graphs with (1,1,0) adjacency matrix having eigenvalue 3
1969|26.0|1.0|Operations Research|An Appraisal of Some Shortest-Path Algorithms
1970|24.0|2.5|Sigplan Notices|Control flow analysis
1971|52.0|1.5|Systems Research and Behavioral Science|Modification of Memory Storage Processes.
1972|15.0|2.0|Transactions of the American Mathematical Society|Ultrafilters and independent sets
1973|35.0|3.0|Science|Hyperactivity and Brain Catecholamines in Lead-Exposed Developing Rats
1974|24.0|2.0|Journal of the ACM|Characterizations of Reducible Flow Graphs
1975|23.0|2.0|Acta Informatica|Deriving graphs from graphs by applying a production
1976|48.0|3.0|Communications of The ACM|The denotational semantics of programming languages
1977|33.0|2.0|Pharmacology, Biochemistry and Behavior|Evidence for interactions between central noradrenergic neurons and adrenal hormones in learning and memory
1978|24.0|2.0|Journal of Pharmacokinetics and Biopharmaceutics|Statistical moments in pharmacokinetics.
1979|67.0|2.0|Neuroscience|Brain modeling by tensor network theory and computer simulation. The cerebellum: Distributed processor for predictive coordination
1980|36.0|2.0|Journal of Chemical Physics|Interpretation of the unusual behavior of H2O and D2O at low temperatures: Tests of a percolation model
1981|151.0|2.5|Journal of Magnetic Resonance|Investigation of complex networks of spin-spin coupling by two-dimensional NMR
1982|50.0|4.0|Communications of The ACM|Plane-sweep algorithms for intersecting geometric figures
1983|61.0|2.0|ACM Transactions on Programming Languages and Systems|A Distributed Algorithm for Minimum-Weight Spanning Trees
1984|112.0|3.0|Journal of the ACM|On compiling queries in recursive first-order databases
1985|55.0|3.0|ACM Transactions on Graphics|Primitives for the manipulation of general subdivisions and the computation of Voronoi
1986|87.0|3.0|IEEE Transactions on Computers|Graph-Based Algorithms for Boolean Function Manipulation
1987|105.0|4.0|Management Science|An introduction to structured modeling
1988|96.0|2.0|Archives of General Psychiatry|Central D2-Dopamine Receptor Occupancy in Schizophrenic Patients Treated With Antipsychotic Drugs
1989|80.0|3.0|IEEE Transactions on Computers|Optimum broadcasting and personalized communication in hypercubes
1990|84.0|3.0|SIAM Journal on Matrix Analysis and Applications|Partitioning sparse matrices with eigenvectors of graphs
1991|104.0|2.0|IEEE Transactions on Parallel and Distributed Systems|A loop transformation theory and an algorithm to maximize parallelism
1992|156.0|3.0|ACM Computing Surveys|Symbolic Boolean manipulation with ordered binary-decision diagrams
1993|122.0|3.0|IEEE Transactions on Computers|Distortion invariant object recognition in the dynamic link architecture
1994|96.0|3.0|IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems|Symbolic model checking for sequential circuit verification
1995|180.0|2.0|Immunology Today|The production of cytokines by polymorphonuclear neutrophils
1996|72.0|2.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|A graduated assignment algorithm for graph matching
1997|98.0|2.0|Artificial Intelligence|Fast planning through planning graph analysis
1998|406.0|3.0|Nature|Collective dynamics of 'small-world' networks
1999|193.0|3.0|Cell|Diverse signaling pathways activated by growth factor receptors induce broadly overlapping, rather than independent, sets of genes.
2000|504.0|3.0|Nature|The large-scale organization of metabolic networks
2001|572.0|4.0|very large data bases|A survey of approaches to automatic schema matching
2002|547.0|4.0|The Lancet|Use of proteomic patterns in serum to identify ovarian cancer
2003|534.0|4.0|IEEE Transactions on Automatic Control|Coordination of groups of mobile autonomous agents using nearest neighbor rules
2004|740.0|4.0|IEEE Transactions on Automatic Control|Consensus problems in networks of agents with switching topology and time-delays
2005|503.0|4.0|IEEE Transactions on Pattern Analysis and Machine Intelligence|Face recognition using Laplacianfaces
2006|3129.0|4.0|Siam Review|The Structure and Function of Complex Networks
2007|904.0|3.0|Proceedings of the IEEE|Consensus and Cooperation in Networked Multi-Agent Systems
2008|852.0|3.0|Nature Biotechnology|MaxQuant enables high peptide identification rates, individualized p.p.b.-range mass accuracies and proteome-wide protein quantification
2009|1707.0|3.0|Bird Study|Program MARK: survival estimation from populations of marked animals
2010|1317.0|4.0|PLOS ONE|Statistical Tests for Associations between Two Directed Acyclic Graphs
