----  Field Name Political philosophy: 
----  Field Level 2.0: 
----  Field Papers Number 5840:
----  All time max citation paper: Why do people use information technology?: a critical review of the technology acceptance model, 2003, (942.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1964|3.0|3.0|Nature|Frequency of Drumsticks in Normal Women and in Patients with Chromosomal Abnormalities
1976|3.0|3.0|Journal of Public Economics|Social contract theory and ordinal distributive equity
1978|22.0|22.0|The Journal of General Physiology|Potassium channels as multi-ion single-file pores.
1979|2.0|2.0|Theory and Decision|A Game Theoretic Account of Social Justice
1980|1.0|0.5|Public Choice|Optimal jurisdictions and the economic theory of the state: Or, anarchy and one-world government are only corner solutions
1981|5.0|5.0|Physiology & Behavior|Sex differences in adrenocortical response to controlled agonistic encounters in rhesus monkeys
1982|0|0.0|Human Studies|Practical reasoning in depression: a practice
1983|5.0|0.0|Annals of Tourism Research|Tourism politics and political science. A case of not so benign neglect.
1984|5.0|5.0||Inventory Fluctuations in the United States since 1929
1985|2.0|2.0|Theory and Decision|The logical reconstruction of pure exchange economics: Another alternative
1986|9.0|0.5|Social Science & Medicine|Duties, fears and physicians
1987|0|0.0|Theory and Decision|Interpreting inequality measures in a Harsanyi framework
1988|5.0|2.0|Social Science & Medicine|Communities, self-causation and the natural lottery
1989|8.0|1.5|Ecological Economics|Intergenerational equity and environmental decisions: A model using Rawls' veil of ignorance
1990|20.0|1.0|Constitutional Political Economy|Evolution and utilitarianism: Social contract III
1991|11.0|1.0|Theoretical Medicine and Bioethics|Casuistry as methodology in clinical ethics.
1992|97.0|1.0|Cognition|Domain-specific reasoning: Social contracts, cheating, and perspective change
1993|19.0|2.0|Science of Computer Programming|Authentication and delegation with smart-cards
1994|7.0|1.0|Ethnic and Racial Studies|The 'Irrelevant' State, Ethnicity and the Quest for Nationhood in Africa
1995|41.0|2.0|Psychonomic Bulletin & Review|Negative priming from ignored distractors in visual selection: A review
1996|32.0|2.0|World Development|How does civil society thicken? the political construction of social capital in rural Mexico
1997|52.0|2.0|intelligent agents|A Formal Specification of dMARS
1998|62.0|2.0|Trends in Neurosciences|Agrin orchestrates synaptic differentiation at the vertebrate neuromuscular junction
1999|89.0|2.0|international conference on logic programming|Practical Reasoning for Expressive Description Logics
2000|133.0|2.0|World Bank Research Observer|Social Capital: Implications for Development Theory, Research, and Policy
2001|90.0|2.0|Learning & Memory|Searching for the memory trace in a mini-brain, the honeybee.
2002|66.0|3.0|American Ethnologist|Spatializing States: Toward an Ethnography of Neoliberal Governmentality
2003|223.0|3.0|Information & Management|Why do people use information technology?: a critical review of the technology acceptance model
2004|159.0|3.0|Bt Technology Journal|ConceptNet  A Practical Commonsense Reasoning Tool-Kit
2005|143.0|3.0|American Sociological Review|For Public Sociology
2006|93.0|4.0|Conservation Biology|Globalization of the Amazon Soy and Beef Industries: Opportunities for Conservation
2007|218.0|3.0|Climatic Change|A summary of the PRUDENCE model projections of changes in European climate by the end of this century
2008|107.0|3.0|Journal of Risk and Uncertainty|Discounting Climate Change
2009|138.0|2.5|Psychological Inquiry|Evidence for Altruism: Toward a Pluralism of Prosocial Motives
2010|81.0|3.0|BMC Health Services Research|Assessing the context of health care utilization in Ecuador: A spatial and multilevel analysis
