----  Field Name Lithography: 
----  Field Level 2.0: 
----  Field Papers Number 8793:
----  All time max citation paper: Realism, Deweyan Pragmatism, and Educational Research., 1994, (695.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1951|2.0|2.0|Journal of the American Ceramic Society|Study of Particle Size of the Opacifying Phase in Titania Enamels: I, Change of Particle Size with Change of Concentration of Dissolved TiO2
1959|1.0|1.0|Proceedings of The Iee Part B: Electronic and Communication Engineering|The state of etched semiconductor surfaces as revealed by electron diffraction
1961|17.0|9.5|Journal of Applied Physics|DISLOCATION CONTRIBUTIONS TO THE MODULUS AND DAMPING IN COPPER AT MEGACYCLE FREQUENCIES
1962|18.0|17.5|Journal of Applied Physics|CHEMICAL ETCHING OF CHARGED-PARTICLE TRACKS IN SOLIDS
1965|1.0|1.0|Journal of Applied Physics|Observations of Dislocations in Copper using Borrmann Transmission Topographs
1968|2.0|1.0|Surface Science|On the slope of etch pits
1969|0|0.0|Physical Review|GAMMA-IRRADIATION EFFECTS IN SINGLE-CRYSTALLINE BARIUM TITANATE.
1970|2.0|1.5|Journal of Materials Science|STRUCTURE AND PROPERTIES OF TANTALUM CARBIDE CRYSTALS.
1971|2.0|1.0|Nature|Carbon chemistry of the lunar surface
1972|0|0.0|Radiation Effects and Defects in Solids|INFLUENCE OF THE INCIDENCE ANGLE ON IRON AND COPPER SURFACE MICROTOPOGRAPHY INDUCED BY ION BOMBARDMENT.
1973|5.0|1.0|Geochimica et Cosmochimica Acta|The nature of dark-etching rims in meteoritic taenite.
1974|10.0|0.0|IEEE Journal of Solid-state Circuits|VMOS: high speed TTL compatible MOS logic
1975|6.0|5.0|IEEE Transactions on Sonics and Ultrasonics|The Influence of Stored Energy at Step Discontinuities on the Behavior of Surface-Wave Gratings
1976|9.0|3.0|Journal of Applied Physics|GaAs double heterostructure lasers fabricated by wet chemical etching
1977|18.0|1.0|Earth and Planetary Science Letters|Gas-rich minerals in the Allende meteorite - Attempted chemical characterization
1978|9.0|1.0|design automation conference|A Topologically Based Non-Minimum Distance Routing Algorithm
1979|7.0|1.5|international conference on computer graphics and interactive techniques|Transparency for computer synthesized images
1980|24.0|1.0|Journal of Applied Physics|Diffusion enhancement due to low-energy ion bombardment during sputter etching and deposition
1981|11.0|1.0|IEEE Transactions on Biomedical Engineering|A Practical 24 Channel Microelectrode for Neural Recording in Vivo
1982|8.0|1.0|Electronics Letters|Short-cavity GaAlAs laser by wet chemical etching
1983|1.0|0.5|Microelectronic Engineering|Advances in the design of organic resist materials
1984|11.0|1.5|Nuclear Tracks and Radiation Measurements|The relationship between fission track length and track density in apatite
1985|16.0|2.0|Applied Physics Letters|High quality molecular beam epitaxial growth on patterned GaAs substrates
1986|49.0|2.0|Applied Physics Letters|Optical spectroscopy of ultrasmall structures etched from quantum wells
1987|18.0|2.0|Journal of Applied Physics|Surface characterization of InP using photoluminescence
1988|21.0|3.0|Applied Physics Letters|Micropatterning of high Tc films with an excimer laser
1989|23.0|1.0|Applied Physics Letters|Lasing Characteristics of GaAs Microresonators
1990|21.0|1.0|IEEE Transactions on Antennas and Propagation|Monolithic millimeter-wave two-dimensional horn imaging arrays
1991|65.0|1.5|IEEE Journal of Quantum Electronics|Vertical-cavity surface-emitting lasers: Design, growth, fabrication, characterization
1992|31.0|3.0|Applied Physics Letters|Microstructural investigations of light-emitting porous Si layers
1993|29.0|2.0|Thin Solid Films|Applications of spectroscopic ellipsometry to microelectronics
1994|115.0|2.0|Educational Researcher|Realism, Deweyan Pragmatism, and Educational Research.
1995|81.0|2.0|IEEE Photonics Technology Letters|GaAs MQW modulators integrated with silicon CMOS
1996|18.0|3.0|Journal of Applied Physics|Preparation and Quantitative Magnetic Studies of Single-Domain Nickel Cylinders
1997|89.0|2.0|Proceedings of the IEEE|CMOS scaling into the nanometer regime
1998|74.0|2.0|IEEE Microwave and Guided Wave Letters|Novel 2-D photonic bandgap structure for microstrip lines
1999|127.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|A Microfabricated Device for Sizing and Sorting DNA Molecules
2000|58.0|3.0|Journal of Lightwave Technology|Design and fabrication of silicon photonic crystal optical waveguides
2001|84.0|3.0|IEEE Transactions on Microwave Theory and Techniques|A design of the low-pass filter using the novel microstrip defected ground structure
2002|92.0|3.0|Journal of Lightwave Technology|Polymer micro-ring filters and modulators
2003|117.0|3.0|Developmental Psychology|Longitudinal relations between children's exposure to TV violence and their aggressive and violent behavior in young adulthood: 1977-1992
2004|268.0|3.0|Nature|Vacuum Rabi Splitting with a Single Quantum Dot in a Photonic Crystal Nanocavity
2005|152.0|3.0|Applied Physics Letters|Annealing effects on the loss and birefringence of silicon oxynitride rectangular optical waveguides
2006|262.0|4.0|Biomaterials|Surface engineering approaches to micropattern surfaces for cell-based assays
2007|158.0|3.0|Nature Photonics|Operation of a free-electron laser from the extreme ultraviolet to the water window
2008|130.0|2.0|Advanced Materials|HighSpeed RolltoRoll Nanoimprint Lithography on Flexible Plastic Substrates
2009|287.0|2.0|Science|Macroscopic 10-TerabitperSquare-Inch Arrays from Block Copolymers with Lateral Order
2010|142.0|3.0|Review of Sociology|Causal Mechanisms in the Social Sciences
