----  Field Name Algebraic geometry: 
----  Field Level 2.0: 
----  Field Papers Number 18773:
----  All time max citation paper: Quantum field theory and the Jones polynomial, 1989, (1410.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1930|0|0.0||The citrus rust mite and its control
1934|0|0.0||Thrips Resistance in the Onion.
1937|0|0.0|Botanical Review|Wild species-hybrids in the phanerogams. II
1938|1.0|0.5|Journal of Food Science|VITAMIN VALUES OF GARDENTYPE PEAS PRESERVED BY FROZENPACK METHOD. I. ASCORBIC ACID (VITAMIN C)
1940|4.0|1.0|American Journal of Potato Research|Potato varieties recently distributed to growers in the United States.
1941|0|0.0|American Journal of Botany|The species concept in Fusarium with reference to section Martiella.
1945|1.0|1.0|Journal of Food Science|THE B VITAMIN CONTENT OF RAW AND COOKED SWEET POTATOES
1946|1.0|0.5|Annals of Applied Biology|A mosaic disease of cowpea (Vigna sinensis Endl.)
1947|3.0|1.5|Transactions of the American Mathematical Society|The concept of a simple point of an abstract algebraic variety
1948|7.0|7.0|Annals of Applied Biology|Experiments on the Spread of Potato Virus X Between Plants in Contact
1949|2.0|1.0|Annals of Applied Biology|OBSERVATIONS ON APPLE CANKER III. THE ANATOMY OF THE STEM CANKER
1950|6.0|1.0|Microbiology|The Mechanical Transmission and some Properties of Potato Paracrinkle Virus
1951|1.0|0.5|Transactions of The British Mycological Society|Some agaricaceae of Trinidad and Venezuela. Leucosporae: Part 1
1952|2.0|2.0|Brittonia|Dynamics of leaf variation in the sugar Maples.
1953|0|0.0|Mathematical Proceedings of the Cambridge Philosophical Society|Some results concerning the local analytic branches of an algebraic variety
1955|6.0|3.0|Annals of Applied Biology|SOME PROPERTIES OF FOUR VIRUSES ISOLATED FROM CARNATION PLANTS
1957|5.0|5.0|Annals of Applied Biology|THE USE OF TISSUE CULTURES TO PRODUCE VIRUSFREE CLONES FROM INFECTED POTATO VARIETIES
1959|6.0|3.5|Transactions of The British Mycological Society|Fusarium diseases of peas.
1960|3.0|1.0|American Journal of Potato Research|Sprouting, plant growth, and tuber production as affected by chemical treatment of white potato seed pieces. 2. Effect of temperature and time of treatment with gibberellic acid.
1961|2.0|1.0|Publications Mathmatiques de l'IHS|The Topology of Normal Singularities of an Algebraic Surface and a Criterion for Simplicity
1962|5.0|1.0|American Heart Journal|Compromise in vectorcardiography II. Alterations of coefficients as a means of adapting one lead system to another : Subjective and mathematical comparison of four systems of VCG
1963|0|0.0|The Journal of Agricultural Science|The control of bacterial blight in rain-grown cotton. I. Breeding for resistance in African Upland varieties.
