----  Field Name Ecotoxicology: 
----  Field Level 2.0: 
----  Field Papers Number 3390:
----  All time max citation paper: Occurrence, fate and effects of pharmaceutical substances in the environment--a review., 1998, (1524.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1949|0|0.0|Journal of The American Pharmaceutical Association|The acute and chronic toxicity of 9aminoacridinepenicillin
1960|2.0|2.0|Toxicology and Applied Pharmacology|Chronic toxicity studies of -carotene
1962|3.0|3.0|Toxicology and Applied Pharmacology|The chronic toxicity of atropine administered intramuscularly to rabbits
1963|1.0|0.5|Toxicology and Applied Pharmacology|Chronic toxicity of Yellow AB (1-phenylazo-2-naphthylamine) and Yellow OB (1-o-tolylazo-2-naphthylamine)
1965|1.0|1.0|Food and Cosmetics Toxicology|Chronic toxicity of essential oils and certain other products of natural origin
1966|1.0|1.0|Toxicology and Applied Pharmacology|Acute and chronic toxicity of pimaricin
1967|2.0|1.5|Toxicology and Applied Pharmacology|Chronic toxicity of diphenylamine to albino rats
1969|0|0.0|Toxicology and Applied Pharmacology|Chronic toxicity of dicyclopentadienyliron (ferrocene) in dogs
1970|3.0|2.0|Toxicology and Applied Pharmacology|Chronic toxicity of azathioprine and the effect of this immunosuppressant on liver tumor induction by the carcinogen N-hydroxy-N-2-fluorenylacetamide
1971|2.0|2.0|Toxicology and Applied Pharmacology|Chronic toxicity of 2,4-dichlorophenoxyacetic acid in rats and dogs
1972|2.0|2.0|Toxicology and Applied Pharmacology|Chronic toxicity of adriamycin: A new antineoplastic antibiotic
1973|6.0|0.0|Water Research|Chronic Toxicity of a Copper, Cadmium and Zinc Mixture to the Fathead Minnow ( Pimephales Promelas Rafinesque)
1975|25.0|2.0|Epilepsia|Chronic Antiepileptic Toxicity: A Review
1976|21.0|10.5|Water Research|Acute and chronic toxicity of lead to rainbow trout salmo gairdneri, in hard and soft water
1977|2.0|1.5|Toxicology and Applied Pharmacology|Chronic toxicity of 2,5,4-trichlorobiphenyl in young rhesus monkeys: II. Histopathology
1978|11.0|4.0|Water Research|Chronic toxicity of water-borne and dietary lead to rainbow trout ( Salmo Gairdneri ) in lake Ontario water
1979|11.0|2.5|Toxicology and Applied Pharmacology|Acute, subchronic, and chronic toxicity of chlordecone
1980|26.0|5.0|Nature|Hypolipidaemic hepatic peroxisome proliferators form a novel class of chemical carcinogens
1981|39.0|5.0|Epilepsia|Monotherapy or Poly therapy for Epilepsy?
1982|10.0|3.0|Acta Medica Scandinavica|Studies on Methanol Poisoning
1983|17.0|2.0|Archives of Dermatology|Long-term risks of psoralen and UV-A therapy for psoriasis.
1984|21.0|2.0|Aquatic Toxicology|The growth response in fish chronic and early life stage toxicity tests: A critical review
1985|13.0|4.0|Toxicological Sciences|The toxicity of dimethylamine in F-344 rats and B6C3F1 mice following a 1-year inhalation exposure
1986|18.0|3.0|Gynecologic Oncology|Advanced epithelial ovarian cancer: Toxicity of whole abdominal irradiation after operation, combination chemotherapy, and reoperation
1987|19.0|4.0|Environmental Toxicology and Chemistry|Endpoints for responses of fish to chronic toxic exposures
1988|22.0|2.0|Aquatic Toxicology|Toxicokinetics of organic xenobiotics in the amphipod, Pontoporeia hoyi: role of physiological and environmental variables
1989|32.0|4.0|Toxicology and Applied Pharmacology|The relationship between cellular ion deregulation and acute and chronic toxicity
1990|14.0|2.0|Water Research|Cyanobacteria (blue-green algae) in Wisconsin waters: acute and chronic toxicity.
1991|16.0|2.0|Journal of Toxicology and Environmental Health|Development and utilization of physiologically based pharmacokinetic models for toxicological applications
1992|17.0|2.0|Environmental Toxicology and Chemistry|Population, community and ecosystemlevel responses of aquatic mesocosms to pulsed doses of a pyrethroid insecticide
1993|63.0|3.0|Critical Reviews in Toxicology|Stress proteins in aquatic organisms: an environmental perspective.
1994|47.0|5.0|Science of The Total Environment|Global contamination by persistent organochlorines and their ecotoxicological impact on marine mammals
1995|30.0|4.0|Environmental Toxicology and Chemistry|A comparison of standard acute toxicity tests with rapidscreening toxicity tests
1996|48.0|4.0|Environmental Toxicology and Chemistry|Rapid assessment of induced cytochrome P4501 a protein and catalytic activity in fish hepatoma cells grown in multiwell plates: Response to TCDD, TCDF, and two planar PCBS
1997|33.0|4.0|Survey of Ophthalmology|Prostaglandin-induced iridial pigmentation in primates
1998|125.0|4.0|Chemosphere|Occurrence, fate and effects of pharmaceutical substances in the environment--a review.
1999|30.0|5.0|Environmental Toxicology and Chemistry|Bioaccumulation and toxicity of silver compounds: A review
2000|43.0|5.0|Science of The Total Environment|A review of organotin regulatory strategies, pending actions, related costs and benefits
2001|60.0|6.0|Blood|Chronic myeloid leukemia and interferon-alpha: a study of completecytogenetic responders.
2002|88.0|8.0|Journal of Hepatology|Leptin is essential for the hepatic fibrogenic response to chronic liver injury
2003|82.0|7.0|Journal of the National Cancer Institute|Limited-Field Radiation Therapy in the Management of Early-Stage Breast Cancer
2004|73.0|8.0|Environmental Health Perspectives|Long-term exposure to environmental concentrations of the pharmaceutical ethynylestradiol causes reproductive failure in fish
2005|204.0|9.0|Ecotoxicology and Environmental Safety|Salt tolerance and salinity effects on plants: a review
2006|446.0|9.0|Aquatic Toxicology|ECOTOXICOLOGY OF HUMAN PHARMACEUTICALS
2007|328.0|10.0|Environmental Pollution|Occurrence, behavior and effects of nanoparticles in the environment
2008|286.0|9.0|Biomaterials|Particle size-dependent organ distribution of gold nanoparticles after intravenous administration
2009|879.0|10.0|PLOS ONE|Acute Human Self-Poisoning with Imidacloprid Compound: A Neonicotinoid Insecticide
2010|721.0|9.0|Nanoscale Research Letters|Biocompatibility of Graphene Oxide
