----  Field Name Water treatment
----  Field Level 2.0
----  Field Papers Number 75701
----  All time max citation paper A New Approach to Linear Filtering and Prediction Problems, 1960, (4399.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1931|0|0.0|Journal of Hygiene|Further Experience of the Bismuth Sulphite Media in the Isolation of Bacillus typhosus and B. paratyphosus B from Faeces, Sewage and Water.
1932|0|0.0|Journal of Hygiene|The Classification of the Colon-Aerogenes Group of Bacteria in Relation to their Habitat and its Application to the Sanitary Examination of Water Supplies in the Tropics and in Temperate Climates: A Comparative Study of 2500 Cultures.
1934|0|0.0|Journal of Dairy Research|87. Factors Affecting the Solubility of Milk Powders. III. Some Physico-chemical Properties of Concentrated Solutions of Milk Solids
1937|0|0.0||Detection and measurement of stream pollution
1938|4.0|4.0|JAMA|POLIOMYELITIS VIRUS IN HUMAN STOOLS
1940|2.0|1.0|Journal of Dairy Science|The Coagulation Temperature of Milk as Affected by pH, Salts, Evaporation and Previous Heat Treatment
1946|4.0|2.0|Journal of Dairy Research|342. A note on the density of full-cream milk solids
1949|0|0.0|Plant and Soil|Water relations of oats with special attention to the influence of periods of drought
1950|4.0|1.0|Journal of Dairy Science|Properties of the Colostrum of the Dairy Cow. V. Yield, Specific Gravity and Concentrations of Total Solids and its Various Components of Colostrum and Early Milk1
1951|0|0.0|Journal of Applied Microbiology|THE CLASSIFICATION OF COLIAEROGENES BACTERIA ISOLATED FROM FARM WATER SUPPLIES
1952|1.0|1.0|Annals of Applied Biology|THE ECOLOGY OF ANISOPUS FENESTRALIS SCOP. (DIPTERA) IN SEWAGE BACTERIA BEDS
1954|7.0|2.0|Journal of Dairy Research|537. The composition of sow's milk during the course of lactation
1955|1.0|0.5|The Journal of Agricultural Science|Studies on milk production of Large White pigs.
1956|1.0|0.0|Public Health Reports|Survival of enteric organisms in sea water.
1957|1.0|0.5|Journal of Dairy Research|660. Properties and composition of colostrum from Egyptian buffaloes and cows
1959|4.0|2.0|Journal of Dairy Science|Inhibition of Certain Types of Bacterial Spoilage in Creamed Cottage Cheese by the Use of a Creaming Mixture Prepared with Streptococcus citrovorus1
1960|9.0|2.0|Journal of Dairy Science|Chemical Composition of Milk
1961|0|0.0||Behavioural Effects of Temperature on Insects
1962|7.0|0.5|Physiologia Plantarum|The Effect of Water Stress on the Rates of Photosynthesis and Respiration in Tomato Plants and Loblolly Pine Seedlings
1963|6.0|2.0|Journal of Dairy Science|Effect of Unequal Milking Intervals on Lactation Milk, Milk Fat, and Total Solids Production of Cows
1964|2.0|2.0|The Journal of Agricultural Science|A study of the composition of Clun Forest ewe's milk
1965|5.0|1.0|Physiologia Plantarum|Kinetinlike Activity in Root Exudate of Waterstressed Sunflower Plants
1966|12.0|3.0|JAMA|Prevalence of osteoporosis in high- and low-fluoride areas in North Dakota.
1967|5.0|2.0|Water Research|Direct-isolation studies on the aerobic and facultative anaerobic bacterial flora of anaerobic digesters receiving raw sewage sludge
1968|12.0|3.0|Journal of Geophysical Research|Oxygen isotope behavior in the SulfateWater System
1969|23.0|2.0|Journal of Geophysical Research|Intensity correlations and substorm electron drift effects in the outer radiation belt measured with the OGO 3 and ATS 1 satellites.
1970|18.0|2.0|Journal of Experimental Medicine|THE TOXOPLASMA GONDII OOCYST FROM CAT FECES
1971|16.0|1.0|Journal of Geophysical Research|Equatorial proton and electron angular distributions in the loss cone and at large angles
1972|24.0|2.0|Journal of Geophysical Research|Spacecraft charging at synchronous orbit
1973|18.0|3.0|Planta|Stomatal responses to changes in temperature at increasing water stress
1974|22.0|1.0|New Phytologist|EFFECT OF WATER STRESS UPON ENDOGENOUS ETHYLENE LEVELS IN VICIA FABA
1975|21.0|2.0|Bulletin of Environmental Contamination and Toxicology|Induction of aryl hydrocarbon (benzo[a]pyrene) hydroxylase in fish by petroleum
1976|13.0|2.0|Archives of Microbiology|Anaerobic degradation of benzoate to methane by a microbial consortium
1977|28.0|2.0|Annals of the New York Academy of Sciences|IN VITRO METABOLISM OF XENOBIOTICS IN SOME MARINE ANIMALS*
1978|80.0|2.0|Pharmacology, Biochemistry and Behavior|Dose-dependent reductions by naloxone of analgesia induced by cold-water stress
1979|33.0|2.0|Physiology & Behavior|Analgesia induced by cold-water stress: Attenuation following hypophysectomy
1980|70.0|1.0|The Lancet|Legionnaires' disease in a transplant unit: isolation of the causative agent from shower baths.
1981|39.0|2.0|Water Resources Research|Canopy temperature as a crop water stress indicator
1982|38.0|1.0|The Lancet|WATER SUPPLY ALUMINIUM CONCENTRATION, DIALYSIS DEMENTIA, AND EFFECT OF REVERSE-OSMOSIS WATER TREATMENT
1983|27.0|2.0|The Lancet|LEGIONELLACEAE IN THE HOSPITAL WATER-SUPPLY: Epidemiological Link with Disease and Evaluation of a Method for Control of Nosocomial Legionnaires' Disease and Pittsburgh Pneumonia
1984|32.0|2.0|Planta|Transpiration-induced changes in the photosynthetic capacity of leaves
1985|37.0|2.0|Water Resources Research|A Groundwater Mass Transport and Equilibrium Chemistry Model for Multicomponent Systems
1986|27.0|2.0|Water Resources Research|Transport of dissolved hydrocarbons influenced by oxygenlimited biodegradation: 1. Theoretical development
1987|46.0|2.0|Water Resources Research|A parametric model for constitutive properties governing multiphase flow in porous media
1988|45.0|2.0|Journal of Catalysis|Kinetics of photocatalytic oxidation of organic solutes over titanium dioxide
1989|55.0|2.0|Water Resources Research|Modeling the transport of volatile organics in variably saturated media
1990|206.0|2.0|The Plant Cell|Gene expression in response to abscisic acid and osmotic stress.
1991|44.0|2.0|Environmental Toxicology and Chemistry|Acidvolatile sulfide as a factor mediating cadmium and nickel bioavailability in contaminated sediments
1992|32.0|2.0|Plant Molecular Biology|The expression of a rab-related gene, rab18, is induced by abscisic acid during the cold acclimation process of Arabidopsis thaliana (L.) Heynh.
1993|67.0|3.0|Aquatic Toxicology|Detergent components in sewage effluent are weakly oestrogenic to fish: An in vitro study using rainbow trout ( Oncorhynchus mykiss ) hepatocytes
1994|152.0|3.0|The New England Journal of Medicine|A massive outbreak in Milwaukee of cryptosporidium infection transmitted through the public water supply.
1995|102.0|3.0|The Plant Cell|Adaptations to Environmental Stresses.
1996|175.0|3.0|Environmental Toxicology and Chemistry|Inhibition of testicular growth in rainbow trout (Oncorhynchus mykiss) exposed to estrogenic alkylphenolic chemicals
1997|229.0|3.0|The Lancet|Global mortality disability and the contribution of risk factors: Global Burden of Disease Study.
1998|129.0|4.0|Microbial Ecology|Microbial Evolution, Diversity, and Ecology: A Decade of Ribosomal RNA Analysis of Uncultivated Microorganisms
1999|140.0|5.0|Applied and Environmental Microbiology|Combination of Fluorescent In Situ Hybridization and Microautoradiographya New Tool for Structure-Function Analyses in Microbial Ecology
2000|282.0|5.0|The Plant Cell|Differential Gene Expression in Response to Mechanical Wounding and Insect Feeding in Arabidopsis
2001|135.0|5.0|Journal of Power Sources|Two-phase flow and transport in the air cathode of proton exchange membrane fuel cells
2002|290.0|6.0|Plant Cell and Environment|COMPARATIVE PHYSIOLOGY OF SALT AND WATER STRESS
2003|193.0|7.0|Journal of Hazardous Materials|Low-cost adsorbents for heavy metals uptake from contaminated water: a review
2004|387.0|8.0|Mayo Clinic Proceedings|Effect of an intensive glucose management protocol on the mortality of critically ill adult patients.
2005|806.0|8.0||A preliminary study
2006|446.0|8.0|Aquatic Toxicology|ECOTOXICOLOGY OF HUMAN PHARMACEUTICALS
2007|477.0|8.0|Critical Reviews in Plant Sciences|Drought and Salt Tolerance in Plants
2008|690.0|8.0|Nature|Science and technology for water purification in the coming decades
2009|631.0|9.0|Journal of Environmental Management|Application of low-cost adsorbents for dye removal  A review
2010|1341.0|9.0|PLOS ONE|Field Assessment of a Novel Household-Based Water Filtration Device: A Randomised, Placebo-Controlled Trial in the Democratic Republic of Congo
