----  Field Name Solar physics: 
----  Field Level 2.0: 
----  Field Papers Number 1740:
----  All time max citation paper: Reconstruction of solar irradiance since 1610: Implications for climate change, 1995, (565.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1952|0|0.0|Proceedings of The Indian Academy of Sciences-mathematical Sciences|Measurements of atmospheric ozone and its vertical distribution at kodaikanal (Lat. 1014'N)
1961|0|0.0|Journal of Geophysical Research|Sources of solar ultraviolet radiation
1965|2.0|2.0|Space Science Reviews|X-RAY EMISSION OF THE SUN
1969|6.0|5.5|Journal of Atmospheric and Solar-Terrestrial Physics|Ion chemistry of the D- and E-regions - A survey for Working Group 11 of the Inter-Union Commission on Solar- Terrestrial Physics.
1970|1.0|1.0|Solar Physics|Some observed characteristics of solar radar echoes and their implications
1971|23.0|1.0|Geochimica et Cosmochimica Acta|How well do we know Cosmic abundances?
1972|40.0|2.0|Earth and Planetary Science Letters|Metal/silicate fractionation in the solar system
1973|4.0|4.0|Reviews of Geophysics|Helium abundance of the sun.
1974|0|0.0|Solar Physics|A search for solar neutrons during solar flares
1975|46.0|2.0|Journal of Geophysical Research|Solar wind electrons
1976|5.0|2.0|Journal of Geophysical Research|Threedimensional aspects of interplanetary shock waves
1977|22.0|2.5|Geophysical Research Letters|Correlated oxygen and magnesium isotope anomalies in Allende Inclusions, I: Oxygen
1978|30.0|13.0|Reviews of Geophysics|Some physical processes in the solar wind
1979|18.0|2.5|Journal of Geophysical Research|Development of solar cycle 21 Observed in EUV spectrum and atmospheric absorption
1980|12.0|2.0|Reviews of Geophysics|Plasma instabilities in the solar wind: A theoretical review
1981|6.0|0.5|Journal of Geophysical Research|On the polarization state of hydromagnetic fluctuations in the solar wind
1982|13.0|5.0|Icarus|Nucleation and condensation in the primitive solar nebula
1983|16.0|4.5|Journal of Geophysical Research|The structure of the heliospheric current sheet - 1978-1982
1984|19.0|0.0|Journal of Geophysical Research|A reexamination of rotational and tangential discontinuities in the solar wind
1985|5.0|1.0|Australian Journal of Physics|Solar affinity of sedimentary cycles in the late Precambrian Elatina Formation
1986|3.0|1.0||Atomic and Radiative Processes in the Solar Interior
1987|3.0|0.5|Earth and Planetary Science Letters|Origin of iron-rich olivine in the matrices of type 3 ordinary chondrites: an experimental study
1988|6.0|2.0|Geophysical Research Letters|Relation of Antarctic 100 mb temperature and total ozone to equatorial QBO, equatorial SST, and sunspot number, 195887
1989|11.0|1.0|Geophysical Research Letters|Global marine temperature variation and the solar magnetic cycle
1990|13.0|3.5|Geophysical Research Letters|Turbulent polar heliospheric fields
1991|22.0|2.0|Journal of Geophysical Research|Solar total irradiance variations and the global sea surface temperature record
1992|30.0|5.0|Geophysical Research Letters|Estimating the Sun's radiative output during the Maunder Minimum
1993|62.0|0.0|Journal of Geophysical Research|The solar flare myth
1994|27.0|2.0|Geophysical Research Letters|A forwardreverse shock pair in the solar wind driven by overexpansion of a coronal mass ejection: Ulysses observations
1995|63.0|2.0|Geophysical Research Letters|Reconstruction of solar irradiance since 1610: Implications for climate change
1996|59.0|4.0|Geophysical Research Letters|UVB increases (19791992) from decreases in total ozone
1997|24.0|3.0|Journal of Geophysical Research|Systematic longterm comparison of spectral UV measurements and UVSPEC modeling results
1998|29.0|4.0|Geophysical Research Letters|The Sun's total irradiance: Cycles, trends and related climate change uncertainties since 1976
1999|33.0|4.0|Geophysical Research Letters|Longterm drift of the coronal source magnetic flux and the total solar irradiance
2000|62.0|2.5|Geophysical Research Letters|Interplanetary acceleration of coronal mass ejections
2001|39.0|2.0|Journal of Geophysical Research|Predicting the 1AU arrival times of coronal mass ejections
2002|33.0|4.0|Geophysical Research Letters|The effect of increasing solar activity on the Sun's total and open magnetic flux during multiple cycles: Implications for solar forcing of climate
2003|56.0|4.0|Journal of Geophysical Research|Interplanetary coronal mass ejections in the nearEarth solar wind during 19962002
2004|23.0|1.0|Journal of Geophysical Research|Modeling a space weather event from the Sun to the Earth: CME generation and interplanetary propagation
2005|57.0|3.0|Journal of Geophysical Research|Solar EUV Experiment (SEE): Mission overview and first results
2006|58.0|3.0|Journal of Geophysical Research|Corotating solar wind streams and recurrent geomagnetic activity: A review
2007|55.0|4.0|Journal of Geophysical Research|Solar and interplanetary sources of major geomagnetic storms (Dst  100 nT) during 19962005
2008|51.0|4.0|Geophysical Research Letters|How natural and anthropogenic influences alter global and regional surface temperatures: 1889 to 2006
2009|56.0|2.0|Geophysical Research Letters|Cosmic ray decreases affect atmospheric aerosols and clouds
2010|212.0|5.0|Reviews of Geophysics|SOLAR INFLUENCES ON CLIMATE
