----  Field Name Magnetotellurics: 
----  Field Level 2.0: 
----  Field Papers Number 1381:
----  All time max citation paper: Radar observations of F region equatorial irregularities, 1976, (529.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1962|1.0|1.0|Proceedings of The Institute of Radio Engineers|The Theory, Measurement, and Applications of Very-Low-Frequency Magnetotelluric Variations
1963|8.0|4.0|Journal of Geophysical Research|THE ENHANCEMENT OF THE EQUATORIAL ELECTROJET DURING POLAR MAGNETIC SUBSTORMS
1965|31.0|31.0|Journal of Geophysical Research|Early electrostatic probe results from Explorer 22.
1966|32.0|6.5|Journal of Geophysical Research|lonization transport effects in the equatorial F region
1967|21.0|13.0|Journal of Geophysical Research|Temperature and composition of the equatorial ionosphere
1968|62.0|13.5|Journal of Geophysical Research|average magnetic field configuration of the outer magnetosphere
1969|26.0|16.0|Journal of Geophysical Research|Diurnal variation of neutral and charged particle temperatures in the equatorial F region.
1970|43.0|19.0|Journal of Geophysical Research|Direct detection of asymmetric increases of extraterrestrial ring current Proton intensities in the outer radiation zone
1971|58.0|9.5|Journal of Geophysical Research|Relationship of the plasma sheet, ring current, trapping boundary, and plasmapause near the magnetic equator and local midnight
1972|22.0|5.5|Journal of Geophysical Research|Electrical conductivity of olivine
1973|35.0|5.0|Journal of Geophysical Research|Equatorward shift of the cleft during magnetospheric substorms as observed by Isis 1
1974|24.0|9.0|Journal of Geophysical Research|Initial Explorer 45 substorm observations and electric field considerations
1975|14.0|5.5|Journal of Geophysical Research|Substormassociated reconfiguration of the dusk side equatorial magnetosphere: A possible source mechanism for isolated plasma regions
1976|93.0|12.0|Journal of Geophysical Research|Radar observations of F region equatorial irregularities
1977|94.0|7.0|Journal of Geophysical Research|Plasma bubbles and irregularities in the equatorial ionosphere
1978|5.0|1.5|Journal of Geophysical Research|Crustal structure in central Israel from the inversion of magnetotelluric data
1979|6.0|2.5|Nature|Auroral hiss observed near the Io plasma torus
1980|18.0|4.0|Earth and Planetary Science Letters|Magnetotelluric soundings over the northeast Pacific may reveal spatial dependence of depth and conductance of the asthenosphere
1981|30.0|4.5|Journal of Geophysical Research|Electrical properties of granite with implications for the lower crust
1982|11.0|4.0|Geophysical Research Letters|A global view of Fregion electron density and temperature at solar maximum
1983|10.0|5.5|Tectonophysics|Magnetotelluric results opposing magma origin of crustal conductors in the rio grande rift
1984|11.0|4.0|Journal of Geophysical Research|Inversion of ocean bottom magnetotelluric data revisited
1985|14.0|2.0|Journal of Geophysical Research|Dynamics of crustal rifting in NE Iceland
1986|22.0|1.0|Nature|A magnetotelluric sounding across Vancouver Island detects the subducting Juan de Fuca plate
1987|30.0|1.0|Journal of Geophysical Research|The hot plasma and radiation environment of the Uranian magnetosphere
1988|28.0|3.0|Journal of Geophysical Research|Dipping Seismic Reflectors, Electrically Conductive Zones, and Trapped Water in the Crust Over a Subducting Plate
1989|45.0|3.0|Geophysical Journal International|Water in the lower continental crust: modelling magnetotelluric and seismic reflection results*
1990|15.0|2.0|Geophysical Research Letters|Electrostatic electron and ion cyclotron harmonic waves in Neptune's magnetosphere
1991|18.0|3.0|Journal of Geophysical Research|Rapid inversion of two and threedimensional magnetotelluric data
1992|15.0|2.5|Geophysical Journal International|The electrical conductivity of the oceanic upper mantle
1993|10.0|3.0|Journal of Geophysical Research|Radial and latitudinal variations of the magnetic field strength in the outer heliosphere
1994|11.0|1.5|Journal of Geophysical Research|On electric and magnetic galvanic distortion tensor decompositions
1995|19.0|4.5|Journal of Geophysical Research|Surface seismic and electrical methods to detect fluids related to faulting
1996|15.0|2.0|Journal of Geophysical Research|Viscosity structure beneath northeast Iceland
1997|12.0|5.0|Geophysical Research Letters|A magnetotelluric investigation of the San Andreas Fault at Carrizo Plain, California
1998|35.0|3.0|Tectonophysics|Preliminary results from a geophysical study across a modern, continent-continent collisional plate boundary  the Southern Alps, New Zealand
1999|30.0|2.0|Journal of Geophysical Research|High-resolution electromagnetic imaging of the San Andreas fault in Central California
2000|45.0|5.0|Geophysics|An efficient data-subspace inversion method for 2-D magnetotelluric data
2001|124.0|5.0|Geophysics|Nonlinear conjugate gradients algorithm for 2-D magnetotelluric inversion
2002|31.0|4.0|Journal of Geophysical Research|The Bolivian Altiplano conductivity anomaly
2003|26.0|5.0|Geophysical Journal International|Partial melt or aqueous fluid in the midcrust of Southern Tibet? Constraints from INDEPTH magnetotelluric data
2004|47.0|7.0|Geophysical Journal International|The magnetotelluric phase tensor
2005|60.0|5.5|Nature|Crustal rheology of the Himalaya and Southern Tibet inferred from magnetotelluric data
2006|69.0|4.0|Geophysics|Mapping thin resistors and hydrocarbons with marine EM methods: Insights from 1D modeling
2007|44.0|5.0|Earth and Planetary Science Letters|Investigation of a secular variation impulse using satellite data: The 2003 geomagnetic jerk
2008|32.0|5.5|Geophysical Journal International|A deep crustal fluid channel into the San Andreas Fault system near Parkfield, California
2009|118.0|6.0|Lithos|The elusive lithosphereasthenosphere boundary (LAB) beneath cratons
2010|44.0|5.0|Gondwana Research|The Central India Tectonic Zone: A geophysical perspective on continental amalgamation along a Mesoproterozoic suture
