----  Field Name Data processing: 
----  Field Level 2.0: 
----  Field Papers Number 10657:
----  All time max citation paper: Very high resolution interpolated climate surfaces for global land areas, 2005, (4687.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1953|0|0.0||Data processing requirements for the purposes of numerical weather prediction
1957|1.0|0.5||Experiments in processing pictorial information with a digital computer
1959|10.0|5.0|Journal of Chemical Physics|Rapid Procedure for Rigorous Analysis of Electron Diffraction Data
1960|1.0|1.0||On microelectronic components, interconnections, and system fabrication
1961|3.0|3.0|JAMA|Demethylchlortetracycline in Clinical Practice: Results of Mass Clinical Field Trials and Description of Electronic Data Processing Methods Used in Tabulation and Analysis
1962|4.0|2.0|Journal of the ACM|Mathematical Structure of Nonarithmetic Data Processing Procedures
1963|24.0|1.0|Reviews of Geophysics|Heat flow data analysis
1964|11.0|4.5||JOSS: a designer's view of an experimental on-line computing system
1965|2.0|0.0|Communications of The ACM|Expanding the editing function in language data processing
1966|12.0|0.0|Journal of Geophysical Research|DIURNAL VARIATION OF LARGE-SCALE IONOSPHERIC IRREGULARITIES
1967|17.0|0.5|Planetary and Space Science|Air density at heights near 190 km in 196667, from the orbit of Secor 6
1968|56.0|1.0|Journal of Geophysical Research|Power spectra and discontinuities of the interplanetary magnetic field: Mariner 4
1969|53.0|1.0|ACM Computing Surveys|Picture Processing by Computer
1970|16.0|1.5|IEEE Transactions on Computers|A Generalized Technique for Spectral Analysis
1971|36.0|2.0|Communications of The ACM|Toward automatic program synthesis
1972|16.0|2.0|Proceedings of the IEEE|Resource-sharing computer communications networks
1973|26.0|4.0||A resource sharing executive for the ARPANET
1974|71.0|2.0|Communications of The ACM|HYDRA: the kernel of a multiprocessor operating system
1975|93.0|2.0|Journal of the ACM|Open, Closed, and Mixed Networks of Queues with Different Classes of Customers
1976|86.0|1.0|ACM Transactions on Database Systems|The design and implementation of INGRES
1977|14.0|3.0|Proceedings of the IEEE|Digital speech networks
1978|20.0|2.0|Review of Scientific Instruments|Rapid data collection, analysis, and graphics for flow microfluorometry instrumentation
1979|26.0|2.0|ACM Transactions on Database Systems|Limitations of record-based information models
1980|31.0|2.0|IEEE Transactions on Communications|OSI Reference Model--The ISO Model of Architecture for Open Systems Interconnection
1981|16.0|2.0|Journal of Geophysical Research|Seasat altimeter observations of dynamic topography in the Gulf Stream region
1982|39.0|3.0|Journal of Geophysical Research|The SEASAT altimeter data and its accuracy assessment
1983|576.0|3.0|Communications of The ACM|Communicating sequential processes
1984|43.0|2.0|Journal of Geophysical Research|The Limb Infrared Monitor of the Stratosphere: Experiment Description, Performance, and Results
1985|87.0|2.5||Direct manipulation interfaces
1986|56.0|4.0|very large data bases|Object and File Management in the EXODUS Extensible Database System
1987|103.0|3.0|IEEE Transactions on Computers|The Warp Computer: Architecture, Implementation, and Performance
1988|125.0|2.0|IEEE Computer|Self-organization in a perceptual network
1989|61.0|2.0|Journal of Parallel and Distributed Computing|Data communication in hypercubes
1990|89.0|2.0|IEEE Transactions on Knowledge and Data Engineering|The implementation of POSTGRES
1991|55.0|1.0|IEEE Transactions on Computers|Static rate-optimal scheduling of iterative data-flow programs via optimum unfolding
1992|24.0|2.0|Applied Optics|Tutorial survey of composite filter designs for optical correlators
1993|99.0|2.0|IEEE Transactions on Knowledge and Data Engineering|Database mining: a performance perspective
1994|30.0|2.0|Journal of Geophysical Research|Comparison of TOPEX sea surface heights and tide gauge sea levels
1995|58.0|2.0|Journal of Computational Physics|Fast parallel algorithms for short-range molecular dynamics
1996|55.0|2.0|Journal of Geophysical Research|Validation of UARS Microwave Limb Sounder ozone measurements
1997|77.0|2.0|Journal of Geophysical Research|Precise point positioning for the efficient and robust analysis of GPS data from large networks
1998|243.0|2.0|Remote Sensing of Environment|AERONETA Federated Instrument Network and Data Archive for Aerosol Characterization
1999|152.0|3.0|Journal of High Speed Networks|Terabit burst switching
2000|280.0|3.0|Proceedings of the National Academy of Sciences of the United States of America|Singular value decomposition for genome-wide expression data processing and modeling
2001|834.0|3.0|Science|Spintronics: A Spin-Based Electronics Vision for the Future
2002|1074.0|3.0|IEEE Communications Magazine|A survey on sensor networks
2003|129.0|3.0|very large data bases|Aurora: a new model and architecture for data stream management
2004|671.0|3.5|IEEE\/ACM Transactions on Networking|Medium access control with coordinated adaptive sleeping for wireless sensor networks
2005|801.0|4.0|International Journal of Climatology|Very high resolution interpolated climate surfaces for global land areas
2006|311.0|3.0|BMC Bioinformatics|Statistical analysis of real-time PCR data
2007|424.0|3.0|Journal of Econometrics|Estimation and inference in two-stage, semi-parametric models of production processes
2008|1145.0|3.0|Communications of The ACM|MapReduce: simplified data processing on large clusters
2009|1824.0|3.0|Nucleic Acids Research|The Ribosomal Database Project: improved alignments and new tools for rRNA analysis
2010|234.0|5.0|Communications of The ACM|MapReduce: a flexible data processing tool
