----  Field Name Psychometrics
----  Field Level 2.0
----  Field Papers Number 102429
----  All time max citation paper Clinical diagnosis of Alzheimer's disease Report of the NINCDSADRDA Work Group* under the auspices of Department of Health and Human Services Task Force on Alzheimer's Disease, 1984, (12773.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1931|0|0.0|Journal of Social Psychology|The Measurement of Adult Intelligence, and the Requisites of a General Intelligence Test
1939|2.0|1.0|The Lancet|THE DARK-ADAPTATION TEST: ITS RELIABILITY AS A TEST FOR VITAMIN-A DEFICIENCY
1943|2.0|2.0|Psychometrika|A course in the theory of mental tests
1944|0|0.0|Review of Educational Research|Construction and Application of Psychological Tests in the Armed Services
1945|1.0|1.0|The Journal of Psychology|A Power Factor (P) in General Intelligence: The Effect of Brain Injuries
1946|0|0.0|The Journal of Psychology|A Qualitative Approach to the Problem of Improving Selection of Salesmen by Psychological Tests
1950|3.0|0.0|Journal of Dairy Science|Changes in Milk Production with Age and Milking Frequency1
1953|2.0|1.0|Psychometrika|An application of confidence intervals and of maximum likelihood to the estimation of an examinee's ability
1954|2.0|1.0|Psychological Bulletin|The validity of some psychological tests of brain damage
1956|3.0|1.5|Psychometrika|Efficient estimation and local identification in latent class analysis
1960|7.0|3.0|Journal of Dairy Science|Rates of Improvement by Progeny Testing in Dairy Herds of Various Sizes1
1961|3.0|0.5|Journal of Experimental Psychology|Concept attainment: I. The role of age and intelligence in concept attainment by induction
1962|13.0|1.5|Journal of the ACM|Information Retrieval Based upon Latent Class Analysis
1963|5.0|2.5|Quarterly Journal of Experimental Psychology|REVERSAL LEARNING IN OCTOPUS VULGARIS LAMARCK WITH AND WITHOUT IRRELEVANT CUES,
1964|7.0|1.0||A heuristic program to solve geometric-analogy problems
1965|4.0|2.0|Child Development|The Development of a Behavior Checklist for Boys.
1966|9.0|1.0|Psychometrika|COEFFICIENT ALPHA AND THE RELIABILITY OF COMPOSITE MEASUREMENTS
1967|37.0|1.0|Journal of Psychosomatic Research|The Social Readjustment Rating Scale
1968|12.0|1.0|Journal of Psychosomatic Research|The social readjustment rating scale: A comparative study of Negro, Mexican and white Americans
1969|19.0|1.0|Harvard Educational Review|How Much Can We Boost IQ and Scholastic Achievement?.
1970|23.0|1.0|Journal of Verbal Learning and Verbal Behavior|Effects of Changed Semantic Context on Recognition Memory.
1971|20.0|1.0|Archaeometry|THERMOLUMINESCENT DATING USING FINE GRAINS FROM POTTERY*
1972|21.0|1.0|Journal of Autism and Developmental Disorders|Childhood schizophrenia reconsidered.
1973|19.0|1.0|Psychophysiology|Pupillary and Cardiac Activity During Visual Attention
1974|35.0|1.0|Psychophysiology|Lateral Specialization of Cognitive Mode: II. EEG Frequency Analysis
1975|67.0|2.0|Electroencephalography and Clinical Neurophysiology|Two varieties of long-latency positive waves evoked by unpredictable auditory stimuli in man.
1976|21.0|2.0|Journal of Research in Science Teaching|Encouraging the transition from concrete to formal cognitive functioningan experiment
1977|44.0|2.0|Psychometrika|Nonmetric individual differences multidimensional scaling: An alternating least squares method with optimal scaling features
1978|78.0|1.0|Psychological Review|Mechanics of Verbal Ability.
1979|67.0|2.0|Cognition|On the Psychology of Prediction: Whose Is the Fallacy?.
1980|52.0|2.0|Psychological Bulletin|Significance tests and goodness of fit in the analysis of covariance structures.
1981|31.0|2.0|Scandinavian Journal of Psychology|On Intelligence IV: Toward a restoration of general intelligence
1982|78.0|2.0|Child Development|The Perceived Competence Scale for Children.
1983|88.0|2.0|Intelligence|Speed of information processing and general intelligence
1984|326.0|2.0|Neurology|Clinical diagnosis of Alzheimer's disease Report of the NINCDSADRDA Work Group* under the auspices of Department of Health and Human Services Task Force on Alzheimer's Disease
1985|136.0|2.0|Behavioral and Brain Sciences|Four frames suffice: A provisional model of vision and space
1986|70.0|2.0|Educational Researcher|Closing Down the Conversation: The End of the Quantitative-Qualitative Debate Among Educational Inquirers
1987|97.0|2.0|Journal of Personality and Social Psychology|Validation of the five-factor model of personality across instruments and observers
1988|62.0|2.0|Psychological Bulletin|Structural equation modeling in practice: A review and recommended two-step approach.
1989|88.0|2.0|Behavior Genetics|Testing structural equation models for twin data using LISREL
