----  Field Name Clinical research: 
----  Field Level 2.0: 
----  Field Papers Number 15842:
----  All time max citation paper: Human papillomavirus is a necessary cause of invasive cervical cancer worldwide., 1999, (4034.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1937|3.0|3.0|The Lancet|EFFECTS OF PROLONGED STRIN-STIMULATION ON THE CERVIX UTERI
1938|3.0|3.0|The Lancet|Further experiments on the administration of hormones by the subcutaneous implantation of tablets.
1941|0|0.0|Cancer Research|The influence of estrogens on the incidence of tumors in foster nursed mice.
1942|1.0|1.0|Annals of Applied Biology|THE ANALYSIS OF TOXICITY TESTS ON MIXTURES OF POISONS
1948|4.0|4.0|The Journal of Pediatrics|The let-down reflex in human lactation
1950|2.0|2.0|Annals of the New York Academy of Sciences|STATISTICS IN CLINICAL RESEARCH: SOME GENERAL PRINCIPLES
1956|2.0|2.0|JAMA Pediatrics|Hypernatremia Accompanying Infant Diarrhea
1958|2.0|2.0|Annals of the New York Academy of Sciences|SOME CHEMICAL AND BIOLOGICAL PROPERTIES OF 19NOR17ETHYNYLTESTOSTERONE
1959|0|0.0|Toxicology and Applied Pharmacology|Laboratory evaluation of a new contraceptive gel with trichomonadicidal and moniliastatic properties.
1960|11.0|2.0|The American Journal of Medicine|An experimental malabsorption syndrome induced by neomycin
1961|8.0|0.0|Nature|Chromosomal aberrations induced by an animal virus.
1962|1.0|0.5|Experimental and Molecular Pathology|Inhibition and recovery of spermatogenesis in rats monkeys and dogs medicated with bis(dichloroacetyl)diamines.
1963|2.0|1.0|Nature|Mouse mammary tumour agent and mouse mammary tumours.
1964|12.0|12.0|Journal of Clinical Investigation|Prolonged Neonatal Unconjugated Hyperbilirubinemia Associated with Breast Feeding and a Steroid, Pregnane-3 (Alpha), 20 (Beta)-Diol, in Maternal Milk That Inhibits Glucuronide Formation In Vitro*
1965|11.0|6.5|Archives of Ophthalmology|Oral Contraceptives and Neuro-Ophthalmologic Interest
1966|12.0|1.0|The Lancet|Serum lipids and lipoproteins during long-term administration of an oral contraceptive.
1967|5.0|0.0|Comparative Biochemistry and Physiology|Fetus-specific serum proteins in several mammals and their relation to human alpha-fetoprotein.
1968|24.0|3.0|Acta Medica Scandinavica|The effects of some ovulation inhibitors on the different plasma lipid fractions.
1969|43.0|2.0|Biochemical and Biophysical Research Communications|Adenyl cyclase activity in human platelets.
1970|33.0|2.5|Cancer Research|A new virus in a spontaneous mammary tumor of a rhesus monkey.
1971|25.0|3.0|Steroids|Rat estradiol binding plasma protein (EBP).
1972|58.0|2.5|Contraception|Radioimmunoassay of serum progesterone in women receiving oral contraceptive steroids
1973|14.0|2.0|Science|Infertility in Female Rabbits Immunized with Lactate Dehydrogenase X
1974|21.0|2.0|Biochemical and Biophysical Research Communications|Enzymic degradation of luteinizing hormone-releasing hormone (LH-RH) by hypothalamic tissue
1975|23.0|2.0|The New England Journal of Medicine|Polymicrobial etiology of acute pelvic inflammatory disease.
1976|38.0|3.0|The New England Journal of Medicine|Effect of alcohol (ethanol) administration on sex-hormone metabolism in normal men
