----  Field Name Paleobotany: 
----  Field Level 2.0: 
----  Field Papers Number 1848:
----  All time max citation paper: A handbook of protocols for standardised and easy measurement of plant functional traits worldwide, 2003, (966.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1953|9.0|9.0|Geochimica et Cosmochimica Acta|THE GEOCHEMISTRY OF THE STABLE CARBON ISOTOPES
1970|4.0|4.0|New Phytologist|THE TROPICAL FOREST AND SPORNE'S ADVANCEMENT INDEX
1975|2.0|1.0|Fuel|Organic geochemistry of thermally metamorphosed fossil wood
1976|1.0|1.0||Welwitschia mirabilis : Changes in the Megagametophyte During Early Germination
1978|7.0|1.5|Geochimica et Cosmochimica Acta|Organic geochemistry of silicified wood, Petrified Forest National Park, Arizona
1979|4.0|2.0||Welwitschia mirabilis: Fine Structure of the Germinating Seed I. Orientation
1980|2.0|1.0|Nature|Changes in spruce composition following burial in lake sediments for 10,000 yr
1981|2.0|1.0||Anther Culture of Brassica napus in a Liquid Culture Medium
1982|5.0|3.5|Journal of Phycology|EFFECTS OF LIGHT AND TEMPERATURE ON NET PHOTOSYNTHESIS AND DARK RESPIRATION OF GAMETOPHYTES AND EMBRYONIC SPOROPHYTES OF MACROCYSTIS PYRIFERA1
1983|7.0|5.0|Biochemical Systematics and Ecology|Carrageenan patterns in the Gigartinaceae
1984|9.0|1.0|Botanical Review|Influence of environmental factors on the wood structure of living and fossil trees
1985|5.0|5.0|Physiologia Plantarum|Influence of genotype and culture medium on microspore callus induction and green plant regeneration in anthers of Oryza sativa
1986|18.0|4.0|Organic Geochemistry|Cyclic terpenoids of contemporary resinous plant detritus and of fossil woods, ambers and coals
1987|3.0|3.0||Lithostratigraphic subdivision of the Karoo rocks of the Luwegu Basin (Tanzania) and their biostratigraphic classification based on microfloras, macrofloras, fossil woods and vertebrates
1988|2.0|1.0|Botanical Journal of the Linnean Society|Characterization and genetic analysis of antheridiogeninsensitive mutants in the fern Ceratopteris
1989|18.0|7.0|Annual Review of Ecology, Evolution, and Systematics|The importance of fossils in phylogeny reconstruction
1990|6.0|2.0|Physiologia Plantarum|Potential of in vitro pollen maturation for gene transfer
1991|17.0|1.0|Physiologia Plantarum|Fatty acid changes during development of zygotic and microsporederived embryos of Brassica napus
1992|8.0|3.0|Review of Palaeobotany and Palynology|Cretaceous fossil wood and palynomorphs from Williams Point, Livingston Island, Antarctic Peninsula
1993|12.0|6.0|Palaeogeography, Palaeoclimatology, Palaeoecology|Nature of environmental changes in South America at the Last Glacial Maximum
1994|8.0|2.0|Organic Geochemistry|Lithological control on the state of preservation of fossil seed coats of water plants
1995|7.0|1.0|Chromosome Research|Reprogramming of rye rDNA in triticale during microsporogenesis
1996|8.0|3.5|Scientia Horticulturae|Male gametophytic selection as a plant breeding tool
1997|30.0|2.0|Journal of Geophysical Research|Effect of vegetation on an iceage climate model simulation
1998|14.0|3.5|Botanical Journal of the Linnean Society|Permanent dyads in sporangia and spore masses from the Lower Devonian of the Welsh Borderland
1999|20.0|4.5|Chemical Geology|Carbon isotope behaviour in wood and cellulose during artificial aging
2000|112.0|4.0|Nature|Massive dissociation of gas hydrate during a Jurassic oceanic anoxic event
2001|101.0|4.0|Trends in Ecology and Evolution|Cryptic northern refugia and the origins of the modern biota
2002|110.0|4.0|New Phytologist|Coevolution of roots and mycorrhizas of land plants
2003|93.0|6.0|Australian Journal of Botany|A handbook of protocols for standardised and easy measurement of plant functional traits worldwide
2004|78.0|5.0|Ecological Monographs|Late-quaternary vegetation dynamics in north america: Scaling from taxa to biomes
2005|39.0|5.0|Biochemical and Biophysical Research Communications|A reference map of the Arabidopsis thaliana mature pollen proteome.
2006|89.0|6.0|Palaeogeography, Palaeoclimatology, Palaeoecology|Cretaceous angiosperm flowers: Innovation and evolution in plant reproduction
2007|90.0|7.0|Earth and Planetary Science Letters|Carbon-isotope record of the Early Jurassic (Toarcian) Oceanic Anoxic Event from fossil wood and marine carbonate (Lusitanian Basin, Portugal)
2008|282.0|6.0|Australian Journal of Botany|'Breathing' of the terrestrial biosphere: lessons learned from a global network of carbon dioxide flux measurement systems
2009|86.0|6.0|Geobiology|Climate and vegetational regime shifts in the late Paleozoic ice age earth
2010|87.0|5.0|Palaeogeography, Palaeoclimatology, Palaeoecology|Charcoal recognition, taphonomy and uses in palaeoenvironmental analysis
