----  Field Name Biostatistics: 
----  Field Level 2.0: 
----  Field Papers Number 40049:
----  All time max citation paper: Controlling the false discovery rate: a practical and powerful approach to multiple testing, 1995, (16286.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1946|0|0.0|Bulletin of Mathematical Biology|The probabilistic approach to the effects of radiations and variability of sensitivity
1954|1.0|1.0|The Journal of General Physiology|A COMPARISON OF FIVE EFFECTS OF ULTRAVIOLET LIGHT ON THE ARBACIA EGG
1957|16.0|16.0|Journal of Chemical Physics|SUBSTITUTED BENZENE SPECTRA,
1958|0|0.0|Water Resources Research|Vectors, a tool in statistical regression theory
1960|1.0|1.0|Nature|Isotopic Composition of Potassium
1961|1.0|1.0|Annals of Mathematical Statistics|Bayes Rules for a Common Multiple Comparisons Problem and Related Student- $t$ Problems
1962|5.0|5.0|Journal of Dairy Science|Heritability of Birth Weight and Its Relationship with Production in Dairy Cattle
1963|0|0.0|Journal of Geophysical Research|Discussion of paper by W. F. Libby, Moratorium fallout and stratospheric storage
1964|4.0|4.0|Biometrika|BAYESIAN ANALYSIS OF RANDOM-EFFECT MODELS IN THE ANALYSIS OF VARIANCE. I. POSTERIOR DISTRIBUTION OF VARIANCE-COMPONENTS.
1966|2.0|2.0|Biometrika|BAYESIAN ANALYSIS OF RANDOM-EFFECT MODELS IN THE ANALYSIS OF VARIANCE. II. EFFECT OF AUTOCORRELATED ERRORS.
1967|7.0|2.0|Journal of Geophysical Research|Metamorphosis and equilibrium in chondrites
1968|23.0|1.0|Journal of Cell Biology|A QUANTITATIVE STEREOLOGICAL DESCRIPTION OF THE ULTRASTRUCTURE OF NORMAL RAT LIVER PARENCHYMAL CELLS
1969|7.0|3.5|Journal of Verbal Learning and Verbal Behavior|The blocked-random effect in recall and recognition
1970|7.0|0.0|Water Resources Research|Dissolved SolidsDischarge Relationships: 1. Mixing Models
1971|2.0|1.0|Journal of the American Oil Chemists' Society|Mixing effects in dead end hydrogenation of oils: Sulfite oxidation model
1972|12.0|4.0|Review of Educational Research|Consequences of Failure to Meet Assumptions Underlying the Fixed Effects Analyses of Variance and Covariance
1973|163.0|4.0|Journal of Verbal Learning and Verbal Behavior|The Language-as-Fixed-Effect Fallacy: A Critique of Language Statistics in Psychological Research.
1974|17.0|1.0|Journal of Dairy Science|General Flexibility of Linear Model Techniques for Sire Evaluation
1975|20.0|0.0|Geochimica et Cosmochimica Acta|Statistical thermodynamic models for ideal oxide and silicate solid solutions, with application to plagioclase
1976|25.0|2.5|Geochimica et Cosmochimica Acta|Plagioclasemelt equilibria
1977|70.0|3.0|Contributions to Mineralogy and Petrology|Pyroxene thermometry in simple and complex systems
1978|30.0|5.0|Geochimica et Cosmochimica Acta|Pyroxene geothermometry and geobarometry: experimental and thermodynamic evaluation of some subsolidus phase relations involving pyroxenes in the system CaO-MgO-Al2O3-SiO2
1979|48.0|2.0|Earth and Planetary Science Letters|Geochemistry of basalts drilled in the North Atlantic by IPOD Leg 49: Implications for mantle heterogeneity
1980|24.0|3.0|Nature|NdSr isotopic relationship in granitoid rocks and continental crust development: a chemical approach to orogenesis
1981|110.0|3.0|Earth and Planetary Science Letters|Trace element and isotopic effects of combined wallrock assimilation and fractional crystallization
1982|48.0|8.0|Earth and Planetary Science Letters|Nd isotopic characteristics of S- and I-type granites
1983|13.0|3.0|Breast Cancer Research and Treatment|Ovarian irradiation and prednisone following surgery and radiotherapy for carcinoma of the breast
1984|31.0|3.0|Earth and Planetary Science Letters|Geochemistry of tholeiitic and alkalic lavas from the Koolau Range, Oahu, Hawaii: implications for Hawaiian volcanism
1985|82.0|3.0|Psychological Bulletin|MANOVA method for analyzing repeated measures designs: an extensive primer.
1986|55.0|3.0|Journal of Geophysical Research|Sediment subduction and magma genesis in the Lesser Antilles: Isotopic and trace element constraints
1987|29.0|4.0|Journal of Dairy Science|Indirect Solution of Mixed Model Equations
1988|59.0|4.0|Applied Physics Letters|Extremely wide modulation bandwidth in a low threshold current strained quantum well laser
1989|34.0|3.0|Bellman Prize in Mathematical Biosciences|Like-with-like preference and sexual mixing models
1990|38.0|3.0|Biometrics|Nonlinear mixed effects models for repeated measures data.
1991|75.0|3.0|JAMA|The Dopamine D2 Receptor Locus as a Modifying Gene in Neuropsychiatric Disorders
1992|69.0|2.0|Statistical Science|Inference from Iterative Simulation Using Multiple Sequences
