----  Field Name Homogeneous catalysis: 
----  Field Level 2.0: 
----  Field Papers Number 5954:
----  All time max citation paper: Chemistry with ADF, 2001, (2678.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1960|0|0.0|Nature|Heterogeneous Catalysis in Hydroformylation
1963|3.0|3.0|Journal of Chemical Physics|On Ionic Catalysis of HydrogenAtom Recombination
1964|0|0.0|Journal of the American Oil Chemists' Society|Homogeneous catalytic hydrogenation of sorbic acid with pentacyanocobaltate II
1965|0|0.0|Theoretical and Experimental Chemistry|Activation in homogeneous catalysis
1968|10.0|10.0|Tetrahedron|Homogeneous catalysis in the decomposition of diazo compounds by copper chelates: Asymmetric carbenoid reactions
1970|0|0.0|Inorganica Chimica Acta Reviews|Homogeneous catalysis by ruthenium complexes
1971|0|0.0|Annals of the New York Academy of Sciences|HOMOGENEOUS CATALYSIS: APPLICATIONS AND IMPLICATIONS*
1972|0|0.0|Journal of the American Oil Chemists' Society|Homogeneous hydrogenation of methylcis-9,cis-15-octadecadienoate catalyzed by platinum-tin, palladium and nickel complexes
1973|0|0.0|Angewandte Chemie|Asymmetric Syntheses with the Aid of Homogeneous Transition Metal Catalysts
1977|13.0|7.0|Annals of the New York Academy of Sciences|INDUSTRIAL ORGANIC CHEMICALS THROUGH UTILIZATION OF SYNTHESIS GAS
1978|17.0|5.0|Journal of Chemical Physics|Theoretical study on a reaction pathway of ZieglerNattatype catalysis
1979|35.0|15.0|Journal of Catalysis|Catalytic synthesis of methanol from COH2: I. Phase composition, electronic properties, and activities of the Cu/ZnO/M2O3 catalysts
1980|17.0|3.0|Journal of Catalysis|Deactivation of alumina-supported nickel and ruthenium catalysts by sulfur compounds
1981|12.0|0.0|Journal of Molecular Catalysis|Asymmetric homogeneous catalysis by ruthenium complexes
1982|13.0|3.0|Journal of Catalysis|Carbon number distribution of Fischer-Tropsch products formed on an iron catalyst in a slurry reactor
1983|16.0|9.0|Journal of Molecular Catalysis|Support and cluster effects on synthesis gas conversion with supported ruthenium clusters
1984|15.0|6.0|Journal of Catalysis|The role of alkali metals as promoters in the methanation and Fischer-Tropsch reaction: An in situ study
1985|19.0|9.0|Journal of Catalysis|Studies on iron-manganese oxide carbon monoxide catalysts. I. Structure of reduced catalyst
1986|6.0|2.0|Applied Catalysis|Selective synthesis of isoalkanes from synthesis gas over zeolite-supported RuPt bimetallic catalysts
1987|18.0|6.0|Journal of Catalysis|Synthesis, characterization, and catalytic activity of LaRhO 3
1988|15.0|5.0|Journal of Molecular Catalysis|Homogeneous catalysis of the water-gas shift reaction
1989|15.0|5.5|Journal of Catalysis|Differences in the promotional effect of the group IA elements on unsupported copper catalysts for carbon monoxide hydrogenation
1990|13.0|2.5|Journal of Catalysis|The surface characteristics required for isosynthesis over zirconium dioxide and modified zirconium dioxide
1991|14.0|2.0|Journal of Molecular Catalysis|Formaldehyde and formates as sources of synthesis gas via ruthenium-catalyzed decomposition reactions
1992|57.0|4.0|Journal of Catalysis|Synthesis gas formation by direct oxidation of methane over Pt monoliths
1993|15.0|3.0|Tetrahedron|Homogeneous catalysis. transition metal based lewis acid catalysts.
1994|34.0|2.0|Journal of Catalysis|Synthesis gas formation by catalytic oxidation of methane in fluidized bed reactors
1995|113.0|3.0|Coordination Chemistry Reviews|Homogeneous catalysis by transition metal oxygen anion clusters
1996|13.0|1.0|Journal of Chemical Physics|Homogeneous nucleation rates for npentanol in argon: Determination of the critical cluster size
1997|21.0|0.0|Journal of Catalysis|The reaction mechanism of the partial oxidation of methane to synthesis gas: a transient kinetic study over rhodium and a comparison with platinum
1998|26.0|3.0|Journal of Catalysis|Basic Metal Oxides as Co-Catalysts in the Conversion of Synthesis Gas to Methanol on Supported Palladium Catalysts
1999|63.0|2.0|Journal of Catalysis|Studies on Carbon Deposition in CO 2 Reforming of CH 4 over NickelMagnesia Solid Solution Catalysts
2000|80.0|2.0|Nature|Non-fluorous polymers with very high solubility in supercritical CO2 down to low pressures
2001|342.0|2.0|Journal of Computational Chemistry|Chemistry with ADF
2002|61.0|4.0|Catalysis Today|Syngas in perspective
2003|59.0|6.5|Catalysis Today|Investigation on the partial oxidation of methane to syngas in a tubular Ba 0.5 Sr 0.5 Co 0.8 Fe 0.2 O 3 membrane reactor
2004|276.0|5.0|Nature|Atomic-scale imaging of carbon nanofibre growth
2005|111.0|6.5|Advanced Synthesis & Catalysis|Transition MetalCatalyzed Asymmetric Hydroamination of Alkenes (AHA)
2006|79.0|6.0|Coordination Chemistry Reviews|Dendritic catalysis: Major concepts and recent progress
2007|141.0|6.0|Progress in Polymer Science|Living alkene polymerization: New methods for the precision synthesis of polyolefins
2008|146.0|8.0|Fuel|Calcium oxide as a solid base catalyst for transesterification of soybean oil and its application to biodiesel production
2009|262.0|9.0|Advanced Synthesis & Catalysis|Recent Applications of PalladiumCatalyzed Coupling Reactions in the Pharmaceutical, Agrochemical, and Fine Chemical Industries
2010|268.0|7.0|Biotechnology Advances|HOMOGENEOUS, HETEROGENEOUS AND ENZYMATIC CATALYSIS FOR TRANSESTERIFICATION OF HIGH FREE FATTY ACID OIL (WASTE COOKING OIL) TO BIODIESEL: A REVIEW
