----  Field Name Survey research: 
----  Field Level 2.0: 
----  Field Papers Number 2977:
----  All time max citation paper: A Survey of Corporate Governance, 1996, (2026.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1953|0|0.0|Review of Educational Research|Survey-Research Methods for the Study of Communities and Community Problems
1972|0|0.0|Demography|The three R's: Residence, religion, and reproduction
1973|2.0|1.0|American Psychologist|Ten years of social psychology: Is there a growing commitment to field research?
1974|0|0.0|Innovations in Education and Teaching International|Programmed Instruction with Pre-School Children: An Appraisal.
1976|4.0|2.0|Social Science Research|The calibration and cross-modal validation of ratio scales of political opinion in survey research
1977|1.0|0.5|Sex Roles|Sex-role attitudes as predictors of contraceptive use among unmarried university students
1978|7.0|2.0|World Archaeology|The design of archaeological surveys
1979|1.0|0.5|Journal of Management|Mail Questionnaires in Survey Research: A Review of Response Inducement Techniques
1980|6.0|3.0|Social Indicators Research|Objective and subjective social indicators of the quality of life in American SMSA'S: A reanalysis
1981|0|0.0|Qualitative Sociology|The second sex: Women's place in polling language
1982|3.0|1.5|Journal of Statistical Planning and Inference|Implications of survey design for generalized regression estimation of linear functions
1983|7.0|5.0|Mathematical Geosciences|Statistical analysis of rock mass fracturing
1984|7.0|1.0|Annals of Statistics|On Chi-Squared Tests for Multiway Contingency Tables with Cell Proportions Estimated from Survey Data
1985|3.0|0.5|Journal of Business Research|Uninformed response rates in survey research: New evidence
1986|14.0|0.0|Sigmod Record|A survey of distributed deadlock detection algorithms
1987|10.0|1.0|Journal of Geophysical Research|Do flux transfer events cause longperiod micropulsations in the dayside magnetosphere?
1988|18.0|3.0|Journal of Applied Psychology|Self-Generated Validity and Other Effects of Measurement on Belief, Attitude, Intention, and Behavior
1989|15.0|2.0|Journal of Applied Psychology|Job seeking, reemployment, and mental health: A randomized field experiment in coping with job loss.
1990|7.0|0.5|Educational Research|A Survey of Primary School Teachers' Conceptions of Force and Motion.
1991|12.0|4.0|Water Resources Research|Stream chemistry in the eastern United States: 1. Synoptic survey design, acidbase status, and regional patterns
1992|3.0|1.0||Manufacturing Establishments Reclassified Into New Industries: The Effect Of Survey Design Rules
1993|47.0|3.0|Computer Communication Review|Open issues and challenges in providing quality of service guarantees in high-speed networks
1994|121.0|3.0|Social Science & Medicine|The disablement process
1995|47.0|1.0|Speech Communication|Speech recognition in noisy environments: a survey
1996|133.0|5.0|Journal of Finance|A Survey of Corporate Governance
1997|38.0|2.0|Pediatrics|Use of Alternative Therapies for Children With Cancer
1998|24.0|4.0|Biological Psychiatry|Mortality Hazard Associated with Prescription Hypnotics
1999|105.0|5.0|Educational Researcher|The New Scholarship in Teacher Education
2000|69.0|5.0|ACM Transactions on Design Automation of Electronic Systems|System-level power optimization: techniques and tools
2001|69.0|4.0|IEEE Communications Magazine|Optical burst switching for service differentiation in the next-generation optical Internet
2002|73.0|6.0|Sigact News|Topology control and routing in ad hoc networks: a survey
2003|42.0|7.0|Annals of Emergency Medicine|Emergency department analgesia for fracture pain
2004|74.0|7.0|American Political Science Review|Enhancing the Validity and Cross-Cultural Comparability of Measurement in Survey Research
2005|141.0|5.5|Annals of Oncology|Use of complementary and alternative medicine in cancer patients: a European survey
2006|149.0|8.0|Management Science|Common Method Variance in IS Research: A Comparison of Alternative Approaches and a Reanalysis of Past Research
2007|185.0|6.0|Psychological Bulletin|Sensitive questions in surveys.
2008|139.0|5.0|BMC Public Health|Active play and screen time in US children aged 4 to 11 years in relation to sociodemographic and weight status characteristics: a nationally representative cross-sectional analysis
2009|319.0|6.0|Educational Researcher|Improving Impact Studies of Teachers' Professional Development: Toward Better Conceptualizations and Measures.
2010|524.0|5.0|Journal of Applied Ecology|Distance software: design and analysis of distance sampling surveys for estimating population size
