----  Field Name Phylogeography: 
----  Field Level 2.0: 
----  Field Papers Number 5150:
----  All time max citation paper: TCS: a computer program to estimate gene genealogies, 2000, (4980.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1991|3.0|3.0|Gene|Sequence of a truncated LINE-like retroposon dispersed in the genome of Culex mosquitoes.
1992|23.0|14.0|Molecular Ecology|DNA sequence variation of the mitochondrial control region among geographically and morphologically remote European brown trout Saltno trutta populations
1993|15.0|4.5|Mammalian Genome|A new Pax gene, Pax-9, maps to mouse chromosome 12.
1994|174.0|5.0|Nature Genetics|A genetic map of the mouse with 4,006 simple sequence length polymorphisms
1995|24.0|5.0|Molecular Ecology|Colonization history of north European field voles (Microtus agrestis) revealed by mitochondrial DNA
1996|169.0|6.0|Biological Journal of The Linnean Society|Some genetic consequences of ice ages, and their role in divergence and speciation
1997|43.0|9.0|Molecular Ecology|Glacial survival does not matter: RAPD phylogeography of Nordic Saxifraga oppositifolia
1998|89.0|8.0|Molecular Ecology|Comparative phylogeography of Nearctic and Palearctic fishes
1999|198.0|11.0|Biological Journal of The Linnean Society|Postglacial recolonization of European biota
2000|467.0|11.0|Molecular Ecology|TCS: a computer program to estimate gene genealogies
2001|151.0|9.0|Molecular Ecology|Speciation, hybrid zones and phylogeography  or seeing genes in space and time
2002|89.0|11.0|Acta Oecologica-international Journal of Ecology|The Monopolization Hypothesis and the dispersalgene flow paradox in aquatic organisms
2003|136.0|11.0|Ecology of Freshwater Fish|Atlantic salmon Salmo salar L., brown trout Salmo trutta L. and Arctic charr Salvelinus alpinus (L.): a review of aspects of their life histories
2004|380.0|12.0|Molecular Ecology|Statistical phylogeography: methods of evaluating and minimizing inference errors
2005|137.0|11.0|Molecular Ecology|INVITED REVIEW: Comparative organization of chloroplast, mitochondrial and nuclear diversity in plant populations
2006|94.0|15.0|Molecular Ecology Notes|aflpdat: a collection of r functions for convenient handling of AFLP data
2007|125.0|13.0|Molecular Ecology|Pillars of Hercules: is the Atlantic-Mediterranean transition a phylogeographical break?
2008|755.0|13.0|PLOS ONE|Genomic Diversity and Evolution of the Lyssaviruses
2009|334.0|13.0|Evolution|IS A NEW AND GENERAL THEORY OF MOLECULAR SYSTEMATICS EMERGING?
2010|362.0|10.0|Annual Review of Entomology|Bemisia tabaci: A Statement of Species Status
