----  Field Name Psychopharmacology
----  Field Level 2.0
----  Field Papers Number 83534
----  All time max citation paper Regional studies of catecholamines in the rat brain. I. The disposition of [3H]norepinephrine, [3H]dopamine and [3H]dopa in various regions of the brain., 1966, (3645.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1950|3.0|1.5|Acta Physiologica Scandinavica|Do Adrenergic Vasodilator Nerves Exist?
1951|3.0|3.0|The American Journal of Medicine|Treatment of cardiospasm with adrenergic blockade
1953|0|0.0|American Heart Journal|The effect of posture and adrenergic blockade with dibenzyline on renal hemodynamics and excretion of water and electrolytes in patients with hypertension with and without renal damage
1957|1.0|1.0|Journal of Chronic Diseases|The effect of adrenergic blocking agents (including chlorpromazine) on serum lipid levels of patients with disorders of fat metabolism
1958|36.0|22.0|Acta Physiologica Scandinavica|A Fluorimetric Method for the Determination of Dopamine (3Hydroxytyramine.)
1959|9.0|4.5|Journal of Neurochemistry|LOCALIZATION OF DOPAMINEOXIDASE IN BRAIN
1960|16.0|9.0|Acta Physiologica Scandinavica|Dopamine and Chromaffin Cells
1961|4.0|1.5|Archives of Biochemistry and Biophysics|The action of antidecarboxylases on the conversion of 3,4-dihydroxyphenylalanine to dopamine in vivo
1962|13.0|1.0|Biochimica et Biophysica Acta|Substrates and inhibitors of dopamine--oxidase
1963|23.0|4.0|Acta Physiologica Scandinavica|Catecholamine Release and Uptake in Isolated Adrenergic Nerve Granules
1964|24.0|6.0|Life Sciences|Release and depletion of the transmitter in adrenergic terminals produced by nerve impulses after the inhibition of noradrenaline synthesis or reabsorption
1965|33.0|7.5|General and Comparative Endocrinology|On the presence of adrenergic nerves in the pars intermedia of the frog, Rana temporaria
1966|65.0|6.0|Journal of Neurochemistry|Regional studies of catecholamines in the rat brain. I. The disposition of [3H]norepinephrine, [3H]dopamine and [3H]dopa in various regions of the brain.
1967|58.0|4.0|Brain Research|Transmitter histochemistry of the sympathetic adrenergic nervous system
1968|82.0|3.0|Naunyn-schmiedebergs Archives of Pharmacology|Chemical sympathectomy by selective destruction of adrenergic nerve endings with 6-hydroxydopamine
1969|58.0|4.0|Acta Physiologica Scandinavica|Distribution of Noradrenaline Storing Particles in Peripheral Adrenergic Neurons as Revealed by Electron Microscopy
1970|119.0|4.0|European Journal of Pharmacology|Receptor activity and turnover of dopamine and noradrenaline after neuroleptics
1971|97.0|4.0|Analytical Biochemistry|A rapid, simplified procedure for simultaneous assay of norepinephrine, dopamine, and 5-hydroxytryptamine from discrete brain areas
