----  Field Name Population study: 
----  Field Level 2.0: 
----  Field Papers Number 4551:
----  All time max citation paper: The international index of erectile function (IIEF): a multidimensional scale for assessment of erectile dysfunction., 1997, (2184.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1940|0|0.0|Journal of Experimental Zoology|The growth of goldfish in homotypically conditioned water; a population study in mass physiology
1944|0|0.0|Journal of Hygiene|Studies in the dynamics of disinfection: I. New data on the reaction between phenol and Bact. coli using an improved technique, together with an analysis of the distribution of resistance amongst the cells of the bacterial populations studied.
1960|1.0|1.0|Chesapeake Science|Factors in the mass mortality of a herd of sika deer,Cervus nippon
1961|0|0.0|Annals of Applied Biology|Heterodera rostochiensis (Woll. 1923) on Solanum demissuma population study
1962|1.0|1.0|American Journal of Public Health|Measurement of Background Radiation for Epidemiologic Studies
1965|8.0|5.5|Annals of the New York Academy of Sciences|AN APPRAISAL OF POPULATION STUDIES OF MULTIPLE SCLEROSIS
1966|3.0|3.0|JAMA|Early Diabetes Mellitus in Perspective: A Population Study in Sudbury, Mass
1967|11.0|3.0|The American Journal of Medicine|Epidemiology of gout and hyperuricemia?A long-term population study
1968|4.0|1.5|Parasitology|Population studies on the infective stage of some nematode parasites of sheep
1969|0|0.0|New Zealand Journal of Agricultural Research|A technique for studying the population dynamics of the cabbage aphid Brevicoryne brassicae (L.)
1970|13.0|5.5|Clinica Chimica Acta|A population study on serum immunoglobulin levels
1971|15.0|2.0|Biochemical Genetics|Genetic variation and evolution in the red cell carbonic anhydrase isozymes of macaque monkeys
1972|1.0|1.0|American Journal of Physical Anthropology|Population studies on Southwestern Indian tribes V. Tooth morphology as an indicator of biological distance
1973|7.0|2.0|Teratology|The further epidemiological differentiation of cleft lip and palate: A population study of clefts in King County, Washington, 19561965
1974|1.0|0.0|American Journal of Physical Anthropology|Population studies on Southwestern Indian Tribes. IV. The Zuni
1975|4.0|1.5|Somatic Cell and Molecular Genetics|Control of the expression of a herpes simplex virus thymidine kinase gene incorporated into thymidine kinase-deficient mouse cells
1976|3.0|0.5|American Journal of Physical Anthropology|Within and between race distances in population studies based on discrete traits of the human skull
1977|9.0|2.5|Survey of Ophthalmology|The management of elevated intraocular pressure with normal optic discs and visual fields
1978|9.0|3.0|Environmental Research|The higher oxides of nitrogen: Inhalation toxicology
