----  Field Name Internal audit: 
----  Field Level 2.0: 
----  Field Papers Number 9151:
----  All time max citation paper: Accurate normalization of real-time quantitative RT-PCR data by geometric averaging of multiple internal control genes, 2002, (7031.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1965|4.0|2.5|Journal of Personality and Social Psychology|Internal versus external control of reinforcement and decision time
1966|4.0|4.0|Agricultural Meteorology|Some physical aspects of internal control of leaf transpiration
1969|7.0|6.0|Journal of Experimental Child Psychology|The Infant's Free Entry into a New Environment.
1970|5.0|4.0|Psychopharmacology|Effects of Scopolamine, Atropine, and d-Amphetamine on Internal and External Control of Responding on Non-Reinforced Trials *
1971|3.0|0.5|Electronics Letters|Lateral capacitive probing of an anode-loaded epitaxial coplanar gallium-arsenide diode
1972|2.0|1.0|Electronics Letters|Pulse generation in planar Gunn devices with varying nL product
1973|10.0|0.0|New Phytologist|THE INTERNAL CONTROL OF NITRATE UPTAKE INTO EXCISED BARLEY ROOTS WITH DIFFERING SALT CONTENTS
1974|2.0|1.5|Electronics Letters|C.W. operation of ion-implanted GaAs read-type IMPATT diodes
1976|0|0.0|Journal of The American College of Emergency Physicians|Auditing the quality of care in emergency departments
1977|7.0|1.0|Electronics Letters|Enhancement-mode GaAs m.o.s.f.e.t. on semi-insulating substrate using a self-aligned gate technique
1978|9.0|1.0|Electronics Letters|Electrical properties of laser-annealed donor-implanted GaAs
1979|9.0|1.0|Life Sciences|Dependence creating properties of lipotropin C-fragment (-endorphin): Evidence for its internal control of behavior
1980|95.0|1.0|Cell|Specific interaction of a purified transcription factor with an internal control region of 5S RNA genes
1981|8.0|0.0|Electronics Letters|Excess-noise and receiver sensitivity measurements of In0.53Ga0.47As/InP avalanche photodiodes
1982|5.0|3.0|Electronics Letters|Redistribution of implanted oxygen in GaAs
1983|8.0|1.5|Naunyn-schmiedebergs Archives of Pharmacology|Putative calcium channel molecular weight determination by target size analysis
1984|29.0|4.0|Cancer Research|Blood Flow in Transplantable Bladder Tumors Treated with Hematoporphyrin Derivative and Light
1985|16.0|7.5|Social Indicators Research|Modeling the psychological determinants of life quality
1986|20.0|3.0|Marine Biology|A new method for detecting pollution effects on marine macrobenthic communities
1987|28.0|1.0|Electronics Letters|Reactive ion etching of GaAs using a mixture of methane and hydrogen
1988|36.0|0.0||The computer as a tool for learning through reflection
1989|6.0|2.0|Journal of Accounting and Public Policy|Voluntary formation of corporate audit committees among NASDAQ firms
1990|19.0|2.0|Scientific Programming|An architecture for practical delegation in a distributed system
1991|25.0|2.0|Journal of Finance|Venture Capitalist Certification in Initial Public Offerings
1992|18.0|1.0|IEEE Journal of Quantum Electronics|Nanoscale tera-hertz metal-semiconductor-metal photodetectors
1993|18.0|2.0|IEEE Transactions on Nuclear Science|Damage correlations in semiconductors exposed to gamma, electron and proton radiations
1994|18.0|2.0|IEEE Photonics Technology Letters|High efficiency submilliamp vertical cavity lasers with intracavity contacts
1995|34.0|3.0||Input/Output Characteristics of Scalable Parallel Applications
1996|68.0|2.0|Journal of Molecular Biology|How to Derive a Protein Folding Potential? A New Approach to an Old Problem
1997|118.0|2.0|Applied and Environmental Microbiology|Inhibition and facilitation of nucleic acid amplification.
1998|54.0|2.0||NetSTAT: a network-based intrusion detection approach
1999|118.0|2.0|ieee symposium on security and privacy|A data mining framework for building intrusion detection models
2000|123.0|2.0|Journal of Biochemical and Biophysical Methods|Effect of experimental treatment on housekeeping gene expression: validation by real-time, quantitative RT-PCR
2001|310.0|4.0|Journal of Cell Science|Identification of essential genes in cultured mammalian cells using small interfering RNAs
2002|967.0|4.0|Genome Biology|Accurate normalization of real-time quantitative RT-PCR data by geometric averaging of multiple internal control genes
2003|62.0|3.0|IEEE Electron Device Letters|GaAs MOSFET with oxide gate dielectric grown by atomic layer deposition
2004|111.0|4.0|BMC Plant Biology|Validating internal controls for quantitative plant gene expression studies
2005|126.0|4.0|IEEE Transactions on Knowledge and Data Engineering|A generalized temporal role-based access control model
2006|131.0|3.5|Biochemical and Biophysical Research Communications|Validation of housekeeping genes as internal control for studying gene expression in rice by quantitative real-time PCR
2007|149.0|5.0|Alcoholism: Clinical and Experimental Research|The Alcohol Use Disorders Identification Test: An Update of Research Findings
2008|2058.0|4.0|Nature Protocols|Analyzing real-time PCR data by the comparative CT method
2009|162.0|4.0|PLOS ONE|Monitoring Bacterial Community of Human Gut Microbiota Reveals an Increase in Lactobacillus in Obese Patients and Methanogens in Anorexic Patients
2010|210.0|4.0|BMC Plant Biology|Identification and evaluation of new reference genes in Gossypium hirsutum for accurate normalization of real-time quantitative RT-PCR data.
