----  Field Name Music education: 
----  Field Level 2.0: 
----  Field Papers Number 1266:
----  All time max citation paper: The Role of Deliberate Practice in the Acquisition of Expert Performance., 1993, (2229.0 citations)
----  Papers with max citations after 5 year 
 Year|Citations|Median Citations|Venue Name|Title
1952|0|0.0|Review of Educational Research|Chapter VII: Music Education
1976|22.0|22.0|American Educational Research Journal|Frameworks for comprehending discourse
1978|0|0.0|Journal of Research in Music Education|Administrators' Ratings of Competencies for an Undergraduate Music Education Curriculum
1980|2.0|1.0|Journal of Research in Music Education|The Effect of Appropriate and Inappropriate In-Class Song Performance Models on Performance Preference of Third- and Fourth-Grade Students
1981|1.0|0.0|Journal of Research in Music Education|On a Choice-Based Instructional Typology in Music.
1982|1.0|1.0|Journal of Research in Music Education|The Effect of Disc Jockey, Peer, and Music Teacher Approval of Music on Music Selection and Preference
1983|9.0|2.0|Journal of Research in Music Education|Effects of Style, Tempo, and Performing Medium on Children' s Music Preference
1984|2.0|0.0|Journal of Research in Music Education|An Investigation of Reinforcements, Time Use, and Student Attentiveness in Piano Lessons
1985|2.0|0.0|Journal of Research in Music Education|Transfer of Preference from Taught to Untaught Pieces of Non-Western Music Genres
1986|2.0|1.0|Journal of Research in Music Education|The Effects of Stimulus Familiarity on Conservation-Type Responses to Tone Sequences: A Cross-Cultural Study
1987|2.0|0.0|Journal of Research in Music Education|Ethnographic Research Methodology in Music Education.
1988|0|0.0|Journal of Research in Music Education|A Validation Study of a Measure of Musical Creativity.
1989|5.0|1.0|Journal of Research in Music Education|Sequential Patterns of Instruction in Music
1990|1.0|0.0|Journal of Research in Music Education|An Assessment of the Classroom Performance of Music Teachers
1991|4.0|0.0|Bulletin of the Council for Research in Music Education|Inaccurate Singers: An Exploratory Study of Variables Affecting Pitch-Matching.
1992|5.0|0.0|Journal of Research in Music Education|Sequential Patterns of Music Instruction and Learning to Use Them
1993|67.0|1.0|Psychological Review|The Role of Deliberate Practice in the Acquisition of Expert Performance.
1994|4.0|0.0|Bulletin of the Council for Research in Music Education|The Effect of Sequential Patterns and Modes of Presentation on the Evaluation of Music Teaching.
1995|2.0|1.0|Journal of Research in Music Education|Comparing Continuous versus Static Measurements in Music Listeners' Preferences
1996|2.0|1.0|Journal of Research in Music Education|A Meta-Analysis on the Effects of Music as Reinforcement for Education/Therapy Objectives
1997|14.0|1.0|human factors in computing systems|WorldBeat: designing a baton-based interface for an interactive music exhibit
1998|29.0|1.0|Journal of Cognitive Neuroscience|Processing Syntactic Relations in Language and Music: An Event-Related Potential Study
1999|13.0|1.0|Journal of Research in Music Education|The Effects of Three Years of Piano Instruction on Children's Cognitive Development.
2000|7.0|3.0|Journal of Research in Music Education|Factors Affecting University Music Students' Perceptions of Lesson Quality and Teaching Effectiveness
2001|18.0|1.0|American Journal of Medical Genetics|Early childhood music education and predisposition to absolute pitch: Teasing apart genes and environment
2002|5.0|1.5|Journal of Research in Music Education|Teachers' Verbal Corrections and Observers' Perceptions of Teaching and Learning.
2003|27.0|1.0|international conference on computer graphics and interactive techniques|Handrix: animating the human hand
2004|27.0|3.0|Music Perception|Uses of music in everyday life
2005|29.0|2.0|Journal of Vocational Behavior|Flow among music teachers and their students: The crossover of peak experiences
2006|68.0|1.0|Cognition|The nature of music from a biological perspective.
2007|26.0|2.0|Music Education Research|Music and informal learning in everyday life
2008|29.0|2.0|Psychology of Music|The Effects of Musical Training on Verbal Memory.
2009|34.0|2.0||Continuous Realtime Gesture Following and Recognition
2010|41.0|3.0|International Journal of Music Education|The power of music: its impact on the intellectual, social and personal development of children and young people
